Type,key,dest_mh_lat,dest_mh_long,DH_lat,DH_long,dest_mh,DH,ready_time,Load,pickup_add_time
Shipment,MOTHERHUB_BAM-DHARUHERAHUB_DRH-c,28.545321,77.02914,28.209118,76.77549,MOTHERHUB_BAM,DHARUHERAHUB_DRH,72000,185,14400
Shipment,MOTHERHUB_BAM-DHARUHERAHUB_DRH-p,28.545321,77.02914,28.209118,76.77549,MOTHERHUB_BAM,DHARUHERAHUB_DRH,72000,615,0
Shipment,MOTHERHUB_BAM-DILSHADGARDENHUB_DEL-c,28.545321,77.02914,28.673815,77.313828,MOTHERHUB_BAM,DILSHADGARDENHUB_DEL,,113,
Shipment,MOTHERHUB_BAM-DILSHADGARDENHUB_DEL-p,28.545321,77.02914,28.673815,77.313828,MOTHERHUB_BAM,DILSHADGARDENHUB_DEL,,1858,
Shipment,MOTHERHUB_BAM-DLFPHASE1HUB_DEL-c,28.545321,77.02914,28.472774,77.093271,MOTHERHUB_BAM,DLFPHASE1HUB_DEL,,148,
Shipment,MOTHERHUB_BAM-DLFPHASE1HUB_DEL-p,28.545321,77.02914,28.472774,77.093271,MOTHERHUB_BAM,DLFPHASE1HUB_DEL,,613,
Shipment,MOTHERHUB_BAM-DLFPHASE1MPHUB_DEL-c,28.545321,77.02914,28.472774,77.093271,MOTHERHUB_BAM,DLFPHASE1MPHUB_DEL,,120,
Shipment,MOTHERHUB_BAM-DLFPHASE1MPHUB_DEL-p,28.545321,77.02914,28.472774,77.093271,MOTHERHUB_BAM,DLFPHASE1MPHUB_DEL,,9,
Shipment,MOTHERHUB_BAM-DWARKAHUB_DEL-c,28.545321,77.02914,28.581638,77.015229,MOTHERHUB_BAM,DWARKAHUB_DEL,,137,
Shipment,MOTHERHUB_BAM-DWARKAHUB_DEL-p,28.545321,77.02914,28.581638,77.015229,MOTHERHUB_BAM,DWARKAHUB_DEL,,1926,
Shipment,MOTHERHUB_BAM-FARIDABADHUB_DEL-c,28.545321,77.02914,28.4527269,77.3140897,MOTHERHUB_BAM,FARIDABADHUB_DEL,,210,
Shipment,MOTHERHUB_BAM-FARIDABADHUB_DEL-p,28.545321,77.02914,28.4527269,77.3140897,MOTHERHUB_BAM,FARIDABADHUB_DEL,,1398,
Shipment,MOTHERHUB_BAM-FARIDABADMPHUB_DEL-c,28.545321,77.02914,28.4527269,77.3140897,MOTHERHUB_BAM,FARIDABADMPHUB_DEL,,173,
Shipment,MOTHERHUB_BAM-FARIDABADMPHUB_DEL-p,28.545321,77.02914,28.4527269,77.3140897,MOTHERHUB_BAM,FARIDABADMPHUB_DEL,,13,
Shipment,MOTHERHUB_BAM-GHAZIABADHUB_DEL-c,28.545321,77.02914,28.68712,77.43751,MOTHERHUB_BAM,GHAZIABADHUB_DEL,,296,
Shipment,MOTHERHUB_BAM-GHAZIABADHUB_DEL-p,28.545321,77.02914,28.68712,77.43751,MOTHERHUB_BAM,GHAZIABADHUB_DEL,,981,
Shipment,MOTHERHUB_BAM-GHAZIABADMPHUB_DEL-c,28.545321,77.02914,28.68712,77.43751,MOTHERHUB_BAM,GHAZIABADMPHUB_DEL,,91,
