 route   , vehicle              , activity              , job             , arrTime         , endTime         , costs           
4, 8-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-AgartalaHub_IXA ,0,0,0
4, 8-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-SibsagarHub_SBS ,0,0,0
4, 8-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-DuliajanHub_DLN ,0,0,0
4, 8-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-TinsukiaHub_TSK ,0,0,0
4, 8-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-NorthLakhimpurHub_NLP ,0,0,0
4, 8-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-JorhatHub_JRH ,0,0,0
4, 8-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-DibrugarhHub_DIB ,0,0,0
4, 8-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-SambalpurHub_SBP ,0,0,0
4, 8-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-ShantipurHub_STP ,5480,5480,2484782
4, 8-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-AgartalaHub_IXA ,31766,31766,14404906
4, 8-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-SilcharHub_IXS ,48332,48332,21916691
4, 8-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-SambalpurHub_SBP ,66238,66238,30036428
4, 8-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-JorhatHub_JRH ,73650,73650,33397565
4, 8-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-NorthLakhimpurHub_NLP ,78503,78503,35598170
4, 8-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-SibsagarHub_SBS ,83865,83865,38029602
4, 8-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-DibrugarhHub_DIB ,89143,89143,40423212
4, 8-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-DuliajanHub_DLN ,92735,92735,42051961
4, 8-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-TinsukiaHub_TSK ,94021,94021,42635155
4, 8-MotherHub_KOL-32   , end                   , -               ,94021, undef           ,42635155
,,,,,,
5, 9-MotherHub_KOL-32   , start                 , -               , undef           ,0,0
5, 9-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-BokaroHub_BKO ,0,0,0
5, 9-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-KantatoliHub_IXR ,0,0,0
5, 9-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-BurdwanHub_BDM ,0,0,0
5, 9-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-DurgapurHub_DGP ,0,0,0
5, 9-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-HarmuHub_IXR ,0,0,0
5, 9-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-AsansolHub_ASN ,0,0,0
5, 9-MotherHub_KOL-32   , pickupShipment        , MotherHub_KOL-DhanbadHub_DBD ,0,0,0
5, 9-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-BurdwanHub_BDM ,6269,6269,2842693
5, 9-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-DurgapurHub_DGP ,12083,12083,5479244
5, 9-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-AsansolHub_ASN ,15967,15967,7240527
5, 9-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-DhanbadHub_DBD ,20575,20575,9329892
5, 9-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-BokaroHub_BKO ,23576,23576,10690800
5, 9-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-HarmuHub_IXR ,31359,31359,14220077
5, 9-MotherHub_KOL-32   , deliverShipment       , MotherHub_KOL-KantatoliHub_IXR ,31359,31359,14220077
5, 9-MotherHub_KOL-32   , end                   , -               ,31359, undef           ,14220077
,,,,,,
6, 7-MotherHub_KOL-24   , start                 , -               , undef           ,0,0
6, 7-MotherHub_KOL-24   , pickupShipment        , MotherHub_KOL-MurshidabadHub_MBB ,0,0,0
6, 7-MotherHub_KOL-24   , pickupShipment        , MotherHub_KOL-EnglishBazarHub_LDA ,0,0,0
6, 7-MotherHub_KOL-24   , pickupShipment        , MotherHub_KOL-CoochBeharHub_COB ,0,0,0
6, 7-MotherHub_KOL-24   , pickupShipment        , MotherHub_KOL-JaigaonHub_JGN ,0,0,0
6, 7-MotherHub_KOL-24   , pickupShipment        , MotherHub_KOL-JalpaiguriHub_JPG ,0,0,0
6, 7-MotherHub_KOL-24   , pickupShipment        , MotherHub_KOL-SiliguriHub_IXB ,0,0,0
6, 7-MotherHub_KOL-24   , pickupShipment        , MotherHub_KOL-MatigaraHub_IXB ,0,0,0
6, 7-MotherHub_KOL-24   , pickupShipment        , MotherHub_KOL-DarjeelingHub_DAI ,0,0,0
6, 7-MotherHub_KOL-24   , pickupShipment        , MotherHub_KOL-GangtokHub_GGT ,0,0,0
6, 7-MotherHub_KOL-24   , deliverShipment       , MotherHub_KOL-MurshidabadHub_MBB ,12099,12099,5485988
6, 7-MotherHub_KOL-24   , deliverShipment       , MotherHub_KOL-EnglishBazarHub_LDA ,19959,19959,9049429
6, 7-MotherHub_KOL-24   , deliverShipment       , MotherHub_KOL-CoochBeharHub_COB ,35771,35771,16219176
6, 7-MotherHub_KOL-24   , deliverShipment       , MotherHub_KOL-JaigaonHub_JGN ,40348,40348,18294134
6, 7-MotherHub_KOL-24   , deliverShipment       , MotherHub_KOL-JalpaiguriHub_JPG ,45378,45378,20574919
6, 7-MotherHub_KOL-24   , deliverShipment       , MotherHub_KOL-MatigaraHub_IXB ,48405,48405,21947430
6, 7-MotherHub_KOL-24   , deliverShipment       , MotherHub_KOL-SiliguriHub_IXB ,48782,48782,22118369
6, 7-MotherHub_KOL-24   , deliverShipment       , MotherHub_KOL-DarjeelingHub_DAI ,51734,51734,23456565
6, 7-MotherHub_KOL-24   , deliverShipment       , MotherHub_KOL-GangtokHub_GGT ,55291,55291,25069710
6, 7-MotherHub_KOL-24   , end                   , -               ,55291, undef           ,25069710
,,,,,,
7, 5-MotherHub_KOL-14   , start                 , -               , undef           ,0,0
7, 5-MotherHub_KOL-14   , pickupShipment        , MotherHub_KOL-CuttackHub_BBI ,0,0,0
7, 5-MotherHub_KOL-14   , pickupShipment        , MotherHub_KOL-Kharagpurhub_KGP ,0,0,0
7, 5-MotherHub_KOL-14   , pickupShipment        , MotherHub_KOL-HazaribaghHub_HZB ,0,0,0
7, 5-MotherHub_KOL-14   , pickupShipment        , MotherHub_KOL-AdityapurHub_IXW ,0,0,0
7, 5-MotherHub_KOL-14   , pickupShipment        , MotherHub_KOL-MidnaporeHub_MDN ,0,0,0
7, 5-MotherHub_KOL-14   , pickupShipment        , MotherHub_KOL-JamshedpurHub_IXW ,0,0,0
7, 5-MotherHub_KOL-14   , deliverShipment       , MotherHub_KOL-MidnaporeHub_MDN ,8221,8221,3398571
7, 5-MotherHub_KOL-14   , deliverShipment       , MotherHub_KOL-Kharagpurhub_KGP ,9188,9188,3798060
7, 5-MotherHub_KOL-14   , deliverShipment       , MotherHub_KOL-JamshedpurHub_IXW ,18446,18446,7625204
7, 5-MotherHub_KOL-14   , deliverShipment       , MotherHub_KOL-AdityapurHub_IXW ,19209,19209,7940572
7, 5-MotherHub_KOL-14   , deliverShipment       , MotherHub_KOL-HazaribaghHub_HZB ,31645,31645,13081212
7, 5-MotherHub_KOL-14   , deliverShipment       , MotherHub_KOL-CuttackHub_BBI ,108559,108559,44876025
7, 5-MotherHub_KOL-14   , end                   , -               ,108559, undef           ,44876025
