Type,key,center_lat,center_long,dest_lat,dest_long,src,destination,Ready_time,Load,Delivery_time
Shipment,S-3_AirportblrHub_BLR,12.1907895,77.74146734,12.9573002,77.6625524,S-3,AirportblrHub_BLR,72000,46,223200
Shipment,S-3_AirportblrHub_BLR,12.1907895,77.74146734,12.9573002,77.6625524,S-3,AirportblrHub_BLR,75600,48,223200
Shipment,S-3_AirportblrHub_BLR,12.1907895,77.74146734,12.9573002,77.6625524,S-3,AirportblrHub_BLR,79200,59,223200
Shipment,S-3_AirportblrHub_BLR,12.1907895,77.74146734,12.9573002,77.6625524,S-3,AirportblrHub_BLR,82800,59,223200
Shipment,S-3_AirportblrHub_BLR,12.1907895,77.74146734,12.9573002,77.6625524,S-3,AirportblrHub_BLR,86400,64,223200
Shipment,S-3_AirportblrHub_BLR,12.1907895,77.74146734,12.9573002,77.6625524,S-3,AirportblrHub_BLR,90000,57,223200
Shipment,S-3_AirportblrHub_BLR,12.1907895,77.74146734,12.9573002,77.6625524,S-3,AirportblrHub_BLR,93600,58,223200
Shipment,S-3_AirportblrHub_BLR,12.1907895,77.74146734,12.9573002,77.6625524,S-3,AirportblrHub_BLR,97200,44,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,14400,16,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,18000,8,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,21600,4,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,25200,3,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,28800,2,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,32400,3,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,36000,6,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,39600,11,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,43200,23,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,46800,31,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,50400,30,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,54000,34,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,57600,29,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,61200,32,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,64800,33,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,68400,31,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,72000,30,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,75600,32,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,79200,38,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,82800,39,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,86400,42,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,90000,37,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,93600,38,223200
Shipment,S-3_AlleppeyHub_ALP,12.1907895,77.74146734,9.4837391,76.3284354,S-3,AlleppeyHub_ALP,97200,29,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,14400,15,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,18000,8,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,21600,4,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,25200,3,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,28800,2,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,32400,3,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,36000,5,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,39600,10,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,43200,22,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,46800,30,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,50400,29,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,54000,33,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,57600,29,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,61200,31,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,64800,32,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,68400,30,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,72000,29,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,75600,31,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,79200,37,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,82800,38,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,86400,41,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,90000,36,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,93600,37,223200
Shipment,S-3_AluvaHub_ALU,12.1907895,77.74146734,10.111613,76.373885,S-3,AluvaHub_ALU,97200,28,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,14400,16,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,18000,8,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,21600,5,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,25200,3,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,28800,2,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,32400,3,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,36000,6,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,39600,11,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,43200,24,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,46800,32,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,50400,31,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,54000,35,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,57600,31,223200
Shipment,S-3_AmbalamukkuHub_TRV,12.1907895,77.74146734,8.8741725,76.6123883,S-3,AmbalamukkuHub_TRV,61200,33,223200
