Type,key,src_lat_n,src_long_n,dest_lat_n,dest_long_n,origin_hub_n,dest_mh_n,order_pattern,Load
Shipment,MOTHERHUB_RAI-MOTHERHUB_RAI,22.056106,82.171855,22.056106,82.171855,MOTHERHUB_RAI,MOTHERHUB_RAI,0,7
Shipment,MOTHERHUB_RAI-MOTHERHUB_STV,22.056106,82.171855,21.0895987,72.900005,MOTHERHUB_RAI,MOTHERHUB_STV,0,23
Shipment,MOTHERHUB_STV-COCHINTCHUB_KAM,21.0895987,72.900005,10.0435449,76.3367287,MOTHERHUB_STV,COCHINTCHUB_KAM,0,416
Shipment,MOTHERHUB_STV-MOTHERHUB_ABL,21.0895987,72.900005,30.396612,76.8116,MOTHERHUB_STV,MOTHERHUB_ABL,0,279
Shipment,MOTHERHUB_STV-MOTHERHUB_AMD,21.0895987,72.900005,22.8978044,72.5902141,MOTHERHUB_STV,MOTHERHUB_AMD,0,455
Shipment,MOTHERHUB_STV-MOTHERHUB_BAM,21.0895987,72.900005,28.545321,77.02914,MOTHERHUB_STV,MOTHERHUB_BAM,0,906
Shipment,MOTHERHUB_STV-MOTHERHUB_BBI,21.0895987,72.900005,20.295471,85.84707,MOTHERHUB_STV,MOTHERHUB_BBI,0,446
Shipment,MOTHERHUB_STV-MOTHERHUB_BIL,21.0895987,72.900005,19.2374987,73.0362352,MOTHERHUB_STV,MOTHERHUB_BIL,0,563
Shipment,MOTHERHUB_STV-MOTHERHUB_BLR,21.0895987,72.900005,12.9842798,77.8242648,MOTHERHUB_STV,MOTHERHUB_BLR,0,2162
Shipment,MOTHERHUB_STV-MOTHERHUB_CHN,21.0895987,72.900005,13.04591,80.067723,MOTHERHUB_STV,MOTHERHUB_CHN,0,442
Shipment,MOTHERHUB_STV-MOTHERHUB_CJB,21.0895987,72.900005,11.0633423,77.0910944,MOTHERHUB_STV,MOTHERHUB_CJB,0,168
Shipment,MOTHERHUB_STV-MOTHERHUB_GAU,21.0895987,72.900005,26.043197,91.705232,MOTHERHUB_STV,MOTHERHUB_GAU,0,570
Shipment,MOTHERHUB_STV-MOTHERHUB_GOA,21.0895987,72.900005,15.3682554,73.946764,MOTHERHUB_STV,MOTHERHUB_GOA,0,159
Shipment,MOTHERHUB_STV-MOTHERHUB_IDR,21.0895987,72.900005,22.777113,75.9021171,MOTHERHUB_STV,MOTHERHUB_IDR,0,286
Shipment,MOTHERHUB_STV-MOTHERHUB_IXR,21.0895987,72.900005,23.352715,85.343538,MOTHERHUB_STV,MOTHERHUB_IXR,0,290
Shipment,MOTHERHUB_STV-MOTHERHUB_JAI,21.0895987,72.900005,26.948928,75.761927,MOTHERHUB_STV,MOTHERHUB_JAI,0,335
Shipment,MOTHERHUB_STV-MOTHERHUB_KOL,21.0895987,72.900005,22.708183,88.28565,MOTHERHUB_STV,MOTHERHUB_KOL,0,1142
Shipment,MOTHERHUB_STV-MOTHERHUB_LKO,21.0895987,72.900005,26.755912,80.910939,MOTHERHUB_STV,MOTHERHUB_LKO,0,704
Shipment,MOTHERHUB_STV-MOTHERHUB_MED,21.0895987,72.900005,17.580519,78.469527,MOTHERHUB_STV,MOTHERHUB_MED,0,796
Shipment,MOTHERHUB_STV-MOTHERHUB_MUM,21.0895987,72.900005,19.1170238,72.8580558,MOTHERHUB_STV,MOTHERHUB_MUM,0,354
Shipment,MOTHERHUB_STV-MOTHERHUB_PAT,21.0895987,72.900005,25.587197,85.185842,MOTHERHUB_STV,MOTHERHUB_PAT,0,621
Shipment,MOTHERHUB_STV-MOTHERHUB_PTI,21.0895987,72.900005,28.294166,76.855804,MOTHERHUB_STV,MOTHERHUB_PTI,0,821
Shipment,MOTHERHUB_STV-MOTHERHUB_PUNE,21.0895987,72.900005,18.6087917,73.7268817,MOTHERHUB_STV,MOTHERHUB_PUNE,0,809
Shipment,MOTHERHUB_STV-MOTHERHUB_RAI,21.0895987,72.900005,22.056106,82.171855,MOTHERHUB_STV,MOTHERHUB_RAI,0,173
Shipment,MOTHERHUB_STV-MOTHERHUB_STV,21.0895987,72.900005,21.0895987,72.900005,MOTHERHUB_STV,MOTHERHUB_STV,0,118
