Type,key,src_lat,src_long,dest_lat,dest_long,src,dest,ready_time,Load,delivery_time
Shipment,MOTHERHUB_AMD-MOTHERHUB_PTI-14.0143750000006,22.8978044,72.5902141,28.294166,76.855804,MOTHERHUB_AMD,MOTHERHUB_PTI,50452,104,154596
Shipment,MOTHERHUB_AMD-MOTHERHUB_PTI-16.0299305555561,22.8978044,72.5902141,28.294166,76.855804,MOTHERHUB_AMD,MOTHERHUB_PTI,57708,6,161852
Shipment,MOTHERHUB_AMD-MOTHERHUB_PTI-16.8358055555565,22.8978044,72.5902141,28.294166,76.855804,MOTHERHUB_AMD,MOTHERHUB_PTI,60609,392,164753
Shipment,MOTHERHUB_AMD-MOTHERHUB_PTI-21.6674861111107,22.8978044,72.5902141,28.294166,76.855804,MOTHERHUB_AMD,MOTHERHUB_PTI,78003,615,182147
Shipment,MOTHERHUB_AMD-MOTHERHUB_PTI-23.8567222222222,22.8978044,72.5902141,28.294166,76.855804,MOTHERHUB_AMD,MOTHERHUB_PTI,85884,48,190028
Shipment,MOTHERHUB_AMD-MOTHERHUB_PTI-5.04355555555555,22.8978044,72.5902141,28.294166,76.855804,MOTHERHUB_AMD,MOTHERHUB_PTI,18157,24,122301
Shipment,MOTHERHUB_AMD-MOTHERHUB_PTI-5.83988888888855,22.8978044,72.5902141,28.294166,76.855804,MOTHERHUB_AMD,MOTHERHUB_PTI,21024,98,125168
Shipment,MOTHERHUB_AMD-MOTHERHUB_PTI-7.14358333333402,22.8978044,72.5902141,28.294166,76.855804,MOTHERHUB_AMD,MOTHERHUB_PTI,25717,60,129861
Shipment,MOTHERHUB_AMD-MOTHERHUB_STV-14.9801111111117,22.8978044,72.5902141,21.0895987,72.900005,MOTHERHUB_AMD,MOTHERHUB_STV,53928,67,86248
Shipment,MOTHERHUB_AMD-MOTHERHUB_STV-21.7450694444444,22.8978044,72.5902141,21.0895987,72.900005,MOTHERHUB_AMD,MOTHERHUB_STV,78282,55,110602
Shipment,MOTHERHUB_BIL-MOTHERHUB_AMD-1.48227777777756,19.2374987,73.0362352,22.8978044,72.5902141,MOTHERHUB_BIL,MOTHERHUB_AMD,5336,11,82992
Shipment,MOTHERHUB_BIL-MOTHERHUB_AMD-1.48256944444423,19.2374987,73.0362352,22.8978044,72.5902141,MOTHERHUB_BIL,MOTHERHUB_AMD,5337,44,82992
Shipment,MOTHERHUB_BIL-MOTHERHUB_AMD-20.8548888888892,19.2374987,73.0362352,22.8978044,72.5902141,MOTHERHUB_BIL,MOTHERHUB_AMD,75078,23,152734
Shipment,MOTHERHUB_BIL-MOTHERHUB_AMD-20.8551805555559,19.2374987,73.0362352,22.8978044,72.5902141,MOTHERHUB_BIL,MOTHERHUB_AMD,75079,72,152734
Shipment,MOTHERHUB_BIL-MOTHERHUB_AMD-5.08163888888921,19.2374987,73.0362352,22.8978044,72.5902141,MOTHERHUB_BIL,MOTHERHUB_AMD,18294,1275,66334
Shipment,MOTHERHUB_BIL-MOTHERHUB_AMD-9.70902777777757,19.2374987,73.0362352,22.8978044,72.5902141,MOTHERHUB_BIL,MOTHERHUB_AMD,34952,571,82992
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-12.8692638888889,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,46329,316,168260
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-15.1160000000008,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,54418,609,205922
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-18.3030972222219,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,65891,2222,217396
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-2.51818055555519,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,9065,329,130996
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-2.5181805555552,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,9065,91,130996
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-20.164763888889,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,72593,141,224098
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-20.9686249999995,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,75487,299,226992
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-23.3310833333341,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,83992,55,205922
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-4.37984722222232,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,15767,10,137698
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-4.37984722222233,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,15767,2,137698
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-4.65418055555556,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,16755,1924,168260
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-5.18370833333286,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,18661,35,140592
Shipment,MOTHERHUB_BIL-MOTHERHUB_BLR-5.18370833333287,19.2374987,73.0362352,12.9842798,77.8242648,MOTHERHUB_BIL,MOTHERHUB_BLR,18661,12,140592
Shipment,MOTHERHUB_BIL-MOTHERHUB_CHN-16.0377222222219,19.2374987,73.0362352,13.04591,80.067723,MOTHERHUB_BIL,MOTHERHUB_CHN,57736,11,217396
Shipment,MOTHERHUB_BIL-MOTHERHUB_CHN-16.0380138888885,19.2374987,73.0362352,13.04591,80.067723,MOTHERHUB_BIL,MOTHERHUB_CHN,57737,2,217396
Shipment,MOTHERHUB_BIL-MOTHERHUB_CHN-17.9884722222227,19.2374987,73.0362352,13.04591,80.067723,MOTHERHUB_BIL,MOTHERHUB_CHN,64759,879,257741
Shipment,MOTHERHUB_BIL-MOTHERHUB_CHN-3.24480555555601,19.2374987,73.0362352,13.04591,80.067723,MOTHERHUB_BIL,MOTHERHUB_CHN,11681,73,171341
Shipment,MOTHERHUB_BIL-MOTHERHUB_CHN-3.24509722222268,19.2374987,73.0362352,13.04591,80.067723,MOTHERHUB_BIL,MOTHERHUB_CHN,11682,18,171341
Shipment,MOTHERHUB_BIL-MOTHERHUB_CHN-6.78138888888853,19.2374987,73.0362352,13.04591,80.067723,MOTHERHUB_BIL,MOTHERHUB_CHN,24413,13,217396
Shipment,MOTHERHUB_BIL-MOTHERHUB_JAI-12.4921111111113,19.2374987,73.0362352,26.948928,75.761927,MOTHERHUB_BIL,MOTHERHUB_JAI,44972,370,261931
Shipment,MOTHERHUB_BIL-MOTHERHUB_JAI-13.7840138888886,19.2374987,73.0362352,26.948928,75.761927,MOTHERHUB_BIL,MOTHERHUB_JAI,49622,245,266582
Shipment,MOTHERHUB_BIL-MOTHERHUB_JAI-4.28761111111134,19.2374987,73.0362352,26.948928,75.761927,MOTHERHUB_BIL,MOTHERHUB_JAI,15435,32,175531
Shipment,MOTHERHUB_BIL-MOTHERHUB_JAI-4.61748611111135,19.2374987,73.0362352,26.948928,75.761927,MOTHERHUB_BIL,MOTHERHUB_JAI,16623,19,175531
Shipment,MOTHERHUB_BIL-MOTHERHUB_JAI-5.57951388888864,19.2374987,73.0362352,26.948928,75.761927,MOTHERHUB_BIL,MOTHERHUB_JAI,20086,66,180182
Shipment,MOTHERHUB_BIL-MOTHERHUB_JAI-5.90938888888865,19.2374987,73.0362352,26.948928,75.761927,MOTHERHUB_BIL,MOTHERHUB_JAI,21274,23,180182
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-0.101083333332529,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,364,302,225331
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-0.607083333333557,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,2186,7,207655
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-0.973708333333571,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,3505,18,207655
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-1.13876388888866,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,4100,13,209569
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-1.50538888888867,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,5419,26,209569
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-12.6536388888889,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,45553,2,251022
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-13.0202638888889,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,46873,11,251022
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-13.2096666666665,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,47555,557,272522
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-14.219680555555,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,51191,109,276158
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-14.589375,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,52522,19,257991
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-14.8630416666666,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,53507,193,278474
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-14.956,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,53842,123,257991
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-16.7250416666665,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,60210,629,285177
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-18.6256249999999,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,67052,18,272522
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-18.9922499999999,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,68372,62,272522
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-19.1911250000002,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,69088,223,294055
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-19.6356388888883,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,70688,2,276158
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-19.7228055555553,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,71002,343,295969
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-2.30391666666652,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,8294,3,213763
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-2.67054166666654,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,9614,21,213763
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-2.70615277777786,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,9742,4,215211
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-20.0022638888883,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,72008,7,276158
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-20.279,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,73004,4,278474
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-20.645625,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,74324,10,278474
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-20.8879583333332,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,75197,260,300163
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-21.2901944444445,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,76645,293,301611
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-22.1409999999999,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,79708,13,285177
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-22.5076249999999,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,81027,45,285177
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-23.5576388888896,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,84808,172,309774
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-3.07277777777787,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,11062,24,215211
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-4.9735972222229,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,17905,5,223374
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-5.34022222222291,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,19225,14,223374
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-5.51704166666586,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,19861,5,225331
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-5.88366666666587,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,21181,24,225331
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-7.23768055555557,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,26056,135,251022
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-9.17341666666664,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,33024,1218,257991
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-21.710486111111,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,78158,86,166519
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-22.0152777777776,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,79255,1098,166519
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-22.096361111111,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,79547,28,166519
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-22.9019305555561,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,82447,132,170809
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-23.2067222222228,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,83544,834,170809
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-23.2878055555561,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,83836,42,170809
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-12.1805833333339,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,43850,22,240996
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-12.5224166666672,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,45081,58,240996
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-13.0628750000006,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,47026,567,240996
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-14.1961388888895,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,51106,2,248252
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-14.5379722222228,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,52337,3,248252
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-15.0020138888898,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,54007,77,251153
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-15.0784305555561,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,54282,32,248252
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-15.3438472222231,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,55238,282,251153
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-15.8843055555565,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,57184,2130,251153
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-19.833694444444,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,71401,196,268547
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-20.1755277777773,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,72632,604,268547
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-20.7159861111107,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,74578,1694,268547
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-22.0229305555556,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,79283,8,276428
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-22.3647638888889,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,80513,20,276428
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-22.9052222222222,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,82459,340,276428
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-3.20976388888889,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,11555,4,208701
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-3.55159722222222,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,12786,10,208701
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-4.00609722222189,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,14422,8,211568
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-4.09205555555555,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,14731,143,208701
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-4.34793055555522,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,15653,33,211568
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-4.88838888888855,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,17598,491,211568
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-5.30979166666736,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,19115,5,216261
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-5.65162500000068,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,20346,25,216261
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-6.19208333333401,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,22292,250,216261
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-12.322444444445,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,44361,14,86248
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-12.3227361111117,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,44362,59,86248
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-15.811944444445,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,56923,403,86248
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-19.0874027777778,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,68715,13,110602
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-19.0876944444444,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,68716,63,110602
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-22.5769027777778,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,81277,125,110602
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-10.8316805555559,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,38994,853,239134
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-15.4590694444442,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,55653,330,255792
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-22.9326388888892,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,82558,23,239134
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-3.56002777777757,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,12816,8,169392
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-3.73668055555587,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,13452,47,152734
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-8.36406944444423,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,30111,28,169392
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-0.0617638888885352,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,222,378,153821
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-1.2634305555552,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,4548,9,153821
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-1.73469444444387,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,6245,36,161735
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-14.7624444444448,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,53145,9,208635
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-15.2880277777781,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,55037,660,208635
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-16.4896944444448,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,59363,15,208635
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-2.26027777777722,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,8137,1232,161735
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-2.58248611111124,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,9297,15,164787
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-23.5361805555552,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,84730,9,240221
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-3.10806944444458,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,11189,1319,164787
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-3.34609722222244,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,12046,228,167536
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-3.46194444444389,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,12463,22,161735
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-3.87168055555579,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,13938,2477,167536
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-4.30973611111125,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,15515,15,164787
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-5.07334722222246,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,18264,60,167536
Shipment,MOTHERHUB_BLR-MOTHERHUB_CHN-13.4955138888893,12.9842798,77.8242648,13.04591,80.067723,MOTHERHUB_BLR,MOTHERHUB_CHN,48584,3329,84941
Shipment,MOTHERHUB_BLR-MOTHERHUB_CHN-13.495805555556,12.9842798,77.8242648,13.04591,80.067723,MOTHERHUB_BLR,MOTHERHUB_CHN,48585,88,84941
Shipment,MOTHERHUB_BLR-MOTHERHUB_CHN-2.2884305555552,12.9842798,77.8242648,13.04591,80.067723,MOTHERHUB_BLR,MOTHERHUB_CHN,8238,36,44596
Shipment,MOTHERHUB_BLR-MOTHERHUB_CHN-2.28872222222186,12.9842798,77.8242648,13.04591,80.067723,MOTHERHUB_BLR,MOTHERHUB_CHN,8239,36,44596
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-17.638277777778,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,63498,19,261931
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-17.6385694444447,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,63499,27,261931
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-18.9301805555553,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,68149,17,266582
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-18.930472222222,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,68150,118,266582
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-22.127527777778,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,79659,762,348331
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-23.4194305555553,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,84310,683,352982
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-0.0146805555553176,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,53,13,209569
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-0.0146805555553389,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,53,13,209569
