 route   , vehicle              , activity              , job             , arrTime         , endTime         , costs           ,,,
4, 6-MOTHERHUB_KOL-24   , pickupShipment        , MOTHERHUB_KOL-MOTHERHUB_AMD ,0,0,0,,,
4, 6-MOTHERHUB_KOL-24   , pickupShipment        , MOTHERHUB_KOL-MOTHERHUB_STV ,0,0,0,,,
4, 6-MOTHERHUB_KOL-24   , pickupShipment        , MOTHERHUB_KOL-MOTHERHUB_BIL ,0,0,0,,,
4, 6-MOTHERHUB_KOL-24   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_STV ,149303,149303,49881042,,,
4, 6-MOTHERHUB_KOL-24   , deliverShipment       , MOTHERHUB_KOL-MOTHERHUB_AMD ,149303,149303,49881042,,,
4, 6-MOTHERHUB_KOL-24   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_MED ,149303,149303,49881042,,,
4, 6-MOTHERHUB_KOL-24   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_STV ,168203,168203,56195448,,,
4, 6-MOTHERHUB_KOL-24   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_BIL ,168203,168203,56195448,,,
4, 6-MOTHERHUB_KOL-24   , deliverShipment       , MOTHERHUB_KOL-MOTHERHUB_STV ,168203,168203,56195448,,,
4, 6-MOTHERHUB_KOL-24   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_BIL ,187368,187368,62598257,,,
4, 6-MOTHERHUB_KOL-24   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_MED ,187368,187368,62598257,,,
4, 6-MOTHERHUB_KOL-24   , deliverShipment       , MOTHERHUB_KOL-MOTHERHUB_BIL ,187368,187368,62598257,,,
4, 6-MOTHERHUB_KOL-24   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_MED ,243263,243263,81272314,,,
4, 6-MOTHERHUB_KOL-24   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_MED ,243263,243263,81272314,,,
4, 6-MOTHERHUB_KOL-24   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_BIL ,243263,243263,81272314,,,
4, 6-MOTHERHUB_KOL-24   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_BIL ,299158,299158,99946371,83.0994444444,3.4624768519,99946.371
4, 6-MOTHERHUB_KOL-24   , end                   , -               ,299158, undef           ,99946371,,,
,,,,,,,,,
5, 1-MOTHERHUB_BIL-32   , start                 , -               , undef           ,0,0,,,
5, 1-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_KOL ,0,0,0,,,
5, 1-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_KOL ,48400,48400,14201469,,,
5, 1-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_KOL ,238422,238422,69957219,,,
5, 1-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_KOL ,238422,238422,69957219,66.2283333333,2.7595138889,69957.219
5, 1-MOTHERHUB_BIL-32   , end                   , -               ,238422, undef           ,69957219,,,
,,,,,,,,,
6, 6-MOTHERHUB_BIL-32   , start                 , -               , undef           ,0,0,,,
6, 6-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_PTI-1 ,0,0,0,,,
6, 6-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_PTI-1 ,127518,127518,37416011,,,
6, 6-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BLR-1 ,127518,127518,37416011,,,
6, 6-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BLR-1 ,329015,329015,96538509,91.3930555556,3.8080439815,96538.509
6, 6-MOTHERHUB_BIL-32   , end                   , -               ,329015, undef           ,96538509,,,
,,,,,,,,,
7, 7-MOTHERHUB_BIL-32   , start                 , -               , undef           ,0,0,,,
7, 7-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_BLR ,0,0,0,,,
7, 7-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_BLR ,101969,101969,29919446,,,
7, 7-MOTHERHUB_BIL-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_KOL-1 ,101969,101969,29919446,,,
7, 7-MOTHERHUB_BIL-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_KOL-1 ,284672,284672,83527602,79.0755555556,3.2948148148,83527.602
7, 7-MOTHERHUB_BIL-32   , end                   , -               ,284672, undef           ,83527602,,,
,,,,,,,,,
8, 8-MOTHERHUB_BIL-32   , start                 , -               , undef           ,0,0,,,
8, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_STV ,0,0,0,,,
8, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_JAI ,0,0,0,,,
8, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_AMD ,0,0,0,,,
8, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_STV ,24392,24392,7156896,,,
8, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_KOL ,24392,24392,7156896,,,
8, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_JAI ,48446,48446,14214977,,,
8, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_AMD ,48446,48446,14214977,,,
8, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_JAI ,113715,113715,33365924,,,
8, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_JAI ,113715,113715,33365924,,,
8, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_KOL ,113715,113715,33365924,,,
8, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_KOL ,273001,273001,80103270,,,
8, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_KOL ,273001,273001,80103270,75.8336111111,3.1597337963,80103.27
8, 8-MOTHERHUB_BIL-32   , end                   , -               ,273001, undef           ,80103270,,,
,,,,,,,,,
9, 6-MOTHERHUB_PTI-22   , start                 , -               , undef           ,0,0,,,
9, 6-MOTHERHUB_PTI-22   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_KOL-5 ,0,0,0,,,
9, 6-MOTHERHUB_PTI-22   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_KOL-5 ,121014,121014,37789478,33.615,1.400625,37789.478
9, 6-MOTHERHUB_PTI-22   , end                   , -               ,121014, undef           ,37789478,,,
,,,,,,,,,
10, 0-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0,,,
10, 0-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_KOL-3 ,0,0,0,,,
10, 0-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_KOL-3 ,154017,154017,45191369,42.7825,1.7826041667,45191.369
10, 0-MOTHERHUB_PTI-32   , end                   , -               ,154017, undef           ,45191369,,,
,,,,,,,,,
11, 1-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0,,,
11, 1-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BLR-4 ,0,0,0,,,
11, 1-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BLR-4 ,201496,201496,59122498,55.9711111111,2.3321296296,59122.498
11, 1-MOTHERHUB_PTI-32   , end                   , -               ,201496, undef           ,59122498,,,
,,,,,,,,,
12, 2-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0,,,
12, 2-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_MED-1 ,0,0,0,,,
12, 2-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_MED-1 ,142102,142102,41695106,39.4727777778,1.6446990741,41695.106
12, 2-MOTHERHUB_PTI-32   , end                   , -               ,142102, undef           ,41695106,,,
,,,,,,,,,
13, 3-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0,,,
13, 3-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BLR-5 ,0,0,0,,,
13, 3-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_BLR ,21783,21783,6391613,,,
13, 3-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_BLR ,207003,207003,60738310,,,
13, 3-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BLR-5 ,207003,207003,60738310,57.5008333333,2.3958680556,60738.31
13, 3-MOTHERHUB_PTI-32   , end                   , -               ,207003, undef           ,60738310,,,
,,,,,,,,,
14, 4-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0,,,
14, 4-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BLR-2 ,0,0,0,,,
14, 4-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BLR-2 ,201496,201496,59122498,,,
14, 4-MOTHERHUB_PTI-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_BIL-1 ,201496,201496,59122498,,,
14, 4-MOTHERHUB_PTI-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_BIL-1 ,303465,303465,89041943,84.2958333333,3.5123263889,89041.943
14, 4-MOTHERHUB_PTI-32   , end                   , -               ,303465, undef           ,89041943,,,
,,,,,,,,,
15, 5-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0,,,
15, 5-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BIL-2 ,0,0,0,,,
15, 5-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BIL-2 ,127518,127518,37416011,35.4216666667,1.4759027778,37416.011
15, 5-MOTHERHUB_PTI-32   , end                   , -               ,127518, undef           ,37416011,,,
,,,,,,,,,
16, 6-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0,,,
16, 6-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BLR-3 ,0,0,0,,,
16, 6-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BLR-3 ,201496,201496,59122498,55.9711111111,2.3321296296,59122.498
16, 6-MOTHERHUB_PTI-32   , end                   , -               ,201496, undef           ,59122498,,,
,,,,,,,,,
17, 7-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0,,,
17, 7-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_KOL-2 ,0,0,0,,,
17, 7-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_KOL-2 ,154017,154017,45191369,42.7825,1.7826041667,45191.369
17, 7-MOTHERHUB_PTI-32   , end                   , -               ,154017, undef           ,45191369,,,
,,,,,,,,,
18, 8-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0,,,
18, 8-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_KOL-4 ,0,0,0,,,
18, 8-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_KOL-4 ,154017,154017,45191369,42.7825,1.7826041667,45191.369
18, 8-MOTHERHUB_PTI-32   , end                   , -               ,154017, undef           ,45191369,,,
,,,,,,,,,
19, 9-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0,,,
19, 9-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BIL-3 ,0,0,0,,,
19, 9-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_BIL ,21783,21783,6391613,,,
19, 9-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_BIL ,128308,128308,37647725,,,
19, 9-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BIL-3 ,128308,128308,37647725,35.6411111111,1.4850462963,37647.725
19, 9-MOTHERHUB_PTI-32   , end                   , -               ,128308, undef           ,37647725,,,
,,,,,,,,,
20, 5-MOTHERHUB_MED-32   , start                 , -               , undef           ,0,0,,,
20, 5-MOTHERHUB_MED-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_PTI-1 ,0,0,0,,,
20, 5-MOTHERHUB_MED-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_PTI-1 ,142102,142102,41695106,,,
20, 5-MOTHERHUB_MED-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_KOL-1 ,142102,142102,41695106,,,
20, 5-MOTHERHUB_MED-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_KOL-1 ,296119,296119,86886475,82.2552777778,3.4273032407,86886.475
20, 5-MOTHERHUB_MED-32   , end                   , -               ,296119, undef           ,86886475,,,
,,,,,,,,,
21, 3-MOTHERHUB_CHN-32   , start                 , -               , undef           ,0,0,,,
21, 3-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_BLR ,0,0,0,,,
21, 3-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_JAI ,0,0,0,,,
21, 3-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_BLR ,28730,28730,8429741,,,
21, 3-MOTHERHUB_CHN-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_PTI-2 ,28730,28730,8429741,,,
21, 3-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_PTI-2 ,89668,89668,26310011,,,
21, 3-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_JAI ,89668,89668,26310011,,,
21, 3-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_JAI ,217066,217066,63690785,,,
21, 3-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_JAI ,217066,217066,63690785,,,
21, 3-MOTHERHUB_CHN-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_PTI-2 ,238849,238849,70082398,,,
21, 3-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_JAI ,238849,238849,70082398,,,
21, 3-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_PTI-2 ,238849,238849,70082398,,,
21, 3-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_JAI ,260632,260632,76474011,72.3977777778,3.0165740741,76474.011
21, 3-MOTHERHUB_CHN-32   , end                   , -               ,260632, undef           ,76474011,,,
,,,,,,,,,
22, 4-MOTHERHUB_CHN-32   , start                 , -               , undef           ,0,0,,,
22, 4-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_BIL ,0,0,0,,,
22, 4-MOTHERHUB_CHN-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_AMD ,28730,28730,8429741,,,
22, 4-MOTHERHUB_CHN-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_STV ,28730,28730,8429741,,,
22, 4-MOTHERHUB_CHN-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_BIL-2 ,28730,28730,8429741,,,
22, 4-MOTHERHUB_CHN-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_JAI ,28730,28730,8429741,,,
22, 4-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_BIL ,130699,130699,38349187,,,
22, 4-MOTHERHUB_CHN-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_BIL-2 ,130699,130699,38349187,,,
22, 4-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_JAI ,155090,155090,45506083,,,
22, 4-MOTHERHUB_CHN-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_STV ,155090,155090,45506083,,,
22, 4-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_PTI ,155090,155090,45506083,,,
22, 4-MOTHERHUB_CHN-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_AMD ,179145,179145,52564164,,,
22, 4-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_JAI ,244414,244414,71715111,,,
22, 4-MOTHERHUB_CHN-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_JAI ,244414,244414,71715111,,,
22, 4-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_PTI ,266197,266197,78106725,73.9436111111,3.0809837963,78106.725
22, 4-MOTHERHUB_CHN-32   , end                   , -               ,266197, undef           ,78106725,,,
,,,,,,,,,
23, 6-MOTHERHUB_CHN-32   , start                 , -               , undef           ,0,0,,,
23, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_STV ,0,0,0,,,
23, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_PTI ,0,0,0,,,
23, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_MED ,0,0,0,,,
23, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_AMD ,0,0,0,,,
23, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_MED ,62923,62923,18462824,,,
23, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_STV ,62923,62923,18462824,,,
23, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_AMD ,62923,62923,18462824,,,
23, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_PTI-2 ,134062,134062,39336207,,,
23, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_STV ,158454,158454,46493103,,,
23, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_STV ,158454,158454,46493103,,,
23, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_AMD ,158454,158454,46493103,,,
23, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_AMD ,182509,182509,53551184,,,
23, 6-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_PTI ,182509,182509,53551184,,,
23, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_AMD ,182509,182509,53551184,,,
23, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_AMD ,182509,182509,53551184,,,
23, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_PTI ,269560,269560,79093534,,,
23, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_PTI-2 ,269560,269560,79093534,,,
23, 6-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_PTI ,269560,269560,79093534,74.8777777778,3.1199074074,79093.534
23, 6-MOTHERHUB_CHN-32   , end                   , -               ,269560, undef           ,79093534,,,
,,,,,,,,,
24, 8-MOTHERHUB_CHN-14   , start                 , -               , undef           ,0,0,,,
24, 8-MOTHERHUB_CHN-14   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_KOL ,0,0,0,,,
24, 8-MOTHERHUB_CHN-14   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_KOL ,128242,128242,39061863,35.6227777778,1.4842824074,39061.863
24, 8-MOTHERHUB_CHN-14   , end                   , -               ,128242, undef           ,39061863,,,
,,,,,,,,,
25, 0-MotherHub_BLR-32   , start                 , -               , undef           ,0,0,,,
25, 0-MotherHub_BLR-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_PTI-1 ,0,0,0,,,
25, 0-MotherHub_BLR-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_PTI-1 ,201496,201496,59122498,,,
25, 0-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BIL-1 ,201496,201496,59122498,,,
25, 0-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BIL-1 ,329015,329015,96538509,91.3930555556,3.8080439815,96538.509
25, 0-MotherHub_BLR-32   , end                   , -               ,329015, undef           ,96538509,,,
,,,,,,,,,
26, 3-MotherHub_BLR-32   , start                 , -               , undef           ,0,0,,,
26, 3-MotherHub_BLR-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_MED ,0,0,0,,,
26, 3-MotherHub_BLR-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_KOL-2 ,0,0,0,,,
26, 3-MotherHub_BLR-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_MED ,60938,60938,17880270,,,
26, 3-MotherHub_BLR-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_KOL ,60938,60938,17880270,,,
26, 3-MotherHub_BLR-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_KOL ,199432,199432,58516886,,,
26, 3-MotherHub_BLR-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_KOL-2 ,199432,199432,58516886,55.3977777778,2.3082407407,58516.886
26, 3-MotherHub_BLR-32   , end                   , -               ,199432, undef           ,58516886,,,
,,,,,,,,,
27, 0-MOTHERHUB_JAI-32   , start                 , -               , undef           ,0,0,,,
27, 0-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_STV ,0,0,0,,,
27, 0-MOTHERHUB_JAI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_PTI ,0,0,0,,,
