type,vehicleID,src_lat,src_long,Fleet_Type,Capacity ,connectionTime
Air,MotherHub_KOL_G8541,22.708183,88.28565,G8541,1000000000,8.25
Air,MotherHub_GAU_6E457,26.043197,91.705232,6E457,1000000000,6.17
Air,MotherHub_GAU_SG658,26.043197,91.705232,SG658,1000000000,10.75
Air,MotherHub_CHN_6E502,13.04591,80.067723,6E502,1000000000,3.83
Air,MotherHub_CHN_6E244',13.04591,80.067723,6E244',1000000000,11.67
Air,MotherHub_CHN_SG530,13.04591,80.067723,SG530,1000000000,0.25
Air,MotherHub_CHN_SG623,13.04591,80.067723,SG623,1000000000,5.42
Air,MotherHub_CHN_SG278,13.04591,80.067723,SG278,1000000000,9.83
Air,MotherHub_CHN_SG463,13.04591,80.067723,SG463,1000000000,8.08
Air,MotherHub_MED_6E457,17.580519,78.469527,6E457,1000000000,1.17
Air,MotherHub_MED_6E266'_,17.580519,78.469527,6E266'_,1000000000,3.25
Air,MotherHub_MED_6E319,17.580519,78.469527,6E319,1000000000,0.75
Air,MotherHub_MED_6E353,17.580519,78.469527,6E353,1000000000,1.25
Air,MotherHub_MED_6E372,17.580519,78.469527,6E372,1000000000,0.67
Air,MotherHub_MED_6E276',17.580519,78.469527,6E276',1000000000,17.17
Air,MotherHub_PUNE_6E501,18.6087917,73.7268817,6E501,1000000000,1.08
Air,MotherHub_JAI_6E4961,26.948928,75.761927,6E4961,1000000000,6.33
Air,MotherHub_JAI_6E+116,26.948928,75.761927,6.00E+116,1000000000,17
Air,MotherHub_JAI_6E207',26.948928,75.761927,6E207',1000000000,2.92
Air,MotherHub_JAI_6E237',26.948928,75.761927,6E237',1000000000,12.92
Air,MotherHub_BNO_9W_316,28.544563,77.031259,9W_316,1000000000,6.5
Air,MotherHub_BNO_9W_340,28.544563,77.031259,9W_340,1000000000,7.67
Air,MotherHub_BNO_9W_362,28.544563,77.031259,9W_362,1000000000,12.75
Air,MotherHub_BNO_9W_334,28.544563,77.031259,9W_334,1000000000,13.25
Air,MotherHub_BNO_9W_356,28.544563,77.031259,9W_356,1000000000,14.25
Air,MotherHub_BNO_9W_354,28.544563,77.031259,9W_354,1000000000,14.75
Air,MotherHub_BNO_9W_312,28.544563,77.031259,9W_312,1000000000,15.83
Air,MotherHub_BNO_9W_384,28.544563,77.031259,9W_384,1000000000,16.83
Air,MotherHub_BNO_9W_304,28.544563,77.031259,9W_304,1000000000,17.83
Air,MotherHub_BNO_9W_727,28.544563,77.031259,9W_727,1000000000,6.5
Air,MotherHub_BNO_9W_730,28.544563,77.031259,9W_730,1000000000,9.58
Air,MotherHub_BNO_9W_912,28.544563,77.031259,9W_912,1000000000,11.08
Air,MotherHub_KNG_6E_166,13.0608816,77.743673,6E_166,1000000000,12
Air,MotherHub_KNG_6E_146,13.0608816,77.743673,6E_146,1000000000,18.08
Air,MotherHub_KNG_6E_586,13.0608816,77.743673,6E_586,1000000000,1.25
Air,MotherHub_KNG_6E_714,13.0608816,77.743673,6E_714,1000000000,4.75
Air,MotherHub_KNG_6E_246,13.0608816,77.743673,6E_246,1000000000,8.25
Air,MotherHub_KNG_6E_572,13.0608816,77.743673,6E_572,1000000000,14.92
Air,MotherHub_KNG_6E_106,13.0608816,77.743673,6E_106,1000000000,16
Air,MotherHub_KNG_6E_142,13.0608816,77.743673,6E_142,1000000000,17.08
Air,MotherHub_KNG_6E_944,13.0608816,77.743673,6E_944,1000000000,11.25
Air,MotherHub_KNG_6E_132,13.0608816,77.743673,6E_132,1000000000,1.08
Air,MotherHub_KNG_6E_774,13.0608816,77.743673,6E_774,1000000000,3
Air,MotherHub_KNG_6E_122,13.0608816,77.743673,6E_122,1000000000,12.08
Air,MotherHub_KNG_6E_768,13.0608816,77.743673,6E_768,1000000000,13
Air,MotherHub_KNG_6E_119,13.0608816,77.743673,6E_119,1000000000,10.75
Air,MotherHub_KNG_6E_457,13.0608816,77.743673,6E_457,1000000000,2.75
Air,MotherHub_KNG_6E_110,13.0608816,77.743673,6E_110,1000000000,10.75
Air,MotherHub_KNG_6E_602,13.0608816,77.743673,6E_602,1000000000,0.58
Air,MotherHub_KNG_6E 641,13.0608816,77.743673,6E 641,1000000000,1.17
Air,MotherHub_KNG_6E_469,13.0608816,77.743673,6E_469,1000000000,12.33
Air,MotherHub_KNG_6E_164,13.0608816,77.743673,6E_164,1000000000,18.5
Air,MotherHub_KNG_6E_641,13.0608816,77.743673,6E_641,1000000000,1.17
Air,MotherHub_KNG_6E_461,13.0608816,77.743673,6E_461,1000000000,1.17
Air,MotherHub_KNG_6E_422,13.0608816,77.743673,6E_422,1000000000,7.13
Air,MotherHub_KNG_6E_713_,13.0608816,77.743673,6E_713_,1000000000,0.5
Air,MotherHub_KNG_6E_135,13.0608816,77.743673,6E_135,1000000000,11.25
Air,MotherHub_KNG_6E_676,13.0608816,77.743673,6E_676,1000000000,13.83
Air,MotherHub_KNG_6E_529,13.0608816,77.743673,6E_529,1000000000,17.92
Air,MotherHub_KNG_6E_713,13.0608816,77.743673,6E_713,1000000000,0.5
Air,MotherHub_KNG_6E_433,13.0608816,77.743673,6E_433,1000000000,5.58
Air,MotherHub_KNG_6E_233,13.0608816,77.743673,6E_233,1000000000,1.33
Air,MotherHub_KNG_6E_614,13.0608816,77.743673,6E_614,1000000000,9.75
Air,MotherHub_KNG_6E_474,13.0608816,77.743673,6E_474,1000000000,16.5
Air,MotherHub_KNG_6E_456,13.0608816,77.743673,6E_456,1000000000,0.33
Air,MotherHub_KNG_6E_464,13.0608816,77.743673,6E_464,1000000000,4.42
Air,MotherHub_KNG_6E_414,13.0608816,77.743673,6E_414,1000000000,7.58
Air,MotherHub_KNG_6E_378,13.0608816,77.743673,6E_378,1000000000,10.58
Air,MotherHub_KNG_6E_202,13.0608816,77.743673,6E_202,1000000000,11.17
Air,MotherHub_KNG_6E_509,13.0608816,77.743673,6E_509,1000000000,1.08
Air,MotherHub_KNG_6E_637,13.0608816,77.743673,6E_637,1000000000,7
Air,MotherHub_KNG_6E_339,13.0608816,77.743673,6E_339,1000000000,1.33
Air,MotherHub_KNG_6E_718,13.0608816,77.743673,6E_718,1000000000,15.42
Air,MotherHub_KNG_6E_806,13.0608816,77.743673,6E_806,1000000000,17.75
Air,MotherHub_KNG_6E_682,13.0608816,77.743673,6E_682,1000000000,7.25
Air,MotherHub_KNG_6E_102,13.0608816,77.743673,6E_102,1000000000,4.58
Air,MotherHub_KNG_6E_528,13.0608816,77.743673,6E_528,1000000000,12
Air,MotherHub_KNG_6E_408,13.0608816,77.743673,6E_408,1000000000,0.5
Air,MotherHub_KNG_6E_288,13.0608816,77.743673,6E_288,1000000000,0.92
Air,MotherHub_KNG_6E_622,13.0608816,77.743673,6E_622,1000000000,14.33
Air,MotherHub_KNG_9W808,13.0608816,77.743673,9W808,1000000000,6.5
Air,MotherHub_KNG_S2_4838,13.0608816,77.743673,S2_4838,1000000000,8
Air,MotherHub_KNG_9W_661,13.0608816,77.743673,9W_661,1000000000,9.75
Air,MotherHub_KNG_9W_410,13.0608816,77.743673,9W_410,1000000000,1.33
Air,MotherHub_KNG_9W_448,13.0608816,77.743673,9W_448,1000000000,13.42
Air,MotherHub_KNG_9W_442,13.0608816,77.743673,9W_442,1000000000,15.58
Air,MotherHub_KNG_9W_2847,13.0608816,77.743673,9W_2847,1000000000,10.75
Air,MotherHub_KNG_S2_4495,13.0608816,77.743673,S2_4495,1000000000,16.17
Air,MotherHub_KNG_9W_4363,13.0608816,77.743673,9W_4363,1000000000,2.33
Air,MotherHub_KNG_9W_810,13.0608816,77.743673,9W_810,1000000000,2
Air,MotherHub_KNG_9W_808,13.0608816,77.743673,9W_808,1000000000,6.5
Air,MotherHub_KNG_9W_816,13.0608816,77.743673,9W_816,1000000000,12.83
Air,MotherHub_KNG_9W_812,13.0608816,77.743673,9W_812,1000000000,14.75
Air,MotherHub_KNG_9W_7120_/_S2_4814,13.0608816,77.743673,9W_7120_/_S2_4814,1000000000,16.33
Air,MotherHub_KNG_9W_7131_/_S2_4838,13.0608816,77.743673,9W_7131_/_S2_4838,1000000000,7
Air,MotherHub_KNG_6E344,13.0608816,77.743673,6E344,1000000000,3.75
Air,MotherHub_KNG_6E163',13.0608816,77.743673,6E163',1000000000,6.58
Air,MotherHub_KNG_6E637,13.0608816,77.743673,6E637,1000000000,7.08
Air,MotherHub_KNG_6E901,13.0608816,77.743673,6E901,1000000000,11.5
Air,MotherHub_KNG_6E677,13.0608816,77.743673,6E677,1000000000,0.67
Air,MotherHub_KNG_6E266',13.0608816,77.743673,6E266',1000000000,1.58
Air,MotherHub_KNG_6E387,13.0608816,77.743673,6E387,1000000000,6.5
Air,MotherHub_KNG_6E324,13.0608816,77.743673,6E324,1000000000,10.33
Air,MotherHub_KNG_6E877,13.0608816,77.743673,6E877,1000000000,15.92
Air,MotherHub_KNG_6E586,13.0608816,77.743673,6E586,1000000000,1.25
Air,MotherHub_KNG_6E759,13.0608816,77.743673,6E759,1000000000,5
Air,MotherHub_KNG_6E237',13.0608816,77.743673,6E237',1000000000,9.17
Air,MotherHub_KNG_6E166',13.0608816,77.743673,6E166',1000000000,12
Air,MotherHub_KNG_6E146',13.0608816,77.743673,6E146',1000000000,18.08
Air,MotherHub_KNG_6E466,13.0608816,77.743673,6E466,1000000000,10.67
Air,MotherHub_KNG_6E413,13.0608816,77.743673,6E413,1000000000,3.75
Air,MotherHub_KNG_6E407,13.0608816,77.743673,6E407,1000000000,7.92
Air,MotherHub_KNG_6E425,13.0608816,77.743673,6E425,1000000000,14.25
Air,MotherHub_KNG_6E731,13.0608816,77.743673,6E731,1000000000,17.33
Air,MotherHub_KNG_6E713,13.0608816,77.743673,6E713,1000000000,0.5
Air,MotherHub_KNG_6E339,13.0608816,77.743673,6E339,1000000000,1.33
Air,MotherHub_KNG_6E875,13.0608816,77.743673,6E875,1000000000,4.83
Air,MotherHub_KNG_6E433,13.0608816,77.743673,6E433,1000000000,5.58
Air,MotherHub_KNG_6E422,13.0608816,77.743673,6E422,1000000000,7.25
Air,MotherHub_KNG_6E135',13.0608816,77.743673,6E135',1000000000,11.5
Air,MotherHub_KNG_6E349,13.0608816,77.743673,6E349,1000000000,13.5
Air,MotherHub_KNG_6E676,13.0608816,77.743673,6E676,1000000000,14.17
Air,MotherHub_KNG_6E529,13.0608816,77.743673,6E529,1000000000,17.92
Air,MotherHub_KNG_6E641,13.0608816,77.743673,6E641,1000000000,1.17
Air,MotherHub_KNG_6E469,13.0608816,77.743673,6E469,1000000000,12.17
Air,MotherHub_KNG_6E638,13.0608816,77.743673,6E638,1000000000,12.5
Air,MotherHub_KNG_6E+164,13.0608816,77.743673,6.00E+164,1000000000,18.33
Air,MotherHub_BLP_6E_494,28.294166,76.855804,6E_494,1000000000,2
Air,MotherHub_BLP_6E_652,28.294166,76.855804,6E_652,1000000000,3.75
Air,MotherHub_BLP_6E_5126,28.294166,76.855804,6E_5126,1000000000,7.33
Air,MotherHub_BLP_6E_581,28.294166,76.855804,6E_581,1000000000,9.25
Air,MotherHub_BLP_6E_493,28.294166,76.855804,6E_493,1000000000,10.67
Air,MotherHub_BLP_6E_5192,28.294166,76.855804,6E_5192,1000000000,10.75
Air,MotherHub_BLP_6E_6819,28.294166,76.855804,6E_6819,1000000000,0.42
Air,MotherHub_BLP_6E_135,28.294166,76.855804,6E_135,1000000000,5.42
Air,MotherHub_BLP_6E_929,28.294166,76.855804,6E_929,1000000000,9.83
Air,MotherHub_BLP_6E_436,28.294166,76.855804,6E_436,1000000000,11.83
Air,MotherHub_BLP_6E_221,28.294166,76.855804,6E_221,1000000000,14.92
Air,MotherHub_BLP_6E_894,28.294166,76.855804,6E_894,1000000000,16.17
Air,MotherHub_BLP_6E_6213,28.294166,76.855804,6E_6213,1000000000,1.67
Air,MotherHub_BLP_6E_985,28.294166,76.855804,6E_985,1000000000,1.67
Air,MotherHub_BLP_6E_3752,28.294166,76.855804,6E_3752,1000000000,8.83
Air,MotherHub_BLP_6E_177,28.294166,76.855804,6E_177,1000000000,9.58
Air,MotherHub_BLP_6E_757,28.294166,76.855804,6E_757,1000000000,2.67
Air,MotherHub_BLP_6E_393,28.294166,76.855804,6E_393,1000000000,3.25
Air,MotherHub_BLP_6E_201,28.294166,76.855804,6E_201,1000000000,7.83
Air,MotherHub_BLP_6E_4999,28.294166,76.855804,6E_4999,1000000000,12.5
Air,MotherHub_BLP_6E_421,28.294166,76.855804,6E_421,1000000000,2.42
Air,MotherHub_BLP_6E_509,28.294166,76.855804,6E_509,1000000000,6.83
Air,MotherHub_BLP_6E_209,28.294166,76.855804,6E_209,1000000000,12.92
Air,MotherHub_BLP_SG152,28.294166,76.855804,SG152,1000000000,5.5
Air,MotherHub_BLP_SG475,28.294166,76.855804,SG475,1000000000,11
Air,MotherHub_BLP_6E_251,28.294166,76.855804,6E_251,1000000000,1.75
Air,MotherHub_BLP_6E_939,28.294166,76.855804,6E_939,1000000000,2.83
Air,MotherHub_BLP_6E_3645,28.294166,76.855804,6E_3645,1000000000,5.75
Air,MotherHub_BLP_6E_5193,28.294166,76.855804,6E_5193,1000000000,12.33
Air,MotherHub_BLP_6E_701,28.294166,76.855804,6E_701,1000000000,2.17
Air,MotherHub_BLP_6E_669,28.294166,76.855804,6E_669,1000000000,4.83
Air,MotherHub_BLP_6E_6132,28.294166,76.855804,6E_6132,1000000000,7.25
Air,MotherHub_BLP_6E_211,28.294166,76.855804,6E_211,1000000000,10.83
Air,MotherHub_BLP_6E_887,28.294166,76.855804,6E_887,1000000000,13.42
Air,MotherHub_BLP_6E_111,28.294166,76.855804,6E_111,1000000000,17.42
Air,MotherHub_BLP_6E_719,28.294166,76.855804,6E_719,1000000000,0.5
Air,MotherHub_BLP_6E_5313,28.294166,76.855804,6E_5313,1000000000,7.5
Air,MotherHub_BLP_6E_554,28.294166,76.855804,6E_554,1000000000,2.67
Air,MotherHub_BLP_6E_4062,28.294166,76.855804,6E_4062,1000000000,4.75
Air,MotherHub_BLP_6E_653,28.294166,76.855804,6E_653,1000000000,5.08
Air,MotherHub_BLP_6E_5114,28.294166,76.855804,6E_5114,1000000000,9.33
Air,MotherHub_BLP_SG160,28.294166,76.855804,SG160,1000000000,3.83
Air,MotherHub_BLP_6E_4961,28.294166,76.855804,6E_4961,1000000000,8
Air,MotherHub_BLP_6E_961,28.294166,76.855804,6E_961,1000000000,11.75
Air,MotherHub_BLP_6E_517,28.294166,76.855804,6E_517,1000000000,1.42
Air,MotherHub_BLP_6E_153,28.294166,76.855804,6E_153,1000000000,13.42
Air,MotherHub_BLP_6E_157,28.294166,76.855804,6E_157,1000000000,15.67
Air,MotherHub_BLP_6E_133,28.294166,76.855804,6E_133,1000000000,0.33
Air,MotherHub_BLP_6E_481,28.294166,76.855804,6E_481,1000000000,12
Air,MotherHub_BLP_6E_839,28.294166,76.855804,6E_839,1000000000,9.67
Air,MotherHub_BLP_6E_765,28.294166,76.855804,6E_765,1000000000,0.17
Air,MotherHub_BLP_6E_747,28.294166,76.855804,6E_747,1000000000,11.08
Air,MotherHub_BLP_6E_679,28.294166,76.855804,6E_679,1000000000,9.08
Air,MotherHub_BLP_6E_861,28.294166,76.855804,6E_861,1000000000,1.17
Air,MotherHub_BLP_6E_203,28.294166,76.855804,6E_203,1000000000,10.08
Air,MotherHub_BLP_6E_663,28.294166,76.855804,6E_663,1000000000,11.58
Air,MotherHub_BLP_6E_621,28.294166,76.855804,6E_621,1000000000,0.58
Air,MotherHub_BLP_6E_105,28.294166,76.855804,6E_105,1000000000,9.75
Air,MotherHub_BLP_AI_401,28.294166,76.855804,AI_401,1000000000,2
Air,MotherHub_BLP_AI_020,28.294166,76.855804,AI_020,1000000000,9.25
Air,MotherHub_BLP_AI_764,28.294166,76.855804,AI_764,1000000000,12
Air,MotherHub_BLP_AI_022,28.294166,76.855804,AI_022,1000000000,15.25
Air,MotherHub_BLP_AI_560,28.294166,76.855804,AI_560,1000000000,1.83
Air,MotherHub_BLP_AI_542,28.294166,76.855804,AI_542,1000000000,4.83
Air,MotherHub_BLP_AI_544,28.294166,76.855804,AI_544,1000000000,8.25
Air,MotherHub_BLP_AI_839,28.294166,76.855804,AI_839,1000000000,15.92
Air,MotherHub_BLP_AI_439,28.294166,76.855804,AI_439,1000000000,1.92
Air,MotherHub_BLP_AI_429,28.294166,76.855804,AI_429,1000000000,5.5
Air,MotherHub_BLP_AI_042,28.294166,76.855804,AI_042,1000000000,12.25
Air,MotherHub_BLP_AI_540,28.294166,76.855804,AI_540,1000000000,15.92
Air,MotherHub_BLP_AI851,28.294166,76.855804,AI851,1000000000,0
Air,MotherHub_BLP_AI849,28.294166,76.855804,AI849,1000000000,11
Air,MotherHub_BLP_AI477,28.294166,76.855804,AI477,1000000000,0.67
Air,MotherHub_BLP_AI_469,28.294166,76.855804,AI_469,1000000000,0.75
Air,MotherHub_BLP_S2_4837,28.294166,76.855804,S2_4837,1000000000,4.58
Air,MotherHub_BLP_9W823,28.294166,76.855804,9W823,1000000000,9.33
Air,MotherHub_BLP_9W834,28.294166,76.855804,9W834,1000000000,15.75
Air,MotherHub_BLP_9W854,28.294166,76.855804,9W854,1000000000,9.92
Air,MotherHub_BLP_9W832,28.294166,76.855804,9W832,1000000000,11.33
Air,MotherHub_BLP_9W739,28.294166,76.855804,9W739,1000000000,15.58
Air,MotherHub_BLP_9W643,28.294166,76.855804,9W643,1000000000,15.75
Air,MotherHub_BLP_S2_4282,28.294166,76.855804,S2_4282,1000000000,15.42
Air,MotherHub_BLP_9W907,28.294166,76.855804,9W907,1000000000,5.83
Air,MotherHub_BLP_9W358,28.294166,76.855804,9W358,1000000000,5.5
Air,MotherHub_BLP_9W316,28.294166,76.855804,9W316,1000000000,6.5
Air,MotherHub_BLP_9W367,28.294166,76.855804,9W367,1000000000,12.25
Air,MotherHub_BLP_9W603,28.294166,76.855804,9W603,1000000000,7.17
Air,MotherHub_BLP_9W_7154_/_S2_4688,28.294166,76.855804,9W_7154_/_S2_4688,1000000000,0.33
Air,MotherHub_BLP_9W_807,28.294166,76.855804,9W_807,1000000000,2.17
Air,MotherHub_BLP_9W_817,28.294166,76.855804,9W_817,1000000000,3.08
Air,MotherHub_BLP_9W_819,28.294166,76.855804,9W_819,1000000000,11.17
Air,MotherHub_BLP_9W_811,28.294166,76.855804,9W_811,1000000000,13.33
Air,MotherHub_BLP_9W_834,28.294166,76.855804,9W_834,1000000000,15.75
Air,MotherHub_BLP_9W_821,28.294166,76.855804,9W_821,1000000000,1.83
Air,MotherHub_BLP_9W_832,28.294166,76.855804,9W_832,1000000000,11.33
Air,MotherHub_BLP_9W_739,28.294166,76.855804,9W_739,1000000000,15.58
Air,MotherHub_BLP_9W_332,28.294166,76.855804,9W_332,1000000000,2.08
Air,MotherHub_BLP_9W_352,28.294166,76.855804,9W_352,1000000000,9
Air,MotherHub_BLP_9W_308,28.294166,76.855804,9W_308,1000000000,10.42
Air,MotherHub_BLP_9W_373,28.294166,76.855804,9W_373,1000000000,11.25
Air,MotherHub_BLP_9W_7072_/_S2_4351,28.294166,76.855804,9W_7072_/_S2_4351,1000000000,10.42
Air,MotherHub_BLP_9W_365_,28.294166,76.855804,9W_365_,1000000000,3.17
Air,MotherHub_BLP_9W_316,28.294166,76.855804,9W_316,1000000000,6.5
Air,MotherHub_BLP_9W_340,28.294166,76.855804,9W_340,1000000000,7.67
Air,MotherHub_BLP_9W_362,28.294166,76.855804,9W_362,1000000000,12.75
Air,MotherHub_BLP_9W_334,28.294166,76.855804,9W_334,1000000000,13.25
Air,MotherHub_BLP_9W_356,28.294166,76.855804,9W_356,1000000000,14.25
Air,MotherHub_BLP_9W_354,28.294166,76.855804,9W_354,1000000000,14.75
Air,MotherHub_BLP_9W_312,28.294166,76.855804,9W_312,1000000000,15.83
Air,MotherHub_BLP_9W_384,28.294166,76.855804,9W_384,1000000000,16.83
Air,MotherHub_BLP_9W_304,28.294166,76.855804,9W_304,1000000000,17.83
Air,MotherHub_BLP_9W_727,28.294166,76.855804,9W_727,1000000000,6.5
Air,MotherHub_BLP_9W_730,28.294166,76.855804,9W_730,1000000000,9.58
Air,MotherHub_BLP_9W_912,28.294166,76.855804,9W_912,1000000000,11.08
Air,MotherHub_GRG_6E_494,28.41544,77.002051,6E_494,1000000000,2
Air,MotherHub_GRG_6E_652,28.41544,77.002051,6E_652,1000000000,3.75
Air,MotherHub_GRG_6E_5126,28.41544,77.002051,6E_5126,1000000000,7.33
Air,MotherHub_GRG_6E_581,28.41544,77.002051,6E_581,1000000000,9.25
Air,MotherHub_GRG_6E_493,28.41544,77.002051,6E_493,1000000000,10.67
Air,MotherHub_GRG_6E_5192,28.41544,77.002051,6E_5192,1000000000,10.75
Air,MotherHub_GRG_6E_6819,28.41544,77.002051,6E_6819,1000000000,0.42
Air,MotherHub_GRG_6E_135,28.41544,77.002051,6E_135,1000000000,5.42
Air,MotherHub_GRG_6E_929,28.41544,77.002051,6E_929,1000000000,9.83
Air,MotherHub_GRG_6E_436,28.41544,77.002051,6E_436,1000000000,11.83
Air,MotherHub_GRG_6E_221,28.41544,77.002051,6E_221,1000000000,14.92
Air,MotherHub_GRG_6E_894,28.41544,77.002051,6E_894,1000000000,16.17
Air,MotherHub_GRG_6E_6213,28.41544,77.002051,6E_6213,1000000000,1.67
Air,MotherHub_GRG_6E_985,28.41544,77.002051,6E_985,1000000000,1.67
Air,MotherHub_GRG_6E_3752,28.41544,77.002051,6E_3752,1000000000,8.83
Air,MotherHub_GRG_6E_177,28.41544,77.002051,6E_177,1000000000,9.58
Air,MotherHub_GRG_6E_757,28.41544,77.002051,6E_757,1000000000,2.67
Air,MotherHub_GRG_6E_393,28.41544,77.002051,6E_393,1000000000,3.25
Air,MotherHub_GRG_6E_201,28.41544,77.002051,6E_201,1000000000,7.83
Air,MotherHub_GRG_6E_4999,28.41544,77.002051,6E_4999,1000000000,12.5
Air,MotherHub_GRG_6E_421,28.41544,77.002051,6E_421,1000000000,2.42
Air,MotherHub_GRG_6E_509,28.41544,77.002051,6E_509,1000000000,6.83
Air,MotherHub_GRG_6E_209,28.41544,77.002051,6E_209,1000000000,12.92
Air,MotherHub_GRG_SG152,28.41544,77.002051,SG152,1000000000,5.5
Air,MotherHub_GRG_SG475,28.41544,77.002051,SG475,1000000000,11
Air,MotherHub_GRG_6E_251,28.41544,77.002051,6E_251,1000000000,1.75
Air,MotherHub_GRG_6E_939,28.41544,77.002051,6E_939,1000000000,2.83
Air,MotherHub_GRG_6E_3645,28.41544,77.002051,6E_3645,1000000000,5.75
Air,MotherHub_GRG_6E_5193,28.41544,77.002051,6E_5193,1000000000,12.33
Air,MotherHub_GRG_6E_701,28.41544,77.002051,6E_701,1000000000,2.17
Air,MotherHub_GRG_6E_669,28.41544,77.002051,6E_669,1000000000,4.83
Air,MotherHub_GRG_6E_6132,28.41544,77.002051,6E_6132,1000000000,7.25
Air,MotherHub_GRG_6E_211,28.41544,77.002051,6E_211,1000000000,10.83
Air,MotherHub_GRG_6E_887,28.41544,77.002051,6E_887,1000000000,13.42
Air,MotherHub_GRG_6E_111,28.41544,77.002051,6E_111,1000000000,17.42
Air,MotherHub_GRG_6E_719,28.41544,77.002051,6E_719,1000000000,0.5
Air,MotherHub_GRG_6E_5313,28.41544,77.002051,6E_5313,1000000000,7.5
Air,MotherHub_GRG_6E_554,28.41544,77.002051,6E_554,1000000000,2.67
Air,MotherHub_GRG_6E_4062,28.41544,77.002051,6E_4062,1000000000,4.75
Air,MotherHub_GRG_6E_653,28.41544,77.002051,6E_653,1000000000,5.08
Air,MotherHub_GRG_6E_5114,28.41544,77.002051,6E_5114,1000000000,9.33
Air,MotherHub_GRG_SG160,28.41544,77.002051,SG160,1000000000,3.83
Air,MotherHub_GRG_6E_4961,28.41544,77.002051,6E_4961,1000000000,8
Air,MotherHub_GRG_6E_961,28.41544,77.002051,6E_961,1000000000,11.75
Air,MotherHub_GRG_6E_517,28.41544,77.002051,6E_517,1000000000,1.42
Air,MotherHub_GRG_6E_153,28.41544,77.002051,6E_153,1000000000,13.42
Air,MotherHub_GRG_6E_157,28.41544,77.002051,6E_157,1000000000,15.67
Air,MotherHub_GRG_6E_133,28.41544,77.002051,6E_133,1000000000,0.33
Air,MotherHub_GRG_6E_481,28.41544,77.002051,6E_481,1000000000,12
Air,MotherHub_GRG_6E_839,28.41544,77.002051,6E_839,1000000000,9.67
Air,MotherHub_GRG_6E_765,28.41544,77.002051,6E_765,1000000000,0.17
Air,MotherHub_GRG_6E_747,28.41544,77.002051,6E_747,1000000000,11.08
Air,MotherHub_GRG_6E_679,28.41544,77.002051,6E_679,1000000000,9.08
Air,MotherHub_GRG_6E_861,28.41544,77.002051,6E_861,1000000000,1.17
Air,MotherHub_GRG_6E_203,28.41544,77.002051,6E_203,1000000000,10.08
Air,MotherHub_GRG_6E_663,28.41544,77.002051,6E_663,1000000000,11.58
Air,MotherHub_GRG_6E_621,28.41544,77.002051,6E_621,1000000000,0.58
Air,MotherHub_GRG_6E_105,28.41544,77.002051,6E_105,1000000000,9.75
Air,MotherHub_GRG_AI_401,28.41544,77.002051,AI_401,1000000000,2
Air,MotherHub_GRG_AI_020,28.41544,77.002051,AI_020,1000000000,9.25
Air,MotherHub_GRG_AI_764,28.41544,77.002051,AI_764,1000000000,12
Air,MotherHub_GRG_AI_022,28.41544,77.002051,AI_022,1000000000,15.25
Air,MotherHub_GRG_AI_560,28.41544,77.002051,AI_560,1000000000,1.83
Air,MotherHub_GRG_AI_542,28.41544,77.002051,AI_542,1000000000,4.83
Air,MotherHub_GRG_AI_544,28.41544,77.002051,AI_544,1000000000,8.25
Air,MotherHub_GRG_AI_839,28.41544,77.002051,AI_839,1000000000,15.92
Air,MotherHub_GRG_AI_439,28.41544,77.002051,AI_439,1000000000,1.92
Air,MotherHub_GRG_AI_429,28.41544,77.002051,AI_429,1000000000,5.5
Air,MotherHub_GRG_AI_042,28.41544,77.002051,AI_042,1000000000,12.25
Air,MotherHub_GRG_AI_540,28.41544,77.002051,AI_540,1000000000,15.92
Air,MotherHub_GRG_AI851,28.41544,77.002051,AI851,1000000000,0
Air,MotherHub_GRG_AI849,28.41544,77.002051,AI849,1000000000,11
Air,MotherHub_GRG_AI477,28.41544,77.002051,AI477,1000000000,0.67
Air,MotherHub_GRG_AI_469,28.41544,77.002051,AI_469,1000000000,0.75
Air,MotherHub_GRG_S2_4837,28.41544,77.002051,S2_4837,1000000000,4.58
Air,MotherHub_GRG_9W823,28.41544,77.002051,9W823,1000000000,9.33
Air,MotherHub_GRG_9W834,28.41544,77.002051,9W834,1000000000,15.75
Air,MotherHub_GRG_9W854,28.41544,77.002051,9W854,1000000000,9.92
Air,MotherHub_GRG_9W832,28.41544,77.002051,9W832,1000000000,11.33
Air,MotherHub_GRG_9W739,28.41544,77.002051,9W739,1000000000,15.58
Air,MotherHub_GRG_9W643,28.41544,77.002051,9W643,1000000000,15.75
Air,MotherHub_GRG_S2_4282,28.41544,77.002051,S2_4282,1000000000,15.42
Air,MotherHub_GRG_9W907,28.41544,77.002051,9W907,1000000000,5.83
Air,MotherHub_GRG_9W358,28.41544,77.002051,9W358,1000000000,5.5
Air,MotherHub_GRG_9W316,28.41544,77.002051,9W316,1000000000,6.5
Air,MotherHub_GRG_9W367,28.41544,77.002051,9W367,1000000000,12.25
Air,MotherHub_GRG_9W603,28.41544,77.002051,9W603,1000000000,7.17
Air,MotherHub_GRG_9W_7154_/_S2_4688,28.41544,77.002051,9W_7154_/_S2_4688,1000000000,0.33
Air,MotherHub_GRG_9W_807,28.41544,77.002051,9W_807,1000000000,2.17
Air,MotherHub_GRG_9W_817,28.41544,77.002051,9W_817,1000000000,3.08
