Type,key,src_lat,src_long,dest_lat,dest_long,src,dest,Ready_time,Load,Delivery_start_time,Delivery_end_time,time,hour,Totals,Load
Shipment,MotherHub_AMD_jamnagarhub_qgr_23,22.8978044,72.5902141,22.468992,70.0412043,MotherHub_AMD,jamnagarhub_qgr,82800,38,194400,208800,11.51888302,23,0.05,751
Shipment,MotherHub_AMD_junagadhhub_ixk_0,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,0,10,194400,208800,11.60371472,0,0.027,341
Shipment,MotherHub_AMD_junagadhhub_ixk_1,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,3600,5,194400,208800,11.60371472,1,0.013,341
Shipment,MotherHub_AMD_junagadhhub_ixk_2,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,7200,3,194400,208800,11.60371472,2,0.007,341
Shipment,MotherHub_AMD_junagadhhub_ixk_3,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,10800,2,194400,208800,11.60371472,3,0.004,341
Shipment,MotherHub_AMD_junagadhhub_ixk_4,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,14400,2,194400,208800,11.60371472,4,0.003,341
Shipment,MotherHub_AMD_junagadhhub_ixk_5,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,18000,2,194400,208800,11.60371472,5,0.004,341
Shipment,MotherHub_AMD_junagadhhub_ixk_6,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,21600,4,194400,208800,11.60371472,6,0.009,341
Shipment,MotherHub_AMD_junagadhhub_ixk_7,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,25200,7,194400,208800,11.60371472,7,0.018,341
Shipment,MotherHub_AMD_junagadhhub_ixk_8,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,28800,14,194400,208800,11.60371472,8,0.039,341
Shipment,MotherHub_AMD_junagadhhub_ixk_9,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,32400,19,194400,208800,11.60371472,9,0.054,341
Shipment,MotherHub_AMD_junagadhhub_ixk_10,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,36000,18,194400,208800,11.60371472,10,0.052,341
Shipment,MotherHub_AMD_junagadhhub_ixk_11,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,39600,21,194400,208800,11.60371472,11,0.059,341
Shipment,MotherHub_AMD_junagadhhub_ixk_12,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,43200,18,194400,208800,11.60371472,12,0.051,341
Shipment,MotherHub_AMD_junagadhhub_ixk_13,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,46800,19,194400,208800,11.60371472,13,0.055,341
Shipment,MotherHub_AMD_junagadhhub_ixk_14,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,50400,20,194400,208800,11.60371472,14,0.057,341
Shipment,MotherHub_AMD_junagadhhub_ixk_15,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,54000,19,194400,208800,11.60371472,15,0.053,341
Shipment,MotherHub_AMD_junagadhhub_ixk_16,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,57600,18,194400,208800,11.60371472,16,0.052,341
Shipment,MotherHub_AMD_junagadhhub_ixk_17,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,61200,19,194400,208800,11.60371472,17,0.055,341
Shipment,MotherHub_AMD_junagadhhub_ixk_18,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,64800,23,194400,208800,11.60371472,18,0.067,341
Shipment,MotherHub_AMD_junagadhhub_ixk_19,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,68400,24,194400,208800,11.60371472,19,0.068,341
Shipment,MotherHub_AMD_junagadhhub_ixk_20,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,72000,25,194400,208800,11.60371472,20,0.073,341
Shipment,MotherHub_AMD_junagadhhub_ixk_21,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,75600,23,194400,208800,11.60371472,21,0.065,341
Shipment,MotherHub_AMD_junagadhhub_ixk_22,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,79200,23,194400,208800,11.60371472,22,0.065,341
Shipment,MotherHub_AMD_junagadhhub_ixk_23,22.8978044,72.5902141,21.5219366,70.4552781,MotherHub_AMD,junagadhhub_ixk,82800,18,194400,208800,11.60371472,23,0.05,341
Shipment,MotherHub_AMD_kalawadroadhub_raj_0,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,0,42,183600,205200,8.609088434,0,0.027,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_1,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,3600,20,183600,205200,8.609088434,1,0.013,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_2,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,7200,11,183600,205200,8.609088434,2,0.007,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_3,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,10800,7,183600,205200,8.609088434,3,0.004,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_4,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,14400,5,183600,205200,8.609088434,4,0.003,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_5,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,18000,7,183600,205200,8.609088434,5,0.004,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_6,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,21600,14,183600,205200,8.609088434,6,0.009,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_7,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,25200,28,183600,205200,8.609088434,7,0.018,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_8,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,28800,60,183600,205200,8.609088434,8,0.039,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_9,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,32400,83,183600,205200,8.609088434,9,0.054,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_10,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,36000,80,183600,205200,8.609088434,10,0.052,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_11,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,39600,91,183600,205200,8.609088434,11,0.059,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_12,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,43200,79,183600,205200,8.609088434,12,0.051,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_13,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,46800,85,183600,205200,8.609088434,13,0.055,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_14,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,50400,88,183600,205200,8.609088434,14,0.057,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_15,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,54000,82,183600,205200,8.609088434,15,0.053,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_16,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,57600,80,183600,205200,8.609088434,16,0.052,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_17,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,61200,85,183600,205200,8.609088434,17,0.055,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_18,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,64800,103,183600,205200,8.609088434,18,0.067,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_19,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,68400,105,183600,205200,8.609088434,19,0.068,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_20,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,72000,112,183600,205200,8.609088434,20,0.073,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_21,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,75600,100,183600,205200,8.609088434,21,0.065,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_22,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,79200,100,183600,205200,8.609088434,22,0.065,1532
Shipment,MotherHub_AMD_kalawadroadhub_raj_23,22.8978044,72.5902141,22.2850443,70.7723721,MotherHub_AMD,kalawadroadhub_raj,82800,77,183600,205200,8.609088434,23,0.05,1532
Shipment,MotherHub_AMD_morbihub_mrb_0,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,0,8,194400,208800,7.861845596,0,0.027,274
Shipment,MotherHub_AMD_morbihub_mrb_1,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,3600,4,194400,208800,7.861845596,1,0.013,274
Shipment,MotherHub_AMD_morbihub_mrb_2,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,7200,2,194400,208800,7.861845596,2,0.007,274
Shipment,MotherHub_AMD_morbihub_mrb_3,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,10800,2,194400,208800,7.861845596,3,0.004,274
Shipment,MotherHub_AMD_morbihub_mrb_4,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,14400,1,194400,208800,7.861845596,4,0.003,274
Shipment,MotherHub_AMD_morbihub_mrb_5,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,18000,2,194400,208800,7.861845596,5,0.004,274
Shipment,MotherHub_AMD_morbihub_mrb_6,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,21600,3,194400,208800,7.861845596,6,0.009,274
Shipment,MotherHub_AMD_morbihub_mrb_7,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,25200,5,194400,208800,7.861845596,7,0.018,274
Shipment,MotherHub_AMD_morbihub_mrb_8,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,28800,11,194400,208800,7.861845596,8,0.039,274
Shipment,MotherHub_AMD_morbihub_mrb_9,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,32400,15,194400,208800,7.861845596,9,0.054,274
Shipment,MotherHub_AMD_morbihub_mrb_10,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,36000,15,194400,208800,7.861845596,10,0.052,274
Shipment,MotherHub_AMD_morbihub_mrb_11,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,39600,17,194400,208800,7.861845596,11,0.059,274
Shipment,MotherHub_AMD_morbihub_mrb_12,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,43200,14,194400,208800,7.861845596,12,0.051,274
Shipment,MotherHub_AMD_morbihub_mrb_13,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,46800,16,194400,208800,7.861845596,13,0.055,274
Shipment,MotherHub_AMD_morbihub_mrb_14,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,50400,16,194400,208800,7.861845596,14,0.057,274
Shipment,MotherHub_AMD_morbihub_mrb_15,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,54000,15,194400,208800,7.861845596,15,0.053,274
Shipment,MotherHub_AMD_morbihub_mrb_16,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,57600,15,194400,208800,7.861845596,16,0.052,274
Shipment,MotherHub_AMD_morbihub_mrb_17,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,61200,16,194400,208800,7.861845596,17,0.055,274
Shipment,MotherHub_AMD_morbihub_mrb_18,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,64800,19,194400,208800,7.861845596,18,0.067,274
Shipment,MotherHub_AMD_morbihub_mrb_19,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,68400,19,194400,208800,7.861845596,19,0.068,274
Shipment,MotherHub_AMD_morbihub_mrb_20,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,72000,21,194400,208800,7.861845596,20,0.073,274
Shipment,MotherHub_AMD_morbihub_mrb_21,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,75600,18,194400,208800,7.861845596,21,0.065,274
Shipment,MotherHub_AMD_morbihub_mrb_22,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,79200,18,194400,208800,7.861845596,22,0.065,274
Shipment,MotherHub_AMD_morbihub_mrb_23,22.8978044,72.5902141,22.8185931,70.821625,MotherHub_AMD,morbihub_mrb,82800,14,194400,208800,7.861845596,23,0.05,274
Shipment,MotherHub_AMD_MotherHub_BIL_0,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,0,23,172800,216000,17.75058603,0,0.027,826
Shipment,MotherHub_AMD_MotherHub_BIL_1,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,3600,11,172800,216000,17.75058603,1,0.013,826
Shipment,MotherHub_AMD_MotherHub_BIL_2,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,7200,6,172800,216000,17.75058603,2,0.007,826
Shipment,MotherHub_AMD_MotherHub_BIL_3,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,10800,4,172800,216000,17.75058603,3,0.004,826
Shipment,MotherHub_AMD_MotherHub_BIL_4,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,14400,3,172800,216000,17.75058603,4,0.003,826
Shipment,MotherHub_AMD_MotherHub_BIL_5,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,18000,4,172800,216000,17.75058603,5,0.004,826
Shipment,MotherHub_AMD_MotherHub_BIL_6,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,21600,8,172800,216000,17.75058603,6,0.009,826
Shipment,MotherHub_AMD_MotherHub_BIL_7,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,25200,15,172800,216000,17.75058603,7,0.018,826
Shipment,MotherHub_AMD_MotherHub_BIL_8,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,28800,33,172800,216000,17.75058603,8,0.039,826
Shipment,MotherHub_AMD_MotherHub_BIL_9,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,32400,45,172800,216000,17.75058603,9,0.054,826
Shipment,MotherHub_AMD_MotherHub_BIL_10,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,36000,43,172800,216000,17.75058603,10,0.052,826
Shipment,MotherHub_AMD_MotherHub_BIL_11,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,39600,49,172800,216000,17.75058603,11,0.059,826
Shipment,MotherHub_AMD_MotherHub_BIL_12,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,43200,43,172800,216000,17.75058603,12,0.051,826
Shipment,MotherHub_AMD_MotherHub_BIL_13,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,46800,46,172800,216000,17.75058603,13,0.055,826
Shipment,MotherHub_AMD_MotherHub_BIL_14,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,50400,48,172800,216000,17.75058603,14,0.057,826
Shipment,MotherHub_AMD_MotherHub_BIL_15,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,54000,44,172800,216000,17.75058603,15,0.053,826
Shipment,MotherHub_AMD_MotherHub_BIL_16,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,57600,43,172800,216000,17.75058603,16,0.052,826
Shipment,MotherHub_AMD_MotherHub_BIL_17,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,61200,46,172800,216000,17.75058603,17,0.055,826
Shipment,MotherHub_AMD_MotherHub_BIL_18,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,64800,56,172800,216000,17.75058603,18,0.067,826
Shipment,MotherHub_AMD_MotherHub_BIL_19,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,68400,57,172800,216000,17.75058603,19,0.068,826
Shipment,MotherHub_AMD_MotherHub_BIL_20,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,72000,61,172800,216000,17.75058603,20,0.073,826
Shipment,MotherHub_AMD_MotherHub_BIL_21,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,75600,54,172800,216000,17.75058603,21,0.065,826
Shipment,MotherHub_AMD_MotherHub_BIL_22,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,79200,54,172800,216000,17.75058603,22,0.065,826
Shipment,MotherHub_AMD_MotherHub_BIL_23,22.8978044,72.5902141,19.2374987,73.0362352,MotherHub_AMD,MotherHub_BIL,82800,42,172800,216000,17.75058603,23,0.05,826
Shipment,MotherHub_AMD_MotherHub_STV_0,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,0,2,172800,208800,8.821979815,0,0.027,41
Shipment,MotherHub_AMD_MotherHub_STV_1,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,3600,1,172800,208800,8.821979815,1,0.013,41
Shipment,MotherHub_AMD_MotherHub_STV_2,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,7200,1,172800,208800,8.821979815,2,0.007,41
Shipment,MotherHub_AMD_MotherHub_STV_3,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,10800,1,172800,208800,8.821979815,3,0.004,41
Shipment,MotherHub_AMD_MotherHub_STV_4,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,14400,1,172800,208800,8.821979815,4,0.003,41
Shipment,MotherHub_AMD_MotherHub_STV_5,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,18000,1,172800,208800,8.821979815,5,0.004,41
Shipment,MotherHub_AMD_MotherHub_STV_6,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,21600,1,172800,208800,8.821979815,6,0.009,41
Shipment,MotherHub_AMD_MotherHub_STV_7,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,25200,1,172800,208800,8.821979815,7,0.018,41
Shipment,MotherHub_AMD_MotherHub_STV_8,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,28800,2,172800,208800,8.821979815,8,0.039,41
Shipment,MotherHub_AMD_MotherHub_STV_9,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,32400,3,172800,208800,8.821979815,9,0.054,41
Shipment,MotherHub_AMD_MotherHub_STV_10,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,36000,3,172800,208800,8.821979815,10,0.052,41
Shipment,MotherHub_AMD_MotherHub_STV_11,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,39600,3,172800,208800,8.821979815,11,0.059,41
Shipment,MotherHub_AMD_MotherHub_STV_12,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,43200,3,172800,208800,8.821979815,12,0.051,41
Shipment,MotherHub_AMD_MotherHub_STV_13,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,46800,3,172800,208800,8.821979815,13,0.055,41
Shipment,MotherHub_AMD_MotherHub_STV_14,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,50400,3,172800,208800,8.821979815,14,0.057,41
Shipment,MotherHub_AMD_MotherHub_STV_15,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,54000,3,172800,208800,8.821979815,15,0.053,41
Shipment,MotherHub_AMD_MotherHub_STV_16,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,57600,3,172800,208800,8.821979815,16,0.052,41
Shipment,MotherHub_AMD_MotherHub_STV_17,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,61200,3,172800,208800,8.821979815,17,0.055,41
Shipment,MotherHub_AMD_MotherHub_STV_18,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,64800,3,172800,208800,8.821979815,18,0.067,41
Shipment,MotherHub_AMD_MotherHub_STV_19,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,68400,3,172800,208800,8.821979815,19,0.068,41
Shipment,MotherHub_AMD_MotherHub_STV_20,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,72000,3,172800,208800,8.821979815,20,0.073,41
Shipment,MotherHub_AMD_MotherHub_STV_21,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,75600,3,172800,208800,8.821979815,21,0.065,41
Shipment,MotherHub_AMD_MotherHub_STV_22,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,79200,3,172800,208800,8.821979815,22,0.065,41
Shipment,MotherHub_AMD_MotherHub_STV_23,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,82800,3,172800,208800,8.821979815,23,0.05,41
Shipment,MotherHub_AMD_mundrahub_mud_0,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,0,7,203400,216000,12.69168322,0,0.027,242
Shipment,MotherHub_AMD_mundrahub_mud_1,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,3600,4,203400,216000,12.69168322,1,0.013,242
Shipment,MotherHub_AMD_mundrahub_mud_2,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,7200,2,203400,216000,12.69168322,2,0.007,242
Shipment,MotherHub_AMD_mundrahub_mud_3,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,10800,1,203400,216000,12.69168322,3,0.004,242
Shipment,MotherHub_AMD_mundrahub_mud_4,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,14400,1,203400,216000,12.69168322,4,0.003,242
Shipment,MotherHub_AMD_mundrahub_mud_5,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,18000,1,203400,216000,12.69168322,5,0.004,242
Shipment,MotherHub_AMD_mundrahub_mud_6,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,21600,3,203400,216000,12.69168322,6,0.009,242
Shipment,MotherHub_AMD_mundrahub_mud_7,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,25200,5,203400,216000,12.69168322,7,0.018,242
Shipment,MotherHub_AMD_mundrahub_mud_8,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,28800,10,203400,216000,12.69168322,8,0.039,242
Shipment,MotherHub_AMD_mundrahub_mud_9,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,32400,14,203400,216000,12.69168322,9,0.054,242
Shipment,MotherHub_AMD_mundrahub_mud_10,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,36000,13,203400,216000,12.69168322,10,0.052,242
Shipment,MotherHub_AMD_mundrahub_mud_11,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,39600,15,203400,216000,12.69168322,11,0.059,242
Shipment,MotherHub_AMD_mundrahub_mud_12,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,43200,13,203400,216000,12.69168322,12,0.051,242
Shipment,MotherHub_AMD_mundrahub_mud_13,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,46800,14,203400,216000,12.69168322,13,0.055,242
Shipment,MotherHub_AMD_mundrahub_mud_14,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,50400,14,203400,216000,12.69168322,14,0.057,242
Shipment,MotherHub_AMD_mundrahub_mud_15,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,54000,13,203400,216000,12.69168322,15,0.053,242
Shipment,MotherHub_AMD_mundrahub_mud_16,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,57600,13,203400,216000,12.69168322,16,0.052,242
Shipment,MotherHub_AMD_mundrahub_mud_17,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,61200,14,203400,216000,12.69168322,17,0.055,242
Shipment,MotherHub_AMD_mundrahub_mud_18,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,64800,17,203400,216000,12.69168322,18,0.067,242
Shipment,MotherHub_AMD_mundrahub_mud_19,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,68400,17,203400,216000,12.69168322,19,0.068,242
Shipment,MotherHub_AMD_mundrahub_mud_20,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,72000,18,203400,216000,12.69168322,20,0.073,242
Shipment,MotherHub_AMD_mundrahub_mud_21,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,75600,16,203400,216000,12.69168322,21,0.065,242
Shipment,MotherHub_AMD_mundrahub_mud_22,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,79200,16,203400,216000,12.69168322,22,0.065,242
Shipment,MotherHub_AMD_mundrahub_mud_23,22.8978044,72.5902141,22.8422969,69.7320994,MotherHub_AMD,mundrahub_mud,82800,13,203400,216000,12.69168322,23,0.05,242
