 route   , vehicle              , activity              , job             , arrTime         , endTime         , costs           
6, 5-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_PTI ,32527,32527,1990665
6, 5-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_STV ,32527,32527,1990665
6, 5-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_AMD ,32527,32527,1990665
6, 5-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_AMD ,97520,97520,5968240
6, 5-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_STV ,115480,115480,7067358
6, 5-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_STV ,115480,115480,7067358
6, 5-MOTHERHUB_PTI-32   , end                   , -               ,115480, undef           ,7067358
,,,,,,
7, 9-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0
7, 9-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_CHN ,0,0,0
7, 9-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_MED ,16264,16264,995332
7, 9-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_CHN ,16264,16264,995332
7, 9-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_MED ,111380,111380,6816443
7, 9-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_CHN ,158359,158359,9691562
7, 9-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_CHN ,158359,158359,9691562
7, 9-MOTHERHUB_PTI-32   , end                   , -               ,158359, undef           ,9691562
,,,,,,
8, 4-MOTHERHUB_STV-28   , start                 , -               , undef           ,0,0
8, 4-MOTHERHUB_STV-28   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_PTI ,0,0,0
8, 4-MOTHERHUB_STV-28   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_JAI ,0,0,0
8, 4-MOTHERHUB_STV-28   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_AMD ,0,0,0
8, 4-MOTHERHUB_STV-28   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_JAI ,17959,17959,1099118
8, 4-MOTHERHUB_STV-28   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_PTI ,17959,17959,1099118
8, 4-MOTHERHUB_STV-28   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_AMD ,17959,17959,1099118
8, 4-MOTHERHUB_STV-28   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_JAI ,66689,66689,4081394
8, 4-MOTHERHUB_STV-28   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_JAI ,66689,66689,4081394
8, 4-MOTHERHUB_STV-28   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_PTI ,82953,82953,5076726
8, 4-MOTHERHUB_STV-28   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_PTI ,82953,82953,5076726
8, 4-MOTHERHUB_STV-28   , end                   , -               ,82953, undef           ,5076726
,,,,,,
9, 6-MOTHERHUB_STV-32   , start                 , -               , undef           ,0,0
9, 6-MOTHERHUB_STV-32   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_BIL ,0,0,0
9, 6-MOTHERHUB_STV-32   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_CHN ,0,0,0
9, 6-MOTHERHUB_STV-32   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_BLR ,0,0,0
9, 6-MOTHERHUB_STV-32   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_MED ,0,0,0
9, 6-MOTHERHUB_STV-32   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_BIL ,18211,18211,1114506
9, 6-MOTHERHUB_STV-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_MED ,18211,18211,1114506
9, 6-MOTHERHUB_STV-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_MED ,71324,71324,4365008
9, 6-MOTHERHUB_STV-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_CHN ,71324,71324,4365008
9, 6-MOTHERHUB_STV-32   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_MED ,71324,71324,4365008
9, 6-MOTHERHUB_STV-32   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_BLR ,116820,116820,7149408
9, 6-MOTHERHUB_STV-32   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_CHN ,138270,138270,8462127
9, 6-MOTHERHUB_STV-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_CHN ,138270,138270,8462127
9, 6-MOTHERHUB_STV-32   , end                   , -               ,138270, undef           ,8462127
,,,,,,
10, 8-MOTHERHUB_MED-28   , start                 , -               , undef           ,0,0
10, 8-MOTHERHUB_MED-28   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_BIL ,0,0,0
10, 8-MOTHERHUB_MED-28   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_JAI ,0,0,0
10, 8-MOTHERHUB_MED-28   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_BIL ,53113,53113,3250502
10, 8-MOTHERHUB_MED-28   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_JAI ,132645,132645,8117852
10, 8-MOTHERHUB_MED-28   , end                   , -               ,132645, undef           ,8117852
,,,,,,
11, 1-MOTHERHUB_CHN-28   , start                 , -               , undef           ,0,0
11, 1-MOTHERHUB_CHN-28   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_BLR ,0,0,0
11, 1-MOTHERHUB_CHN-28   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_BLR ,21450,21450,1312719
11, 1-MOTHERHUB_CHN-28   , pickupShipment        , MotherHub_BLR-MOTHERHUB_MED ,21450,21450,1312719
11, 1-MOTHERHUB_CHN-28   , deliverShipment       , MotherHub_BLR-MOTHERHUB_MED ,66946,66946,4097120
11, 1-MOTHERHUB_CHN-28   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_KOL ,66946,66946,4097120
11, 1-MOTHERHUB_CHN-28   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_KOL ,170347,170347,10425246
11, 1-MOTHERHUB_CHN-28   , end                   , -               ,170347, undef           ,10425246
,,,,,,
12, 4-MOTHERHUB_CHN-32   , start                 , -               , undef           ,0,0
12, 4-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_AMD ,0,0,0
12, 4-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_BIL ,0,0,0
12, 4-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_CHN-MOTHERHUB_MED ,0,0,0
12, 4-MOTHERHUB_CHN-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_STV ,21450,21450,1312719
12, 4-MOTHERHUB_CHN-32   , pickupShipment        , MotherHub_BLR-MOTHERHUB_AMD ,21450,21450,1312719
12, 4-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_STV ,66946,66946,4097120
12, 4-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_MED ,66946,66946,4097120
12, 4-MOTHERHUB_CHN-32   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_AMD ,66946,66946,4097120
12, 4-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_BIL ,120059,120059,7347622
12, 4-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_STV ,138270,138270,8462127
12, 4-MOTHERHUB_CHN-32   , deliverShipment       , MotherHub_BLR-MOTHERHUB_STV ,138270,138270,8462127
12, 4-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_AMD ,156229,156229,9561245
12, 4-MOTHERHUB_CHN-32   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_AMD ,156229,156229,9561245
