+--------------------------+
| problem                  |
+---------------+----------+
| indicator     | value    |
+---------------+----------+
| noJobs        | 506      | 
| noServices    | 0        | 
| noShipments   | 506      | 
| noBreaks      | 0        | 
| fleetsize     | FINITE   | 
+--------------------------+
+----------------------------------------------------------+
| solution                                                 |
+---------------+------------------------------------------+
| indicator     | value                                    |
+---------------+------------------------------------------+
| costs         | 2.17935985984888192E17                   | 
| noVehicles    | 37                                       | 
| unassgndJobs  | 4                                        | 
+----------------------------------------------------------+
+--------------------------------------------------------------------------------------------------------------------------------+
| detailed solution                                                                                                              |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| route   | vehicle              | activity              | job             | arrTime         | endTime         | costs           |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_IXR-COCHINTCHUB_KAM | 115489          | 115489          | 7899459         |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_CHN-MOTHERHUB_GOA | 149498          | 149498          | 10225659        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_IXR-MOTHERHUB_GOA | 149498          | 149498          | 10225659        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_KOL-MOTHERHUB_GOA | 149498          | 149498          | 10225659        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_IXR-MOTHERHUB_PUNE | 168499          | 168499          | 11525299        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_KOL-MOTHERHUB_PUNE | 168499          | 168499          | 11525299        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_IXR-MOTHERHUB_BIL | 173804          | 173804          | 11888171        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_IXR-MOTHERHUB_MUM | 175015          | 175015          | 11971004        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_CHN-MOTHERHUB_STV | 186559          | 186559          | 12760616        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_IXR-MOTHERHUB_STV | 186559          | 186559          | 12760616        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_KOL-MOTHERHUB_STV | 186559          | 186559          | 12760616        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_IXR-MOTHERHUB_AMD | 197271          | 197271          | 13493362        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_CHN-MOTHERHUB_AMD | 197271          | 197271          | 13493362        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_KOL-MOTHERHUB_AMD | 197271          | 197271          | 13493362        |
| 6       | 8-MOTHERHUB_KOL-24   | deliverShipment       | MOTHERHUB_CHN-MOTHERHUB_JAI | 226338          | 226338          | 15481546        |
| 6       | 8-MOTHERHUB_KOL-24   | end                   | -               | 226338          | undef           | 15481546        |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 7       | 1-MOTHERHUB_BIL-22   | start                 | -               | undef           | 0               | 0               |
| 7       | 1-MOTHERHUB_BIL-22   | pickupShipment        | MOTHERHUB_BIL-MOTHERHUB_MUM | 0               | 0               | 0               |
| 7       | 1-MOTHERHUB_BIL-22   | deliverShipment       | MOTHERHUB_BIL-MOTHERHUB_MUM | 1211            | 1211            | 82832           |
| 7       | 1-MOTHERHUB_BIL-22   | pickupShipment        | MOTHERHUB_MUM-MOTHERHUB_PUNE | 1211            | 1211            | 82832           |
| 7       | 1-MOTHERHUB_BIL-22   | pickupShipment        | MOTHERHUB_MUM-MOTHERHUB_BIL | 1211            | 1211            | 82832           |
| 7       | 1-MOTHERHUB_BIL-22   | deliverShipment       | MOTHERHUB_MUM-MOTHERHUB_BIL | 2422            | 2422            | 165665          |
| 7       | 1-MOTHERHUB_BIL-22   | pickupShipment        | MOTHERHUB_BIL-MOTHERHUB_PUNE | 2422            | 2422            | 165665          |
| 7       | 1-MOTHERHUB_BIL-22   | deliverShipment       | MOTHERHUB_MUM-MOTHERHUB_PUNE | 7727            | 7727            | 528538          |
| 7       | 1-MOTHERHUB_BIL-22   | deliverShipment       | MOTHERHUB_BIL-MOTHERHUB_PUNE | 7727            | 7727            | 528538          |
| 7       | 1-MOTHERHUB_BIL-22   | end                   | -               | 7727            | undef           | 528538          |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 8       | 5-MOTHERHUB_BIL-22   | start                 | -               | undef           | 0               | 0               |
| 8       | 5-MOTHERHUB_BIL-22   | pickupShipment        | MOTHERHUB_BIL-MOTHERHUB_IDR | 0               | 0               | 0               |
| 8       | 5-MOTHERHUB_BIL-22   | deliverShipment       | MOTHERHUB_BIL-MOTHERHUB_IDR | 25959           | 25959           | 1775585         |
| 8       | 5-MOTHERHUB_BIL-22   | end                   | -               | 25959           | undef           | 1775585         |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 9       | 3-MOTHERHUB_BIL-32   | start                 | -               | undef           | 0               | 0               |
| 9       | 3-MOTHERHUB_BIL-32   | pickupShipment        | MOTHERHUB_BIL-MOTHERHUB_BLR | 0               | 0               | 0               |
| 9       | 3-MOTHERHUB_BIL-32   | pickupShipment        | MOTHERHUB_BIL-MOTHERHUB_GOA | 0               | 0               | 0               |
| 9       | 3-MOTHERHUB_BIL-32   | pickupShipment        | MOTHERHUB_PUNE-MOTHERHUB_GOA | 5929            | 5929            | 362873          |
| 9       | 3-MOTHERHUB_BIL-32   | deliverShipment       | MOTHERHUB_BIL-MOTHERHUB_GOA | 27165           | 27165           | 1662513         |
| 9       | 3-MOTHERHUB_BIL-32   | deliverShipment       | MOTHERHUB_PUNE-MOTHERHUB_GOA | 27165           | 27165           | 1662513         |
| 9       | 3-MOTHERHUB_BIL-32   | deliverShipment       | MOTHERHUB_BIL-MOTHERHUB_BLR | 56274           | 56274           | 3443981         |
| 9       | 3-MOTHERHUB_BIL-32   | pickupShipment        | MOTHERHUB_BLR-MOTHERHUB_PUNE | 56274           | 56274           | 3443981         |
| 9       | 3-MOTHERHUB_BIL-32   | deliverShipment       | MOTHERHUB_BLR-MOTHERHUB_PUNE | 101185          | 101185          | 6192492         |
| 9       | 3-MOTHERHUB_BIL-32   | end                   | -               | 101185          | undef           | 6192492         |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 10      | 0-MOTHERHUB_PTI-32   | start                 | -               | undef           | 0               | 0               |
| 10      | 0-MOTHERHUB_PTI-32   | pickupShipment        | MOTHERHUB_PTI-MOTHERHUB_LKO | 0               | 0               | 0               |
| 10      | 0-MOTHERHUB_PTI-32   | deliverShipment       | MOTHERHUB_PTI-MOTHERHUB_LKO | 25576           | 25576           | 1565238         |
| 10      | 0-MOTHERHUB_PTI-32   | end                   | -               | 25576           | undef           | 1565238         |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 11      | 7-MOTHERHUB_PTI-32   | start                 | -               | undef           | 0               | 0               |
| 11      | 7-MOTHERHUB_PTI-32   | pickupShipment        | MOTHERHUB_PTI-MOTHERHUB_JAI | 0               | 0               | 0               |
| 11      | 7-MOTHERHUB_PTI-32   | deliverShipment       | MOTHERHUB_PTI-MOTHERHUB_JAI | 10842           | 10842           | 663555          |
| 11      | 7-MOTHERHUB_PTI-32   | end                   | -               | 10842           | undef           | 663555          |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 12      | 1-MOTHERHUB_ABL-32   | start                 | -               | undef           | 0               | 0               |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_PAT | 0               | 0               | 0               |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_CJB | 0               | 0               | 0               |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-COCHINTCHUB_KAM | 0               | 0               | 0               |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_PTI-MOTHERHUB_CHN | 13751           | 13751           | 841573          |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_PTI-MOTHERHUB_RAI | 13751           | 13751           | 841573          |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_JAI-COCHINTCHUB_KAM | 24594           | 24594           | 1505128         |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_JAI-MOTHERHUB_CJB | 24594           | 24594           | 1505128         |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_JAI-MOTHERHUB_CHN | 24594           | 24594           | 1505128         |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_LKO-MOTHERHUB_CJB | 54659           | 54659           | 3345136         |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_LKO-COCHINTCHUB_KAM | 54659           | 54659           | 3345136         |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_PAT | 80885           | 80885           | 4950166         |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_PAT-MOTHERHUB_GOA | 80885           | 80885           | 4950166         |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_PAT-MOTHERHUB_CHN | 80885           | 80885           | 4950166         |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_PAT-COCHINTCHUB_KAM | 80885           | 80885           | 4950166         |
| 12      | 1-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_PAT-MOTHERHUB_CJB | 80885           | 80885           | 4950166         |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_PTI-MOTHERHUB_RAI | 110179          | 110179          | 6742968         |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_PAT-MOTHERHUB_CHN | 170540          | 170540          | 10437059        |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_JAI-MOTHERHUB_CHN | 170540          | 170540          | 10437059        |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_PTI-MOTHERHUB_CHN | 170540          | 170540          | 10437059        |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_PAT-MOTHERHUB_CJB | 193571          | 193571          | 11846557        |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_CJB | 193571          | 193571          | 11846557        |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_LKO-MOTHERHUB_CJB | 193571          | 193571          | 11846557        |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_JAI-MOTHERHUB_CJB | 193571          | 193571          | 11846557        |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_PAT-COCHINTCHUB_KAM | 201817          | 201817          | 12351201        |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-COCHINTCHUB_KAM | 201817          | 201817          | 12351201        |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_LKO-COCHINTCHUB_KAM | 201817          | 201817          | 12351201        |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_JAI-COCHINTCHUB_KAM | 201817          | 201817          | 12351201        |
| 12      | 1-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_PAT-MOTHERHUB_GOA | 239827          | 239827          | 14677401        |
| 12      | 1-MOTHERHUB_ABL-32   | end                   | -               | 239827          | undef           | 14677401        |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 13      | 2-MOTHERHUB_ABL-32   | start                 | -               | undef           | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_CHN | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_BIL | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_MUM | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_IXR | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_BLR | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_BAM | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_PTI | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_JAI | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_GOA | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_BBI | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_KOL | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_LKO | 0               | 0               | 0               |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_BAM-MOTHERHUB_BIL | 12170           | 12170           | 744782          |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_BAM | 12170           | 12170           | 744782          |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_BAM-MOTHERHUB_JAI | 12170           | 12170           | 744782          |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_BAM-MOTHERHUB_LKO | 12170           | 12170           | 744782          |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_BAM-MOTHERHUB_IXR | 12170           | 12170           | 744782          |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_BAM-MOTHERHUB_BBI | 12170           | 12170           | 744782          |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_BAM-MOTHERHUB_KOL | 12170           | 12170           | 744782          |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_PTI | 14091           | 14091           | 862365          |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_JAI-MOTHERHUB_BBI | 24933           | 24933           | 1525920         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_BAM-MOTHERHUB_JAI | 24933           | 24933           | 1525920         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_JAI | 24933           | 24933           | 1525920         |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_JAI-MOTHERHUB_IXR | 24933           | 24933           | 1525920         |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_LKO-MOTHERHUB_IXR | 54999           | 54999           | 3365929         |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_LKO-MOTHERHUB_BLR | 54999           | 54999           | 3365929         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_BAM-MOTHERHUB_LKO | 54999           | 54999           | 3365929         |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_LKO-MOTHERHUB_BBI | 54999           | 54999           | 3365929         |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_LKO-MOTHERHUB_KOL | 54999           | 54999           | 3365929         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_LKO | 54999           | 54999           | 3365929         |
| 13      | 2-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_LKO-MOTHERHUB_CHN | 54999           | 54999           | 3365929         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_IXR | 89415           | 89415           | 5472176         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_LKO-MOTHERHUB_IXR | 89415           | 89415           | 5472176         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_JAI-MOTHERHUB_IXR | 89415           | 89415           | 5472176         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_BAM-MOTHERHUB_IXR | 89415           | 89415           | 5472176         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_LKO-MOTHERHUB_KOL | 107615          | 107615          | 6586059         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_BAM-MOTHERHUB_KOL | 107615          | 107615          | 6586059         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_KOL | 107615          | 107615          | 6586059         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_JAI-MOTHERHUB_BBI | 129272          | 129272          | 7911475         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_LKO-MOTHERHUB_BBI | 129272          | 129272          | 7911475         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_BAM-MOTHERHUB_BBI | 129272          | 129272          | 7911475         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_BBI | 129272          | 129272          | 7911475         |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_CHN | 188905          | 188905          | 11560998        |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_LKO-MOTHERHUB_CHN | 188905          | 188905          | 11560998        |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_BLR | 203205          | 203205          | 12436144        |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_LKO-MOTHERHUB_BLR | 203205          | 203205          | 12436144        |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_GOA | 232314          | 232314          | 14217612        |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_MUM | 257754          | 257754          | 15774544        |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_BIL | 259107          | 259107          | 15857376        |
| 13      | 2-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_BAM-MOTHERHUB_BIL | 259107          | 259107          | 15857376        |
| 13      | 2-MOTHERHUB_ABL-32   | end                   | -               | 259107          | undef           | 15857376        |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 14      | 3-MOTHERHUB_ABL-32   | start                 | -               | undef           | 0               | 0               |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_MED | 0               | 0               | 0               |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_IDR | 0               | 0               | 0               |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_BAM-MOTHERHUB_IDR | 12170           | 12170           | 744782          |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_BAM-MOTHERHUB_CHN | 12170           | 12170           | 744782          |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_BAM-MOTHERHUB_CJB | 12170           | 12170           | 744782          |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_PTI-MOTHERHUB_CJB | 14091           | 14091           | 862365          |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_JAI-MOTHERHUB_BLR | 24933           | 24933           | 1525920         |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_JAI-MOTHERHUB_IDR | 24933           | 24933           | 1525920         |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_BAM-MOTHERHUB_IDR | 52227           | 52227           | 3196321         |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_IDR | 52227           | 52227           | 3196321         |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_IDR-MOTHERHUB_BLR | 52227           | 52227           | 3196321         |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_IDR-MOTHERHUB_CHN | 52227           | 52227           | 3196321         |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_IDR-MOTHERHUB_CJB | 52227           | 52227           | 3196321         |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_JAI-MOTHERHUB_IDR | 52227           | 52227           | 3196321         |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_AMD-MOTHERHUB_BLR | 72203           | 72203           | 4418820         |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_AMD-COCHINTCHUB_KAM | 72203           | 72203           | 4418820         |
| 14      | 3-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_AMD-MOTHERHUB_CJB | 72203           | 72203           | 4418820         |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_MED | 122293          | 122293          | 7484304         |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_IDR-MOTHERHUB_CHN | 153612          | 153612          | 9401050         |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_BAM-MOTHERHUB_CHN | 153612          | 153612          | 9401050         |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_AMD-MOTHERHUB_BLR | 167912          | 167912          | 10276196        |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_IDR-MOTHERHUB_BLR | 167912          | 167912          | 10276196        |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_JAI-MOTHERHUB_BLR | 167912          | 167912          | 10276196        |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_PTI-MOTHERHUB_CJB | 181320          | 181320          | 11096799        |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_AMD-MOTHERHUB_CJB | 181320          | 181320          | 11096799        |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_IDR-MOTHERHUB_CJB | 181320          | 181320          | 11096799        |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_BAM-MOTHERHUB_CJB | 181320          | 181320          | 11096799        |
| 14      | 3-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_AMD-COCHINTCHUB_KAM | 189566          | 189566          | 11601444        |
| 14      | 3-MOTHERHUB_ABL-32   | end                   | -               | 189566          | undef           | 11601444        |
+---------+----------------------+-----------------------+-----------------+-----------------+-----------------+-----------------+
| 15      | 4-MOTHERHUB_ABL-32   | start                 | -               | undef           | 0               | 0               |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_PUNE | 0               | 0               | 0               |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_AMD | 0               | 0               | 0               |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_ABL-MOTHERHUB_STV | 0               | 0               | 0               |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_BAM-MOTHERHUB_STV | 12170           | 12170           | 744782          |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_BAM-MOTHERHUB_PUNE | 12170           | 12170           | 744782          |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_PTI-MOTHERHUB_IDR | 14091           | 14091           | 862365          |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_JAI-MOTHERHUB_PUNE | 24933           | 24933           | 1525920         |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_JAI-MOTHERHUB_STV | 24933           | 24933           | 1525920         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_PTI-MOTHERHUB_IDR | 52227           | 52227           | 3196321         |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_IDR-MOTHERHUB_BBI | 52227           | 52227           | 3196321         |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_AMD-MOTHERHUB_KOL | 72203           | 72203           | 4418820         |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_AMD-MOTHERHUB_CHN | 72203           | 72203           | 4418820         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_AMD | 72203           | 72203           | 4418820         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_BAM-MOTHERHUB_STV | 84176           | 84176           | 5151565         |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_STV-MOTHERHUB_BLR | 84176           | 84176           | 5151565         |
| 15      | 4-MOTHERHUB_ABL-32   | pickupShipment        | MOTHERHUB_STV-MOTHERHUB_CHN | 84176           | 84176           | 5151565         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_JAI-MOTHERHUB_STV | 84176           | 84176           | 5151565         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_STV | 84176           | 84176           | 5151565         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_ABL-MOTHERHUB_PUNE | 101177          | 101177          | 6192062         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_JAI-MOTHERHUB_PUNE | 101177          | 101177          | 6192062         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_BAM-MOTHERHUB_PUNE | 101177          | 101177          | 6192062         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_STV-MOTHERHUB_BLR | 146088          | 146088          | 8940573         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_STV-MOTHERHUB_CHN | 160388          | 160388          | 9815719         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_AMD-MOTHERHUB_CHN | 160388          | 160388          | 9815719         |
| 15      | 4-MOTHERHUB_ABL-32   | deliverShipment       | MOTHERHUB_IDR-MOTHERHUB_BBI | 220020          | 220020          | 13465242        |
