Type,key,src_lat,src_long,dest_lat,dest_long,src,dest,Ready_time,Load,Delivery_time,Ready_time_1,key_leg2
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-9.17341666666664,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,33024,1218,85191,9.173416667,MOTHERHUB_BIL-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-13.2096666666665,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,47555,557,13321,13.20966667,MOTHERHUB_BIL-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-14.219680555555,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,51191,109,16958,14.21968056,MOTHERHUB_BIL-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-14.8630416666666,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,53507,193,19274,14.86304167,MOTHERHUB_BIL-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-16.7250416666665,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,60210,629,25977,16.72504167,MOTHERHUB_BIL-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-19.1911250000002,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,69088,223,34855,19.191125,MOTHERHUB_BIL-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-19.7228055555553,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,71002,343,36769,19.72280556,MOTHERHUB_BIL-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-20.8879583333332,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,75197,260,40963,20.88795833,MOTHERHUB_BIL-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-21.2901944444445,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,76645,293,42411,21.29019444,MOTHERHUB_BIL-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_KOL-23.5576388888896,19.2374987,73.0362352,22.708183,88.28565,MOTHERHUB_BIL,MOTHERHUB_KOL,84808,172,50574,23.55763889,MOTHERHUB_BIL-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-22.096361111111,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,79547,28,80119,22.09636111,MOTHERHUB_BIL-MOTHERHUB_MED-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-23.2878055555561,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,83836,42,84409,23.28780556,MOTHERHUB_BIL-MOTHERHUB_MED-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-21.710486111111,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,78158,86,80119,21.71048611,MOTHERHUB_BIL-MOTHERHUB_MED-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-22.9019305555561,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,82447,132,84409,22.90193056,MOTHERHUB_BIL-MOTHERHUB_MED-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-22.0152777777776,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,79255,1098,80119,22.01527778,MOTHERHUB_BIL-MOTHERHUB_MED-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_MED-23.2067222222228,19.2374987,73.0362352,17.580519,78.469527,MOTHERHUB_BIL,MOTHERHUB_MED,83544,834,84409,23.20672222,MOTHERHUB_BIL-MOTHERHUB_MED-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-3.20976388888889,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,11555,4,35901,3.209763889,MOTHERHUB_BIL-MOTHERHUB_PTI-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-4.00609722222189,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,14422,8,38768,4.006097222,MOTHERHUB_BIL-MOTHERHUB_PTI-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-5.30979166666736,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,19115,5,43461,5.309791667,MOTHERHUB_BIL-MOTHERHUB_PTI-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-12.1805833333339,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,43850,22,68196,12.18058333,MOTHERHUB_BIL-MOTHERHUB_PTI-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-14.1961388888895,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,51106,2,75452,14.19613889,MOTHERHUB_BIL-MOTHERHUB_PTI-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-15.0020138888898,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,54007,77,78353,15.00201389,MOTHERHUB_BIL-MOTHERHUB_PTI-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-19.833694444444,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,71401,196,9347,19.83369444,MOTHERHUB_BIL-MOTHERHUB_PTI-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-22.0229305555556,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,79283,8,17228,22.02293056,MOTHERHUB_BIL-MOTHERHUB_PTI-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-3.55159722222222,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,12786,10,35901,3.551597222,MOTHERHUB_BIL-MOTHERHUB_PTI-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-4.34793055555522,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,15653,33,38768,4.347930556,MOTHERHUB_BIL-MOTHERHUB_PTI-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-5.65162500000068,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,20346,25,43461,5.651625,MOTHERHUB_BIL-MOTHERHUB_PTI-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-12.5224166666672,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,45081,58,68196,12.52241667,MOTHERHUB_BIL-MOTHERHUB_PTI-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-14.5379722222228,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,52337,3,75452,14.53797222,MOTHERHUB_BIL-MOTHERHUB_PTI-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-15.3438472222231,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,55238,282,78353,15.34384722,MOTHERHUB_BIL-MOTHERHUB_PTI-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-20.1755277777773,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,72632,604,9347,20.17552778,MOTHERHUB_BIL-MOTHERHUB_PTI-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-22.3647638888889,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,80513,20,17228,22.36476389,MOTHERHUB_BIL-MOTHERHUB_PTI-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-4.09205555555555,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,14731,143,35901,4.092055556,MOTHERHUB_BIL-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-4.88838888888855,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,17598,491,38768,4.888388889,MOTHERHUB_BIL-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-6.19208333333401,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,22292,250,43461,6.192083333,MOTHERHUB_BIL-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-13.0628750000006,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,47026,567,68196,13.062875,MOTHERHUB_BIL-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-15.0784305555561,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,54282,32,75452,15.07843056,MOTHERHUB_BIL-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-15.8843055555565,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,57184,2130,78353,15.88430556,MOTHERHUB_BIL-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-20.7159861111107,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,74578,1694,9347,20.71598611,MOTHERHUB_BIL-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_PTI-22.9052222222222,19.2374987,73.0362352,28.294166,76.855804,MOTHERHUB_BIL,MOTHERHUB_PTI,82459,340,17228,22.90522222,MOTHERHUB_BIL-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-12.322444444445,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,44361,14,86248,12.32244444,MOTHERHUB_BIL-MOTHERHUB_STV-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-19.0874027777778,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,68715,13,24202,19.08740278,MOTHERHUB_BIL-MOTHERHUB_STV-17.1358333333333
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-12.3227361111117,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,44362,59,86248,12.32273611,MOTHERHUB_BIL-MOTHERHUB_STV-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-19.0876944444444,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,68716,63,24202,19.08769444,MOTHERHUB_BIL-MOTHERHUB_STV-17.7452777777778
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-15.811944444445,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,56923,403,86248,15.81194444,MOTHERHUB_BIL-MOTHERHUB_STV-3
Shipment,MOTHERHUB_BIL-MOTHERHUB_STV-22.5769027777778,19.2374987,73.0362352,21.0895987,72.900005,MOTHERHUB_BIL,MOTHERHUB_STV,81277,125,24202,22.57690278,MOTHERHUB_BIL-MOTHERHUB_STV-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-3.56002777777757,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,12816,8,82992,3.560027778,MOTHERHUB_BLR-MOTHERHUB_AMD-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-22.9326388888892,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,82558,23,66334,22.93263889,MOTHERHUB_BLR-MOTHERHUB_AMD-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-3.73668055555587,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,13452,47,66334,3.736680556,MOTHERHUB_BLR-MOTHERHUB_AMD-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-8.36406944444423,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,30111,28,82992,8.364069444,MOTHERHUB_BLR-MOTHERHUB_AMD-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-10.8316805555559,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,38994,853,66334,10.83168056,MOTHERHUB_BLR-MOTHERHUB_AMD-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_AMD-15.4590694444442,12.9842798,77.8242648,22.8978044,72.5902141,MOTHERHUB_BLR,MOTHERHUB_AMD,55653,330,82992,15.45906944,MOTHERHUB_BLR-MOTHERHUB_AMD-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-1.2634305555552,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,4548,9,67421,1.263430556,MOTHERHUB_BLR-MOTHERHUB_BIL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-3.46194444444389,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,12463,22,75335,3.461944444,MOTHERHUB_BLR-MOTHERHUB_BIL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-4.30973611111125,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,15515,15,78387,4.309736111,MOTHERHUB_BLR-MOTHERHUB_BIL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-5.07334722222246,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,18264,60,81136,5.073347222,MOTHERHUB_BLR-MOTHERHUB_BIL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-16.4896944444448,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,59363,15,35835,16.48969444,MOTHERHUB_BLR-MOTHERHUB_BIL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-1.73469444444387,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,6245,36,75335,1.734694444,MOTHERHUB_BLR-MOTHERHUB_BIL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-2.58248611111124,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,9297,15,78387,2.582486111,MOTHERHUB_BLR-MOTHERHUB_BIL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-3.34609722222244,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,12046,228,81136,3.346097222,MOTHERHUB_BLR-MOTHERHUB_BIL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-14.7624444444448,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,53145,9,35835,14.76244444,MOTHERHUB_BLR-MOTHERHUB_BIL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-23.5361805555552,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,84730,9,67421,23.53618056,MOTHERHUB_BLR-MOTHERHUB_BIL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-0.0617638888885352,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,222,378,67421,0.061763889,MOTHERHUB_BLR-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-2.26027777777722,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,8137,1232,75335,2.260277778,MOTHERHUB_BLR-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-3.10806944444458,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,11189,1319,78387,3.108069444,MOTHERHUB_BLR-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-3.87168055555579,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,13938,2477,81136,3.871680556,MOTHERHUB_BLR-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_BIL-15.2880277777781,12.9842798,77.8242648,19.2374987,73.0362352,MOTHERHUB_BLR,MOTHERHUB_BIL,55037,660,35835,15.28802778,MOTHERHUB_BLR-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_CHN-2.2884305555552,12.9842798,77.8242648,13.04591,80.067723,MOTHERHUB_BLR,MOTHERHUB_CHN,8238,5,44596,2.288430556,MOTHERHUB_BLR-MOTHERHUB_CHN-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_CHN-13.4955138888893,12.9842798,77.8242648,13.04591,80.067723,MOTHERHUB_BLR,MOTHERHUB_CHN,48584,47,84941,13.49551389,MOTHERHUB_BLR-MOTHERHUB_CHN-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_CHN-2.28872222222186,12.9842798,77.8242648,13.04591,80.067723,MOTHERHUB_BLR,MOTHERHUB_CHN,8239,36,44596,2.288722222,MOTHERHUB_BLR-MOTHERHUB_CHN-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_CHN-13.495805555556,12.9842798,77.8242648,13.04591,80.067723,MOTHERHUB_BLR,MOTHERHUB_CHN,48585,88,84941,13.49580556,MOTHERHUB_BLR-MOTHERHUB_CHN-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_CHN-2.2884305555552,12.9842798,77.8242648,13.04591,80.067723,MOTHERHUB_BLR,MOTHERHUB_CHN,8238,31,44596,2.288430556,MOTHERHUB_BLR-MOTHERHUB_CHN-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_CHN-13.4955138888893,12.9842798,77.8242648,13.04591,80.067723,MOTHERHUB_BLR,MOTHERHUB_CHN,48584,3282,84941,13.49551389,MOTHERHUB_BLR-MOTHERHUB_CHN-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-17.638277777778,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,63498,19,2731,17.63827778,MOTHERHUB_BLR-MOTHERHUB_JAI-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-18.9301805555553,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,68149,17,7382,18.93018056,MOTHERHUB_BLR-MOTHERHUB_JAI-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-17.6385694444447,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,63499,27,2731,17.63856944,MOTHERHUB_BLR-MOTHERHUB_JAI-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-18.930472222222,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,68150,118,7382,18.93047222,MOTHERHUB_BLR-MOTHERHUB_JAI-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-22.127527777778,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,79659,762,2731,22.12752778,MOTHERHUB_BLR-MOTHERHUB_JAI-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_JAI-23.4194305555553,12.9842798,77.8242648,26.948928,75.761927,MOTHERHUB_BLR,MOTHERHUB_JAI,84310,683,7382,23.41943056,MOTHERHUB_BLR-MOTHERHUB_JAI-3
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-0.0146805555553176,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,53,13,36769,0.014680556,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-1.17983333333319,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,4247,6,40963,1.179833333,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-1.58206944444452,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,5695,5,42411,1.582069444,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-3.84951388888956,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,13858,5,50574,3.849513889,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-4.39295833333252,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,15815,7,52531,4.392958333,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-11.5295555555556,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,41506,2,78222,11.52955556,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-13.4652916666666,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,48475,31,85191,13.46529167,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-17.5015416666665,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,63006,17,13321,17.50154167,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-18.511555555555,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,66642,2,16958,18.51155556,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-19.1549166666666,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,68958,4,19274,19.15491667,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-21.0169166666665,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,75661,15,25977,21.01691667,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-23.4830000000002,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,84539,7,34855,23.483,MOTHERHUB_BLR-MOTHERHUB_KOL-14.5588888888889
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-0.0146805555553389,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,53,13,36769,0.014680556,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-1.17983333333321,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,4247,3,40963,1.179833333,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-1.58206944444454,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,5695,4,42411,1.582069444,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-3.84951388888958,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,13858,5,50574,3.849513889,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-4.39295833333254,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,15815,5,52531,4.392958333,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-11.5295555555556,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,41506,2,78222,11.52955556,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-13.4652916666667,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,48475,34,85191,13.46529167,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-17.5015416666665,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,63006,28,13321,17.50154167,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-18.511555555555,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,66642,2,16958,18.51155556,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-19.1549166666667,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,68958,4,19274,19.15491667,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-21.0169166666665,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,75661,13,25977,21.01691667,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-23.4830000000002,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,84539,7,34855,23.483,MOTHERHUB_BLR-MOTHERHUB_KOL-15.1805555555556
Shipment,MOTHERHUB_BLR-MOTHERHUB_KOL-1.39920833333321,12.9842798,77.8242648,22.708183,88.28565,MOTHERHUB_BLR,MOTHERHUB_KOL,5037,994,13321,1.399208333,MOTHERHUB_BLR-MOTHERHUB_KOL-3
