Type,key,src_lat,src_long,dest_lat,dest_long,origin_hub,dest_mh,order_pattern,Load,SLA
Shipment,ECO-MotherHub_CJB-MotherHub_JAI,11.0633423,77.0910944,26.948928,75.761927,MotherHub_CJB,MotherHub_JAI,86340,13,82486
Shipment,ECO-MotherHub_CJB-MotherHub_KOL,11.0633423,77.0910944,22.708183,88.28565,MotherHub_CJB,MotherHub_KOL,86340,52,63499
Shipment,ECO-MotherHub_CJB-MotherHub_LKO,11.0633423,77.0910944,26.755912,80.910939,MotherHub_CJB,MotherHub_LKO,86340,7,49221
Shipment,ECO-MotherHub_CJB-MotherHub_MUM,11.0633423,77.0910944,19.1170238,72.8580558,MotherHub_CJB,MotherHub_MUM,86340,18,70026
Shipment,ECO-MotherHub_CJB-MotherHub_PAT,11.0633423,77.0910944,25.587197,85.185842,MotherHub_CJB,MotherHub_PAT,86340,19,83680
Shipment,ECO-MotherHub_CJB-MotherHub_PTI,11.0633423,77.0910944,28.294166,76.855804,MotherHub_CJB,MotherHub_PTI,86340,50,78474
Shipment,ECO-MotherHub_CJB-MotherHub_PUNE,11.0633423,77.0910944,18.6087917,73.7268817,MotherHub_CJB,MotherHub_PUNE,86340,28,80368
Shipment,ECO-MotherHub_CJB-MotherHub_RAI,11.0633423,77.0910944,22.056106,82.171855,MotherHub_CJB,MotherHub_RAI,86340,6,74755
Shipment,ECO-MotherHub_CJB-MotherHub_STV,11.0633423,77.0910944,21.0895987,72.900005,MotherHub_CJB,MotherHub_STV,86340,4,83028
Shipment,ECO-MotherHub_DEL-CochinTCHub_KAM,28.52497,77.290408,10.0435449,76.3367287,MotherHub_DEL,CochinTCHub_KAM,86340,13,68639
Shipment,ECO-MotherHub_DEL-MotherHub_AMD,28.52497,77.290408,22.8978044,72.5902141,MotherHub_DEL,MotherHub_AMD,86340,14,38788
Shipment,ECO-MotherHub_DEL-MotherHub_BBI,28.52497,77.290408,20.295471,85.84707,MotherHub_DEL,MotherHub_BBI,86340,9,50770
Shipment,ECO-MotherHub_DEL-MotherHub_BIL,28.52497,77.290408,19.2374987,73.0362352,MotherHub_DEL,MotherHub_BIL,86340,13,49973
Shipment,ECO-MotherHub_DEL-MotherHub_BLR,28.52497,77.290408,12.9842798,77.8242648,MotherHub_DEL,MotherHub_BLR,86340,57,51982
Shipment,ECO-MotherHub_DEL-MotherHub_CHN,28.52497,77.290408,13.04591,80.067723,MotherHub_DEL,MotherHub_CHN,86340,16,30390
Shipment,ECO-MotherHub_DEL-MotherHub_CJB,28.52497,77.290408,11.0633423,77.0910944,MotherHub_DEL,MotherHub_CJB,86340,5,47165
Shipment,ECO-MotherHub_DEL-MotherHub_GAU,28.52497,77.290408,26.043197,91.705232,MotherHub_DEL,MotherHub_GAU,86340,10,78005
Shipment,ECO-MotherHub_DEL-MotherHub_GOA,28.52497,77.290408,15.3682554,73.946764,MotherHub_DEL,MotherHub_GOA,86340,5,64470
Shipment,ECO-MotherHub_DEL-MotherHub_IXR,28.52497,77.290408,23.352715,85.343538,MotherHub_DEL,MotherHub_IXR,86340,6,45513
Shipment,ECO-MotherHub_DEL-MotherHub_KOL,28.52497,77.290408,22.708183,88.28565,MotherHub_DEL,MotherHub_KOL,86340,39,28882
Shipment,ECO-MotherHub_DEL-MotherHub_MED,28.52497,77.290408,17.580519,78.469527,MotherHub_DEL,MotherHub_MED,86340,24,53649
Shipment,ECO-MotherHub_DEL-MotherHub_MUM,28.52497,77.290408,19.1170238,72.8580558,MotherHub_DEL,MotherHub_MUM,86340,15,40130
Shipment,ECO-MotherHub_DEL-MotherHub_PAT,28.52497,77.290408,25.587197,85.185842,MotherHub_DEL,MotherHub_PAT,86340,17,24357
Shipment,ECO-MotherHub_DEL-MotherHub_PUNE,28.52497,77.290408,18.6087917,73.7268817,MotherHub_DEL,MotherHub_PUNE,86340,18,56049
Shipment,ECO-MotherHub_DEL-MotherHub_RAI,28.52497,77.290408,22.056106,82.171855,MotherHub_DEL,MotherHub_RAI,86340,3,72528
Shipment,ECO-MotherHub_DEL-MotherHub_STV,28.52497,77.290408,21.0895987,72.900005,MotherHub_DEL,MotherHub_STV,86340,4,32314
Shipment,ECO-MotherHub_DKN-CochinTCHub_KAM,22.739951,88.317675,10.0435449,76.3367287,MotherHub_DKN,CochinTCHub_KAM,86340,16,61930
Shipment,ECO-MotherHub_DKN-MotherHub_AMD,22.739951,88.317675,22.8978044,72.5902141,MotherHub_DKN,MotherHub_AMD,86340,9,142612
Shipment,ECO-MotherHub_DKN-MotherHub_BIL,22.739951,88.317675,19.2374987,73.0362352,MotherHub_DKN,MotherHub_BIL,86340,8,112869
Shipment,ECO-MotherHub_DKN-MotherHub_BLR,22.739951,88.317675,12.9842798,77.8242648,MotherHub_DKN,MotherHub_BLR,86340,55,69380
Shipment,ECO-MotherHub_DKN-MotherHub_BNO,22.739951,88.317675,28.544563,77.031259,MotherHub_DKN,MotherHub_BNO,86340,43,27293
Shipment,ECO-MotherHub_DKN-MotherHub_CHN,22.739951,88.317675,13.04591,80.067723,MotherHub_DKN,MotherHub_CHN,86340,18,47081
Shipment,ECO-MotherHub_DKN-MotherHub_CJB,22.739951,88.317675,11.0633423,77.0910944,MotherHub_DKN,MotherHub_CJB,86340,4,84955
Shipment,ECO-MotherHub_DKN-MotherHub_GOA,22.739951,88.317675,15.3682554,73.946764,MotherHub_DKN,MotherHub_GOA,86340,4,146775
Shipment,ECO-MotherHub_DKN-MotherHub_IDR,22.739951,88.317675,22.777113,75.9021171,MotherHub_DKN,MotherHub_IDR,86340,5,97754
