 route   , vehicle              , activity              , job             , arrTime         , endTime         , costs           
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-PanchkulaHub_PKL ,51078,51078,21114525
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-ShimlaHub_SHM ,55416,55416,22907831
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-RupnagarHub_RUP ,60612,60612,25055685
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-GobindgarhHub_LUH ,63619,63619,26298740
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-LudhianaHub_LUH ,67448,67448,27881653
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-PhagwaraHub_PGR ,70330,70330,29072752
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-HoshiarpurHub_HAP ,73347,73347,30320022
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-JalandharHub_JLR ,76172,76172,31487845
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-AmritsarHub_ATQ ,82638,82638,34160909
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-GurdaspurHub_GDS ,87797,87797,36293496
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-JammuHub_IXJ ,94591,94591,39101829
2, 4-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-SrinagarHub_SRG ,106797,106797,44147492
2, 4-MotherHub_BAM-14   , end                   , -               ,106797, undef           ,44147492
,,,,,,
3, 5-MotherHub_BAM-14   , start                 , -               , undef           ,0,0
3, 5-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-NarnaulHub_NNL ,0,0,0
3, 5-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-RewariHub_RWR ,0,0,0
3, 5-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-RewariHub_RWR ,4370,4370,1806308
3, 5-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-NarnaulHub_NNL ,8530,8530,3525983
3, 5-MotherHub_BAM-14   , end                   , -               ,8530, undef           ,3525983
,,,,,,
4, 7-MotherHub_BAM-14   , start                 , -               , undef           ,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-GumtiHub_KNU ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-RudrapurHub_RDP ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-MedicalRoadHub_GOP ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-AzamgarhHub_AZM ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-MotherHub_LKO ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-GeorgeTownHub_ALD ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-AliganjHub_LKO ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-AllahabadHub_ALD ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-TransportNagarHub_LKO ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-CityCenterHub_GWL ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-VibhutiKhandHub_LKO ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-OrderlyBazarHub_VNS ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-SigraHub_VNS ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-BareillyHub_BRY ,0,0,0
4, 7-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-MoradabadHub_MRD ,0,0,0
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-MoradabadHub_MRD ,13396,13396,5537811
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-RudrapurHub_RDP ,18767,18767,7758036
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-BareillyHub_BRY ,24088,24088,9957402
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-GumtiHub_KNU ,42424,42424,17537292
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-MotherHub_LKO ,47703,47703,19719296
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-AliganjHub_LKO ,48954,48954,20236497
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-TransportNagarHub_LKO ,49668,49668,20531666
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-VibhutiKhandHub_LKO ,49668,49668,20531666
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-MedicalRoadHub_GOP ,68252,68252,28213701
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-AzamgarhHub_AZM ,74939,74939,30978147
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-OrderlyBazarHub_VNS ,81439,81439,33665091
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-SigraHub_VNS ,81872,81872,33843908
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-GeorgeTownHub_ALD ,90860,90860,37559725
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-AllahabadHub_ALD ,91162,91162,37684530
4, 7-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-CityCenterHub_GWL ,131191,131191,54231624
4, 7-MotherHub_BAM-14   , end                   , -               ,131191, undef           ,54231624
,,,,,,
5, 9-MotherHub_BAM-14   , start                 , -               , undef           ,0,0
5, 9-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-BhatindaHub_BUP ,0,0,0
5, 9-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-JindHub_JND ,0,0,0
5, 9-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-SirsaHub_SRS ,0,0,0
5, 9-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-HissarHub_HSS ,0,0,0
5, 9-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-RohtakHub_ROH ,0,0,0
5, 9-MotherHub_BAM-14   , pickupShipment        , MotherHub_BAM-BhiwaniHub_DEL ,0,0,0
5, 9-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-RohtakHub_ROH ,4325,4325,1787774
5, 9-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-JindHub_JND ,4580,4580,1893069
5, 9-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-BhiwaniHub_DEL ,7971,7971,3294843
5, 9-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-HissarHub_HSS ,12319,12319,5092587
5, 9-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-SirsaHub_SRS ,18942,18942,7830021
5, 9-MotherHub_BAM-14   , deliverShipment       , MotherHub_BAM-BhatindaHub_BUP ,24729,24729,10222480
5, 9-MotherHub_BAM-14   , end                   , -               ,24729, undef           ,10222480
