type,Concat,Lat Source,Long Source,Lat Dest ,Long Dest ,Source,Dest ,Ready Time,Load
Shipment,MotherHub_BLR-BellaryHub_BLY,12.9842798,77.8242648,15.15003,76.898174,MotherHub_BLR,BellaryHub_BLY,0,960
Shipment,MotherHub_BLR-BidarHub_BDR,12.9842798,77.8242648,17.9149,77.5046,MotherHub_BLR,BidarHub_BDR,0,244
Shipment,MotherHub_BLR-CalicutHub_CCJ,12.9842798,77.8242648,11.264533,75.776766,MotherHub_BLR,CalicutHub_CCJ,0,943
Shipment,MotherHub_BLR-ChidambaramHub_CDM,12.9842798,77.8242648,11.387667,79.693237,MotherHub_BLR,ChidambaramHub_CDM,0,160
Shipment,MotherHub_BLR-ChittoorHub_COR,12.9842798,77.8242648,13.2014982,79.0830914,MotherHub_BLR,ChittoorHub_COR,0,437
Shipment,MotherHub_BLR-CuddaloreHub_CDL,12.9842798,77.8242648,11.7313395,79.7639738,MotherHub_BLR,CuddaloreHub_CDL,0,255
Shipment,MotherHub_BLR-DavanagereHub_DVG,12.9842798,77.8242648,14.4610463,75.929815,MotherHub_BLR,DavanagereHub_DVG,0,802
Shipment,MotherHub_BLR-DharwadHub_HBX,12.9842798,77.8242648,15.463547,74.999768,MotherHub_BLR,DharwadHub_HBX,0,392
Shipment,MotherHub_BLR-DindigulHub_DND,12.9842798,77.8242648,10.360816,77.979742,MotherHub_BLR,DindigulHub_DND,0,444
Shipment,MotherHub_BLR-ErodeHub_ERD,12.9842798,77.8242648,11.329166,77.698901,MotherHub_BLR,ErodeHub_ERD,0,661
Shipment,MotherHub_BLR-GulbargaHub_GUL,12.9842798,77.8242648,17.3098466,76.3816097,MotherHub_BLR,GulbargaHub_GUL,0,745
Shipment,MotherHub_BLR-HassanHub_HSN,12.9842798,77.8242648,13.001051,76.099276,MotherHub_BLR,HassanHub_HSN,0,672
Shipment,MotherHub_BLR-HosurHub_HOS,12.9842798,77.8242648,12.724809,77.823444,MotherHub_BLR,HosurHub_HOS,0,785
Shipment,MotherHub_BLR-HubliHub_HBX,12.9842798,77.8242648,15.353424,75.1411301,MotherHub_BLR,HubliHub_HBX,0,665
Shipment,MotherHub_BLR-JaydevNagarHub_MYS,12.9842798,77.8242648,12.3519896,76.6260603,MotherHub_BLR,JaydevNagarHub_MYS,0,714
Shipment,MotherHub_BLR-KanchipuramHub_KCH,12.9842798,77.8242648,12.827866,79.723161,MotherHub_BLR,KanchipuramHub_KCH,0,311
Shipment,MotherHub_BLR-KannurHub_KAN,12.9842798,77.8242648,11.896797,75.3521253,MotherHub_BLR,KannurHub_KAN,0,938
Shipment,MotherHub_BLR-KaraikudiHub_KRK,12.9842798,77.8242648,10.0478,78.6295,MotherHub_BLR,KaraikudiHub_KRK,0,95
Shipment,MotherHub_BLR-KarurHub_KAU,12.9842798,77.8242648,10.96063,78.068482,MotherHub_BLR,KarurHub_KAU,0,240
Shipment,MotherHub_BLR-KarwarHub_KWR,12.9842798,77.8242648,14.828987,74.137373,MotherHub_BLR,KarwarHub_KWR,0,258
Shipment,MotherHub_BLR-KumbakonamHub_TNJ,12.9842798,77.8242648,10.9673355,79.3908133,MotherHub_BLR,KumbakonamHub_TNJ,0,356
Shipment,MotherHub_BLR-KunnamangalamHub_KNM,12.9842798,77.8242648,11.30493,75.877052,MotherHub_BLR,KunnamangalamHub_KNM,0,436
Shipment,MotherHub_BLR-LawspetHub_PDY,12.9842798,77.8242648,11.9556999,79.8270699,MotherHub_BLR,LawspetHub_PDY,0,911
Shipment,MotherHub_BLR-MaduraiHub_IXM,12.9842798,77.8242648,9.916129,78.099971,MotherHub_BLR,MaduraiHub_IXM,0,1176
Shipment,MotherHub_BLR-MalaPuramHub_MLP,12.9842798,77.8242648,11.1447586,76.0647811,MotherHub_BLR,MalaPuramHub_MLP,0,1108
Shipment,MotherHub_BLR-MandyaHub_MNY,12.9842798,77.8242648,12.5272724,76.8847654,MotherHub_BLR,MandyaHub_MNY,0,231
Shipment,MotherHub_BLR-MangaloreHub_IXE,12.9842798,77.8242648,12.914142,74.855957,MotherHub_BLR,MangaloreHub_IXE,0,1320
Shipment,MotherHub_BLR-ManipalHub_MPL,12.9842798,77.8242648,13.3355918,74.7900721,MotherHub_BLR,ManipalHub_MPL,0,1070
Shipment,MotherHub_BLR-MysoreHub_MYS,12.9842798,77.8242648,12.2840665,76.6288059,MotherHub_BLR,MysoreHub_MYS,0,889
Shipment,MotherHub_BLR-NagercoilHub_NGL,12.9842798,77.8242648,8.1734,77.4382,MotherHub_BLR,NagercoilHub_NGL,0,471
Shipment,MotherHub_BLR-OotyHub_OTY,12.9842798,77.8242648,11.4064,76.6932,MotherHub_BLR,OotyHub_OTY,0,322
Shipment,MotherHub_BLR-PalakkadHub_PKD,12.9842798,77.8242648,10.78673,76.654793,MotherHub_BLR,PalakkadHub_PKD,0,719
Shipment,MotherHub_BLR-PallipalayamHub_ERD,12.9842798,77.8242648,11.375731,77.752714,MotherHub_BLR,PallipalayamHub_ERD,0,361
Shipment,MotherHub_BLR-PudukottaiHub_PDK,12.9842798,77.8242648,10.385915,78.818468,MotherHub_BLR,PudukottaiHub_PDK,0,126
Shipment,MotherHub_BLR-RaichurHub_RCH,12.9842798,77.8242648,16.212003,77.343928,MotherHub_BLR,RaichurHub_RCH,0,444
Shipment,MotherHub_BLR-SalemHub_SXV,12.9842798,77.8242648,11.669623,78.146018,MotherHub_BLR,SalemHub_SXV,0,1252
Shipment,MotherHub_BLR-SapthagiriHub_TPT,12.9842798,77.8242648,11.0961,77.2664,MotherHub_BLR,SapthagiriHub_TPT,0,921
Shipment,MotherHub_BLR-ShimogaHub_SMG,12.9842798,77.8242648,13.952498,75.557576,MotherHub_BLR,ShimogaHub_SMG,0,365
Shipment,MotherHub_BLR-SivakasiHub_SVK,12.9842798,77.8242648,9.458347,77.79752,MotherHub_BLR,SivakasiHub_SVK,0,511
Shipment,MotherHub_BLR-SurathkalHub_IXE,12.9842798,77.8242648,12.970753,74.804737,MotherHub_BLR,SurathkalHub_IXE,0,382
Shipment,MotherHub_BLR-ThalasseryHub_THL,12.9842798,77.8242648,11.7707,75.5102,MotherHub_BLR,ThalasseryHub_THL,0,402
Shipment,MotherHub_BLR-ThanjavurHub_TNJ,12.9842798,77.8242648,10.758659,79.126759,MotherHub_BLR,ThanjavurHub_TNJ,0,324
Shipment,MotherHub_BLR-ThirunelveliHub_TVL,12.9842798,77.8242648,8.717743,77.7209,MotherHub_BLR,ThirunelveliHub_TVL,0,433
Shipment,MotherHub_BLR-ThiruvallurHub_TRL,12.9842798,77.8242648,13.120694,79.9121426,MotherHub_BLR,ThiruvallurHub_TRL,0,447
Shipment,MotherHub_BLR-TrichyHub_TRZ,12.9842798,77.8242648,10.823045,78.686371,MotherHub_BLR,TrichyHub_TRZ,0,1032
Shipment,MotherHub_BLR-TumkurHub_TKR,12.9842798,77.8242648,13.339168,77.113998,MotherHub_BLR,TumkurHub_TKR,0,471
Shipment,MotherHub_BLR-TuticorinHub_TUT,12.9842798,77.8242648,8.801574,78.135564,MotherHub_BLR,TuticorinHub_TUT,0,378
Shipment,MotherHub_BLR-VelloreHub_VLR,12.9842798,77.8242648,12.96798,79.1541415,MotherHub_BLR,VelloreHub_VLR,0,1054
Shipment,MotherHub_BLR-AvinashiRdHub_CJB,12.9842798,77.8242648,11.019186,76.978493,MotherHub_BLR,AvinashiRdHub_CJB,0,889
Shipment,MotherHub_BLR-KovaipudurHub_KVP,12.9842798,77.8242648,11.0168,76.9558,MotherHub_BLR,KovaipudurHub_KVP,0,569
Shipment,MotherHub_BLR-PeelameduHub_CJB,12.9842798,77.8242648,11.036762,77.029182,MotherHub_BLR,PeelameduHub_CJB,0,1240
Shipment,MotherHub_BLR-PNPalayamHub_CJB,12.9842798,77.8242648,11.159488,76.943677,MotherHub_BLR,PNPalayamHub_CJB,0,456
Shipment,MotherHub_BLR-PollachiHub_CJB,12.9842798,77.8242648,10.683575,77.010342,MotherHub_BLR,PollachiHub_CJB,0,359
Shipment,MotherHub_BLR-TirupurHub_TPR,12.9842798,77.8242648,11.092483,77.347287,MotherHub_BLR,TirupurHub_TPR,0,1148
