Type,key,src_lat,src_long,dest_lat,dest_long,origin_hub,dest_mh,order_pattern,Load
Shipment,MotherHub_AMD-MotherHub_RAI,22.8978044,72.5902141,22.056106,82.171855,MotherHub_AMD,MotherHub_RAI,0,35
Shipment,MotherHub_AMD-MotherHub_STV,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,0,45
Shipment,MotherHub_BAM-MotherHub_BBI,28.545321,77.02914,20.295471,85.84707,MotherHub_BAM,MotherHub_BBI,0,0
Shipment,MotherHub_BAM-MotherHub_BNO,28.545321,77.02914,28.544563,77.031259,MotherHub_BAM,MotherHub_BNO,0,9240
Shipment,MotherHub_BAM-MotherHub_IDR,28.545321,77.02914,22.777113,75.9021171,MotherHub_BAM,MotherHub_IDR,0,0
Shipment,MotherHub_BAM-MotherHub_JAI,28.545321,77.02914,26.948928,75.761927,MotherHub_BAM,MotherHub_JAI,0,3
Shipment,MotherHub_BAM-MotherHub_LKO,28.545321,77.02914,26.755912,80.910939,MotherHub_BAM,MotherHub_LKO,0,0
Shipment,MotherHub_BAM-MotherHub_PTI,28.545321,77.02914,28.294166,76.855804,MotherHub_BAM,MotherHub_PTI,0,245
Shipment,MotherHub_BBI-CochinTCHub_KAM,20.295471,85.84707,10.0435449,76.3367287,MotherHub_BBI,CochinTCHub_KAM,0,1
Shipment,MotherHub_BBI-MotherHub_AMD,20.295471,85.84707,22.8978044,72.5902141,MotherHub_BBI,MotherHub_AMD,0,1
Shipment,MotherHub_BBI-MotherHub_BIL,20.295471,85.84707,19.2374987,73.0362352,MotherHub_BBI,MotherHub_BIL,0,1
Shipment,MotherHub_BBI-MotherHub_BLR,20.295471,85.84707,12.9842798,77.8242648,MotherHub_BBI,MotherHub_BLR,0,5
Shipment,MotherHub_BBI-MotherHub_BNO,20.295471,85.84707,28.544563,77.031259,MotherHub_BBI,MotherHub_BNO,0,2
Shipment,MotherHub_BBI-MotherHub_CHN,20.295471,85.84707,13.04591,80.067723,MotherHub_BBI,MotherHub_CHN,0,1
Shipment,MotherHub_BBI-MotherHub_CJB,20.295471,85.84707,11.0633423,77.0910944,MotherHub_BBI,MotherHub_CJB,0,0
Shipment,MotherHub_BBI-MotherHub_GAU,20.295471,85.84707,26.043197,91.705232,MotherHub_BBI,MotherHub_GAU,0,2
Shipment,MotherHub_BBI-MotherHub_GOA,20.295471,85.84707,15.3682554,73.946764,MotherHub_BBI,MotherHub_GOA,0,0
Shipment,MotherHub_BBI-MotherHub_IDR,20.295471,85.84707,22.777113,75.9021171,MotherHub_BBI,MotherHub_IDR,0,0
Shipment,MotherHub_BBI-MotherHub_IXR,20.295471,85.84707,23.352715,85.343538,MotherHub_BBI,MotherHub_IXR,0,1
Shipment,MotherHub_BBI-MotherHub_JAI,20.295471,85.84707,26.948928,75.761927,MotherHub_BBI,MotherHub_JAI,0,0
Shipment,MotherHub_BBI-MotherHub_KOL,20.295471,85.84707,22.708183,88.28565,MotherHub_BBI,MotherHub_KOL,0,5
Shipment,MotherHub_BBI-MotherHub_LKO,20.295471,85.84707,26.755912,80.910939,MotherHub_BBI,MotherHub_LKO,0,0
Shipment,MotherHub_BBI-MotherHub_MED,20.295471,85.84707,17.580519,78.469527,MotherHub_BBI,MotherHub_MED,0,3
Shipment,MotherHub_BBI-MotherHub_MUM,20.295471,85.84707,19.1170238,72.8580558,MotherHub_BBI,MotherHub_MUM,0,1
Shipment,MotherHub_BBI-MotherHub_PAT,20.295471,85.84707,25.587197,85.185842,MotherHub_BBI,MotherHub_PAT,0,1
Shipment,MotherHub_BBI-MotherHub_PTI,20.295471,85.84707,28.294166,76.855804,MotherHub_BBI,MotherHub_PTI,0,2
Shipment,MotherHub_BBI-MotherHub_PUNE,20.295471,85.84707,18.6087917,73.7268817,MotherHub_BBI,MotherHub_PUNE,0,1
Shipment,MotherHub_BBI-MotherHub_RAI,20.295471,85.84707,22.056106,82.171855,MotherHub_BBI,MotherHub_RAI,0,0
Shipment,MotherHub_BBI-MotherHub_STV,20.295471,85.84707,21.0895987,72.900005,MotherHub_BBI,MotherHub_STV,0,0
Shipment,MotherHub_BHI-CochinTCHub_KAM,19.2374896,73.0361464,10.0435449,76.3367287,MotherHub_BHI,CochinTCHub_KAM,0,216
Shipment,MotherHub_BHI-MotherHub_AMD,19.2374896,73.0361464,22.8978044,72.5902141,MotherHub_BHI,MotherHub_AMD,0,942
Shipment,MotherHub_BHI-MotherHub_BBI,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,0,144
Shipment,MotherHub_BHI-MotherHub_BIL,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,0,1095
Shipment,MotherHub_BHI-MotherHub_BLR,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,0,1051
Shipment,MotherHub_BHI-MotherHub_BNO,19.2374896,73.0361464,28.544563,77.031259,MotherHub_BHI,MotherHub_BNO,0,560
Shipment,MotherHub_BHI-MotherHub_CHN,19.2374896,73.0361464,13.04591,80.067723,MotherHub_BHI,MotherHub_CHN,0,253
Shipment,MotherHub_BHI-MotherHub_CJB,19.2374896,73.0361464,11.0633423,77.0910944,MotherHub_BHI,MotherHub_CJB,0,73
Shipment,MotherHub_BHI-MotherHub_GAU,19.2374896,73.0361464,26.043197,91.705232,MotherHub_BHI,MotherHub_GAU,0,270
Shipment,MotherHub_BHI-MotherHub_GOA,19.2374896,73.0361464,15.3682554,73.946764,MotherHub_BHI,MotherHub_GOA,0,331
Shipment,MotherHub_BHI-MotherHub_IDR,19.2374896,73.0361464,22.777113,75.9021171,MotherHub_BHI,MotherHub_IDR,0,199
Shipment,MotherHub_BHI-MotherHub_IXR,19.2374896,73.0361464,23.352715,85.343538,MotherHub_BHI,MotherHub_IXR,0,81
Shipment,MotherHub_BHI-MotherHub_JAI,19.2374896,73.0361464,26.948928,75.761927,MotherHub_BHI,MotherHub_JAI,0,178
Shipment,MotherHub_BHI-MotherHub_KOL,19.2374896,73.0361464,22.708183,88.28565,MotherHub_BHI,MotherHub_KOL,0,400
Shipment,MotherHub_BHI-MotherHub_LKO,19.2374896,73.0361464,26.755912,80.910939,MotherHub_BHI,MotherHub_LKO,0,71
Shipment,MotherHub_BHI-MotherHub_MED,19.2374896,73.0361464,17.580519,78.469527,MotherHub_BHI,MotherHub_MED,0,529
Shipment,MotherHub_BHI-MotherHub_MUM,19.2374896,73.0361464,19.1170238,72.8580558,MotherHub_BHI,MotherHub_MUM,0,1116
Shipment,MotherHub_BHI-MotherHub_PAT,19.2374896,73.0361464,25.587197,85.185842,MotherHub_BHI,MotherHub_PAT,0,136
Shipment,MotherHub_BHI-MotherHub_PTI,19.2374896,73.0361464,28.294166,76.855804,MotherHub_BHI,MotherHub_PTI,0,581
Shipment,MotherHub_BHI-MotherHub_PUNE,19.2374896,73.0361464,18.6087917,73.7268817,MotherHub_BHI,MotherHub_PUNE,0,1572
Shipment,MotherHub_BHI-MotherHub_RAI,19.2374896,73.0361464,22.056106,82.171855,MotherHub_BHI,MotherHub_RAI,0,89
Shipment,MotherHub_BHI-MotherHub_STV,19.2374896,73.0361464,21.0895987,72.900005,MotherHub_BHI,MotherHub_STV,0,252
Shipment,MotherHub_BIL-CochinTCHub_KAM,19.2374987,73.0362352,10.0435449,76.3367287,MotherHub_BIL,CochinTCHub_KAM,0,421
Shipment,MotherHub_BIL-MotherHub_AMD,19.2374987,73.0362352,22.8978044,72.5902141,MotherHub_BIL,MotherHub_AMD,0,573
Shipment,MotherHub_BIL-MotherHub_BBI,19.2374987,73.0362352,20.295471,85.84707,MotherHub_BIL,MotherHub_BBI,0,287
Shipment,MotherHub_BIL-MotherHub_BLR,19.2374987,73.0362352,12.9842798,77.8242648,MotherHub_BIL,MotherHub_BLR,0,2169
Shipment,MotherHub_BIL-MotherHub_BNO,19.2374987,73.0362352,28.544563,77.031259,MotherHub_BIL,MotherHub_BNO,0,1114
Shipment,MotherHub_BIL-MotherHub_CHN,19.2374987,73.0362352,13.04591,80.067723,MotherHub_BIL,MotherHub_CHN,0,523
Shipment,MotherHub_BIL-MotherHub_CJB,19.2374987,73.0362352,11.0633423,77.0910944,MotherHub_BIL,MotherHub_CJB,0,174
Shipment,MotherHub_BIL-MotherHub_GAU,19.2374987,73.0362352,26.043197,91.705232,MotherHub_BIL,MotherHub_GAU,0,418
Shipment,MotherHub_BIL-MotherHub_GOA,19.2374987,73.0362352,15.3682554,73.946764,MotherHub_BIL,MotherHub_GOA,0,318
Shipment,MotherHub_BIL-MotherHub_IDR,19.2374987,73.0362352,22.777113,75.9021171,MotherHub_BIL,MotherHub_IDR,0,194
Shipment,MotherHub_BIL-MotherHub_IXR,19.2374987,73.0362352,23.352715,85.343538,MotherHub_BIL,MotherHub_IXR,0,155
Shipment,MotherHub_BIL-MotherHub_JAI,19.2374987,73.0362352,26.948928,75.761927,MotherHub_BIL,MotherHub_JAI,0,263
Shipment,MotherHub_BIL-MotherHub_KOL,19.2374987,73.0362352,22.708183,88.28565,MotherHub_BIL,MotherHub_KOL,0,1079
Shipment,MotherHub_BIL-MotherHub_LKO,19.2374987,73.0362352,26.755912,80.910939,MotherHub_BIL,MotherHub_LKO,0,144
Shipment,MotherHub_BIL-MotherHub_MED,19.2374987,73.0362352,17.580519,78.469527,MotherHub_BIL,MotherHub_MED,0,962
Shipment,MotherHub_BIL-MotherHub_MUM,19.2374987,73.0362352,19.1170238,72.8580558,MotherHub_BIL,MotherHub_MUM,0,460
Shipment,MotherHub_BIL-MotherHub_PAT,19.2374987,73.0362352,25.587197,85.185842,MotherHub_BIL,MotherHub_PAT,0,328
Shipment,MotherHub_BIL-MotherHub_PTI,19.2374987,73.0362352,28.294166,76.855804,MotherHub_BIL,MotherHub_PTI,0,1168
Shipment,MotherHub_BIL-MotherHub_PUNE,19.2374987,73.0362352,18.6087917,73.7268817,MotherHub_BIL,MotherHub_PUNE,0,1290
Shipment,MotherHub_BIL-MotherHub_RAI,19.2374987,73.0362352,22.056106,82.171855,MotherHub_BIL,MotherHub_RAI,0,149
Shipment,MotherHub_BIL-MotherHub_STV,19.2374987,73.0362352,21.0895987,72.900005,MotherHub_BIL,MotherHub_STV,0,122
Shipment,MotherHub_BLP-CochinTCHub_KAM,28.294166,76.855804,10.0435449,76.3367287,MotherHub_BLP,CochinTCHub_KAM,0,211
Shipment,MotherHub_BLP-MotherHub_AMD,28.294166,76.855804,22.8978044,72.5902141,MotherHub_BLP,MotherHub_AMD,0,363
Shipment,MotherHub_BLP-MotherHub_BBI,28.294166,76.855804,20.295471,85.84707,MotherHub_BLP,MotherHub_BBI,0,194
Shipment,MotherHub_BLP-MotherHub_BIL,28.294166,76.855804,19.2374987,73.0362352,MotherHub_BLP,MotherHub_BIL,0,231
Shipment,MotherHub_BLP-MotherHub_BLR,28.294166,76.855804,12.9842798,77.8242648,MotherHub_BLP,MotherHub_BLR,0,996
Shipment,MotherHub_BLP-MotherHub_BNO,28.294166,76.855804,28.544563,77.031259,MotherHub_BLP,MotherHub_BNO,0,2702
Shipment,MotherHub_BLP-MotherHub_CHN,28.294166,76.855804,13.04591,80.067723,MotherHub_BLP,MotherHub_CHN,0,234
Shipment,MotherHub_BLP-MotherHub_CJB,28.294166,76.855804,11.0633423,77.0910944,MotherHub_BLP,MotherHub_CJB,0,75
Shipment,MotherHub_BLP-MotherHub_GAU,28.294166,76.855804,26.043197,91.705232,MotherHub_BLP,MotherHub_GAU,0,422
Shipment,MotherHub_BLP-MotherHub_GOA,28.294166,76.855804,15.3682554,73.946764,MotherHub_BLP,MotherHub_GOA,0,101
Shipment,MotherHub_BLP-MotherHub_IDR,28.294166,76.855804,22.777113,75.9021171,MotherHub_BLP,MotherHub_IDR,0,459
Shipment,MotherHub_BLP-MotherHub_IXR,28.294166,76.855804,23.352715,85.343538,MotherHub_BLP,MotherHub_IXR,0,199
Shipment,MotherHub_BLP-MotherHub_JAI,28.294166,76.855804,26.948928,75.761927,MotherHub_BLP,MotherHub_JAI,0,735
Shipment,MotherHub_BLP-MotherHub_KOL,28.294166,76.855804,22.708183,88.28565,MotherHub_BLP,MotherHub_KOL,0,966
Shipment,MotherHub_BLP-MotherHub_LKO,28.294166,76.855804,26.755912,80.910939,MotherHub_BLP,MotherHub_LKO,0,379
Shipment,MotherHub_BLP-MotherHub_MED,28.294166,76.855804,17.580519,78.469527,MotherHub_BLP,MotherHub_MED,0,434
Shipment,MotherHub_BLP-MotherHub_MUM,28.294166,76.855804,19.1170238,72.8580558,MotherHub_BLP,MotherHub_MUM,0,247
Shipment,MotherHub_BLP-MotherHub_PAT,28.294166,76.855804,25.587197,85.185842,MotherHub_BLP,MotherHub_PAT,0,649
Shipment,MotherHub_BLP-MotherHub_PTI,28.294166,76.855804,28.294166,76.855804,MotherHub_BLP,MotherHub_PTI,0,3124
Shipment,MotherHub_BLP-MotherHub_PUNE,28.294166,76.855804,18.6087917,73.7268817,MotherHub_BLP,MotherHub_PUNE,0,341
Shipment,MotherHub_BLP-MotherHub_RAI,28.294166,76.855804,22.056106,82.171855,MotherHub_BLP,MotherHub_RAI,0,126
Shipment,MotherHub_BLP-MotherHub_STV,28.294166,76.855804,21.0895987,72.900005,MotherHub_BLP,MotherHub_STV,0,78
Shipment,MotherHub_BLR-CochinTCHub_KAM,12.9842798,77.8242648,10.0435449,76.3367287,MotherHub_BLR,CochinTCHub_KAM,0,192
Shipment,MotherHub_BLR-MotherHub_AMD,12.9842798,77.8242648,22.8978044,72.5902141,MotherHub_BLR,MotherHub_AMD,0,60
Shipment,MotherHub_BLR-MotherHub_BBI,12.9842798,77.8242648,20.295471,85.84707,MotherHub_BLR,MotherHub_BBI,0,27
Shipment,MotherHub_BLR-MotherHub_BIL,12.9842798,77.8242648,19.2374987,73.0362352,MotherHub_BLR,MotherHub_BIL,0,31
Shipment,MotherHub_BLR-MotherHub_BNO,12.9842798,77.8242648,28.544563,77.031259,MotherHub_BLR,MotherHub_BNO,0,65
Shipment,MotherHub_BLR-MotherHub_CHN,12.9842798,77.8242648,13.04591,80.067723,MotherHub_BLR,MotherHub_CHN,0,80
Shipment,MotherHub_BLR-MotherHub_CJB,12.9842798,77.8242648,11.0633423,77.0910944,MotherHub_BLR,MotherHub_CJB,0,28
Shipment,MotherHub_BLR-MotherHub_GAU,12.9842798,77.8242648,26.043197,91.705232,MotherHub_BLR,MotherHub_GAU,0,32
Shipment,MotherHub_BLR-MotherHub_GOA,12.9842798,77.8242648,15.3682554,73.946764,MotherHub_BLR,MotherHub_GOA,0,20
Shipment,MotherHub_BLR-MotherHub_IDR,12.9842798,77.8242648,22.777113,75.9021171,MotherHub_BLR,MotherHub_IDR,0,16
Shipment,MotherHub_BLR-MotherHub_IXR,12.9842798,77.8242648,23.352715,85.343538,MotherHub_BLR,MotherHub_IXR,0,11
Shipment,MotherHub_BLR-MotherHub_JAI,12.9842798,77.8242648,26.948928,75.761927,MotherHub_BLR,MotherHub_JAI,0,21
Shipment,MotherHub_BLR-MotherHub_KOL,12.9842798,77.8242648,22.708183,88.28565,MotherHub_BLR,MotherHub_KOL,0,64
Shipment,MotherHub_BLR-MotherHub_LKO,12.9842798,77.8242648,26.755912,80.910939,MotherHub_BLR,MotherHub_LKO,0,15
Shipment,MotherHub_BLR-MotherHub_MED,12.9842798,77.8242648,17.580519,78.469527,MotherHub_BLR,MotherHub_MED,0,99
Shipment,MotherHub_BLR-MotherHub_MUM,12.9842798,77.8242648,19.1170238,72.8580558,MotherHub_BLR,MotherHub_MUM,0,32
Shipment,MotherHub_BLR-MotherHub_PAT,12.9842798,77.8242648,25.587197,85.185842,MotherHub_BLR,MotherHub_PAT,0,26
Shipment,MotherHub_BLR-MotherHub_PTI,12.9842798,77.8242648,28.294166,76.855804,MotherHub_BLR,MotherHub_PTI,0,214
Shipment,MotherHub_BLR-MotherHub_PUNE,12.9842798,77.8242648,18.6087917,73.7268817,MotherHub_BLR,MotherHub_PUNE,0,54
Shipment,MotherHub_BLR-MotherHub_RAI,12.9842798,77.8242648,22.056106,82.171855,MotherHub_BLR,MotherHub_RAI,0,10
Shipment,MotherHub_BLR-MotherHub_STV,12.9842798,77.8242648,21.0895987,72.900005,MotherHub_BLR,MotherHub_STV,0,5
Shipment,MotherHub_BNO-CochinTCHub_KAM,28.544563,77.031259,10.0435449,76.3367287,MotherHub_BNO,CochinTCHub_KAM,0,675
Shipment,MotherHub_BNO-MotherHub_AMD,28.544563,77.031259,22.8978044,72.5902141,MotherHub_BNO,MotherHub_AMD,0,821
Shipment,MotherHub_BNO-MotherHub_BBI,28.544563,77.031259,20.295471,85.84707,MotherHub_BNO,MotherHub_BBI,0,614
Shipment,MotherHub_BNO-MotherHub_BIL,28.544563,77.031259,19.2374987,73.0362352,MotherHub_BNO,MotherHub_BIL,0,1025
Shipment,MotherHub_BNO-MotherHub_BLR,28.544563,77.031259,12.9842798,77.8242648,MotherHub_BNO,MotherHub_BLR,0,4359
Shipment,MotherHub_BNO-MotherHub_CHN,28.544563,77.031259,13.04591,80.067723,MotherHub_BNO,MotherHub_CHN,0,962
Shipment,MotherHub_BNO-MotherHub_CJB,28.544563,77.031259,11.0633423,77.0910944,MotherHub_BNO,MotherHub_CJB,0,275
Shipment,MotherHub_BNO-MotherHub_GAU,28.544563,77.031259,26.043197,91.705232,MotherHub_BNO,MotherHub_GAU,0,1402
Shipment,MotherHub_BNO-MotherHub_GOA,28.544563,77.031259,15.3682554,73.946764,MotherHub_BNO,MotherHub_GOA,0,388
Shipment,MotherHub_BNO-MotherHub_IDR,28.544563,77.031259,22.777113,75.9021171,MotherHub_BNO,MotherHub_IDR,0,2
Shipment,MotherHub_BNO-MotherHub_IXR,28.544563,77.031259,23.352715,85.343538,MotherHub_BNO,MotherHub_IXR,0,382
Shipment,MotherHub_BNO-MotherHub_JAI,28.544563,77.031259,26.948928,75.761927,MotherHub_BNO,MotherHub_JAI,0,4
Shipment,MotherHub_BNO-MotherHub_KOL,28.544563,77.031259,22.708183,88.28565,MotherHub_BNO,MotherHub_KOL,0,1996
Shipment,MotherHub_BNO-MotherHub_LKO,28.544563,77.031259,26.755912,80.910939,MotherHub_BNO,MotherHub_LKO,0,2
Shipment,MotherHub_BNO-MotherHub_MED,28.544563,77.031259,17.580519,78.469527,MotherHub_BNO,MotherHub_MED,0,1796
Shipment,MotherHub_BNO-MotherHub_MUM,28.544563,77.031259,19.1170238,72.8580558,MotherHub_BNO,MotherHub_MUM,0,865
Shipment,MotherHub_BNO-MotherHub_PAT,28.544563,77.031259,25.587197,85.185842,MotherHub_BNO,MotherHub_PAT,0,671
Shipment,MotherHub_BNO-MotherHub_PTI,28.544563,77.031259,28.294166,76.855804,MotherHub_BNO,MotherHub_PTI,0,24
Shipment,MotherHub_BNO-MotherHub_PUNE,28.544563,77.031259,18.6087917,73.7268817,MotherHub_BNO,MotherHub_PUNE,0,1335
Shipment,MotherHub_BNO-MotherHub_RAI,28.544563,77.031259,22.056106,82.171855,MotherHub_BNO,MotherHub_RAI,0,290
Shipment,MotherHub_BNO-MotherHub_STV,28.544563,77.031259,21.0895987,72.900005,MotherHub_BNO,MotherHub_STV,0,190
Shipment,MotherHub_CHN-CochinTCHub_KAM,13.04591,80.067723,10.0435449,76.3367287,MotherHub_CHN,CochinTCHub_KAM,0,232
Shipment,MotherHub_CHN-MotherHub_AMD,13.04591,80.067723,22.8978044,72.5902141,MotherHub_CHN,MotherHub_AMD,0,74
Shipment,MotherHub_CHN-MotherHub_BBI,13.04591,80.067723,20.295471,85.84707,MotherHub_CHN,MotherHub_BBI,0,64
Shipment,MotherHub_CHN-MotherHub_BIL,13.04591,80.067723,19.2374987,73.0362352,MotherHub_CHN,MotherHub_BIL,0,73
Shipment,MotherHub_CHN-MotherHub_BLR,13.04591,80.067723,12.9842798,77.8242648,MotherHub_CHN,MotherHub_BLR,0,888
Shipment,MotherHub_CHN-MotherHub_BNO,13.04591,80.067723,28.544563,77.031259,MotherHub_CHN,MotherHub_BNO,0,157
Shipment,MotherHub_CHN-MotherHub_CJB,13.04591,80.067723,11.0633423,77.0910944,MotherHub_CHN,MotherHub_CJB,0,89
Shipment,MotherHub_CHN-MotherHub_GAU,13.04591,80.067723,26.043197,91.705232,MotherHub_CHN,MotherHub_GAU,0,89
Shipment,MotherHub_CHN-MotherHub_GOA,13.04591,80.067723,15.3682554,73.946764,MotherHub_CHN,MotherHub_GOA,0,63
Shipment,MotherHub_CHN-MotherHub_IDR,13.04591,80.067723,22.777113,75.9021171,MotherHub_CHN,MotherHub_IDR,0,34
Shipment,MotherHub_CHN-MotherHub_IXR,13.04591,80.067723,23.352715,85.343538,MotherHub_CHN,MotherHub_IXR,0,31
Shipment,MotherHub_CHN-MotherHub_JAI,13.04591,80.067723,26.948928,75.761927,MotherHub_CHN,MotherHub_JAI,0,46
Shipment,MotherHub_CHN-MotherHub_KOL,13.04591,80.067723,22.708183,88.28565,MotherHub_CHN,MotherHub_KOL,0,214
Shipment,MotherHub_CHN-MotherHub_LKO,13.04591,80.067723,26.755912,80.910939,MotherHub_CHN,MotherHub_LKO,0,25
Shipment,MotherHub_CHN-MotherHub_MED,13.04591,80.067723,17.580519,78.469527,MotherHub_CHN,MotherHub_MED,0,359
Shipment,MotherHub_CHN-MotherHub_MUM,13.04591,80.067723,19.1170238,72.8580558,MotherHub_CHN,MotherHub_MUM,0,72
Shipment,MotherHub_CHN-MotherHub_PAT,13.04591,80.067723,25.587197,85.185842,MotherHub_CHN,MotherHub_PAT,0,66
Shipment,MotherHub_CHN-MotherHub_PTI,13.04591,80.067723,28.294166,76.855804,MotherHub_CHN,MotherHub_PTI,0,188
Shipment,MotherHub_CHN-MotherHub_PUNE,13.04591,80.067723,18.6087917,73.7268817,MotherHub_CHN,MotherHub_PUNE,0,111
