 route   , vehicle              , activity              , job             , arrTime         , endTime         , costs           
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_BLR-ThanjavurHub_TNJ ,126922,126922,2688983
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_KNG-TrichyHub_TRZ ,131212,131212,2951544
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_BLR-TrichyHub_TRZ ,131212,131212,2951544
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_KNG-PudukottaiHub_PDK ,135685,135685,3225295
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_BLR-PudukottaiHub_PDK ,135685,135685,3225295
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_KNG-KaraikudiHub_KRK ,139470,139470,3456951
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_BLR-KaraikudiHub_KRK ,139470,139470,3456951
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_KNG-DindigulHub_DND ,146454,146454,3884368
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_BLR-DindigulHub_DND ,146454,146454,3884368
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_KNG-MaduraiHub_IXM ,150968,150968,4160617
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_BLR-MaduraiHub_IXM ,150968,150968,4160617
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_KNG-SivakasiHub_SVK ,156327,156327,4488577
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_BLR-SivakasiHub_SVK ,156327,156327,4488577
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_KNG-TuticorinHub_TUT ,163553,163553,4930843
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_BLR-TuticorinHub_TUT ,163553,163553,4930843
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_BLR-ThirunelveliHub_TVL ,167657,167657,5181967
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_KNG-ThirunelveliHub_TVL ,167657,167657,5181967
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_KNG-NagercoilHub_NGL ,173660,173660,5549345
3, 4-MotherHub_KNG-32   , deliverShipment       , MotherHub_BLR-NagercoilHub_NGL ,173660,173660,5549345
3, 4-MotherHub_KNG-32   , end                   , -               ,173660, undef           ,5549345
,,,,,,
4, 5-MotherHub_BLR-24   , start                 , -               , undef           ,0,0
4, 5-MotherHub_BLR-24   , pickupShipment        , MotherHub_BLR-AnanthapurHub_ATP ,0,77970,0
4, 5-MotherHub_BLR-24   , deliverShipment       , MotherHub_BLR-AnanthapurHub_ATP ,92894,92894,1020782
4, 5-MotherHub_BLR-24   , end                   , -               ,92894, undef           ,1020782
,,,,,,
5, 6-MotherHub_BLR-24   , start                 , -               , undef           ,0,0
5, 6-MotherHub_BLR-24   , pickupShipment        , MotherHub_BLR-HubliHub_HBX ,0,70440,0
5, 6-MotherHub_BLR-24   , pickupShipment        , MotherHub_BLR-DavanagereHub_DVG ,70440,70560,0
5, 6-MotherHub_BLR-24   , pickupShipment        , MotherHub_BLR-HassanHub_HSN ,70560,70560,0
5, 6-MotherHub_BLR-24   , pickupShipment        , MotherHub_KNG-SurathkalHub_IXE ,71523,71523,65853
5, 6-MotherHub_BLR-24   , pickupShipment        , MotherHub_KNG-ManipalHub_MPL ,71523,71523,65853
5, 6-MotherHub_BLR-24   , pickupShipment        , MotherHub_KNG-MangaloreHub_IXE ,71523,71523,65853
5, 6-MotherHub_BLR-24   , pickupShipment        , MotherHub_KNG-HassanHub_HSN ,71523,71523,65853
5, 6-MotherHub_BLR-24   , deliverShipment       , MotherHub_BLR-HassanHub_HSN ,85593,85593,1028270
5, 6-MotherHub_BLR-24   , deliverShipment       , MotherHub_KNG-HassanHub_HSN ,85593,85593,1028270
5, 6-MotherHub_BLR-24   , deliverShipment       , MotherHub_KNG-MangaloreHub_IXE ,96255,96255,1757526
5, 6-MotherHub_BLR-24   , deliverShipment       , MotherHub_KNG-SurathkalHub_IXE ,96917,96917,1802836
5, 6-MotherHub_BLR-24   , deliverShipment       , MotherHub_KNG-ManipalHub_MPL ,100122,100122,2022025
5, 6-MotherHub_BLR-24   , deliverShipment       , MotherHub_BLR-DavanagereHub_DVG ,113973,113973,2969446
5, 6-MotherHub_BLR-24   , deliverShipment       , MotherHub_BLR-HubliHub_HBX ,124273,124273,3673945
5, 6-MotherHub_BLR-24   , end                   , -               ,124273, undef           ,3673945
