 route   , vehicle              , activity              , job             , arrTime         , endTime         , costs           
5, 0-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_KOL ,192447,192447,56467313
5, 0-MOTHERHUB_BIL-32   , end                   , -               ,192447, undef           ,56467313
,,,,,,
6, 2-MOTHERHUB_BIL-32   , start                 , -               , undef           ,0,0
6, 2-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_BLR ,0,0,0
6, 2-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_BLR ,101969,101969,29919446
6, 2-MOTHERHUB_BIL-32   , end                   , -               ,101969, undef           ,29919446
,,,,,,
7, 8-MOTHERHUB_BIL-32   , start                 , -               , undef           ,0,0
7, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_STV ,0,0,0
7, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_JAI ,0,0,0
7, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_BIL-MOTHERHUB_PTI-2 ,0,0,0
7, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_JAI ,24392,24392,7156896
7, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_STV ,24392,24392,7156896
7, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_PTI ,24392,24392,7156896
7, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_PTI ,48446,48446,14214977
7, 8-MOTHERHUB_BIL-32   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_JAI ,48446,48446,14214977
7, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_JAI ,113715,113715,33365924
7, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_JAI ,113715,113715,33365924
7, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_JAI ,113715,113715,33365924
7, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_BIL-MOTHERHUB_PTI-2 ,135498,135498,39757538
7, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_PTI ,135498,135498,39757538
7, 8-MOTHERHUB_BIL-32   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_PTI ,135498,135498,39757538
7, 8-MOTHERHUB_BIL-32   , end                   , -               ,135498, undef           ,39757538
,,,,,,
8, 6-MOTHERHUB_PTI-22   , start                 , -               , undef           ,0,0
8, 6-MOTHERHUB_PTI-22   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_KOL-5 ,0,0,0
8, 6-MOTHERHUB_PTI-22   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_KOL-5 ,121014,121014,37789478
8, 6-MOTHERHUB_PTI-22   , end                   , -               ,121014, undef           ,37789478
,,,,,,
9, 3-MOTHERHUB_PTI-28   , start                 , -               , undef           ,0,0
9, 3-MOTHERHUB_PTI-28   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_CHN ,0,0,0
9, 3-MOTHERHUB_PTI-28   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_CHN ,21783,21783,6325890
9, 3-MOTHERHUB_PTI-28   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_CHN ,211974,211974,61557137
9, 3-MOTHERHUB_PTI-28   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_CHN ,211974,211974,61557137
9, 3-MOTHERHUB_PTI-28   , end                   , -               ,211974, undef           ,61557137
,,,,,,
10, 4-MOTHERHUB_PTI-28   , start                 , -               , undef           ,0,0
10, 4-MOTHERHUB_PTI-28   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_MED-2 ,0,0,0
10, 4-MOTHERHUB_PTI-28   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_MED ,21783,21783,6325890
10, 4-MOTHERHUB_PTI-28   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_MED ,149181,149181,43322285
10, 4-MOTHERHUB_PTI-28   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_MED-2 ,149181,149181,43322285
10, 4-MOTHERHUB_PTI-28   , end                   , -               ,149181, undef           ,43322285
,,,,,,
11, 0-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0
11, 0-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_KOL-2 ,0,0,0
11, 0-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_KOL-2 ,154017,154017,45191369
11, 0-MOTHERHUB_PTI-32   , end                   , -               ,154017, undef           ,45191369
,,,,,,
12, 1-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0
12, 1-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_KOL-4 ,0,0,0
12, 1-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_KOL-4 ,154017,154017,45191369
12, 1-MOTHERHUB_PTI-32   , end                   , -               ,154017, undef           ,45191369
,,,,,,
13, 2-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0
13, 2-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_KOL-1 ,0,0,0
13, 2-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_KOL-1 ,154017,154017,45191369
13, 2-MOTHERHUB_PTI-32   , end                   , -               ,154017, undef           ,45191369
,,,,,,
14, 3-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0
14, 3-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BIL-2 ,0,0,0
14, 3-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BIL-2 ,127518,127518,37416011
14, 3-MOTHERHUB_PTI-32   , end                   , -               ,127518, undef           ,37416011
,,,,,,
15, 4-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0
15, 4-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BLR-3 ,0,0,0
15, 4-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BLR-3 ,201496,201496,59122498
15, 4-MOTHERHUB_PTI-32   , end                   , -               ,201496, undef           ,59122498
,,,,,,
16, 5-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0
16, 5-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BLR-4 ,0,0,0
16, 5-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BLR-4 ,201496,201496,59122498
16, 5-MOTHERHUB_PTI-32   , end                   , -               ,201496, undef           ,59122498
,,,,,,
17, 6-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0
17, 6-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BLR-2 ,0,0,0
17, 6-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BLR-2 ,201496,201496,59122498
17, 6-MOTHERHUB_PTI-32   , end                   , -               ,201496, undef           ,59122498
,,,,,,
18, 7-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0
18, 7-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BIL-1 ,0,0,0
18, 7-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BIL-1 ,127518,127518,37416011
18, 7-MOTHERHUB_PTI-32   , end                   , -               ,127518, undef           ,37416011
,,,,,,
19, 8-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0
19, 8-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_KOL-3 ,0,0,0
19, 8-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_KOL-3 ,154017,154017,45191369
19, 8-MOTHERHUB_PTI-32   , end                   , -               ,154017, undef           ,45191369
,,,,,,
20, 9-MOTHERHUB_PTI-32   , start                 , -               , undef           ,0,0
20, 9-MOTHERHUB_PTI-32   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_BLR-1 ,0,0,0
20, 9-MOTHERHUB_PTI-32   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_BLR-1 ,201496,201496,59122498
20, 9-MOTHERHUB_PTI-32   , end                   , -               ,201496, undef           ,59122498
,,,,,,
21, 4-MOTHERHUB_PTI-14   , start                 , -               , undef           ,0,0
21, 4-MOTHERHUB_PTI-14   , pickupShipment        , MOTHERHUB_PTI-MOTHERHUB_STV ,0,0,0
21, 4-MOTHERHUB_PTI-14   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_AMD ,17116,17116,5213284
21, 4-MOTHERHUB_PTI-14   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_STV ,17116,17116,5213284
21, 4-MOTHERHUB_PTI-14   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_STV ,68398,68398,20833649
21, 4-MOTHERHUB_PTI-14   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_AMD ,68398,68398,20833649
21, 4-MOTHERHUB_PTI-14   , pickupShipment        , MOTHERHUB_AMD-MOTHERHUB_BLR ,68398,68398,20833649
21, 4-MOTHERHUB_PTI-14   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_STV ,87298,87298,26590534
21, 4-MOTHERHUB_PTI-14   , deliverShipment       , MOTHERHUB_PTI-MOTHERHUB_STV ,87298,87298,26590534
21, 4-MOTHERHUB_PTI-14   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_STV ,87298,87298,26590534
21, 4-MOTHERHUB_PTI-14   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_BLR ,87298,87298,26590534
21, 4-MOTHERHUB_PTI-14   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_BLR ,184035,184035,56055874
21, 4-MOTHERHUB_PTI-14   , deliverShipment       , MOTHERHUB_AMD-MOTHERHUB_BLR ,184035,184035,56055874
21, 4-MOTHERHUB_PTI-14   , end                   , -               ,184035, undef           ,56055874
,,,,,,
22, 9-MOTHERHUB_STV-22   , start                 , -               , undef           ,0,0
22, 9-MOTHERHUB_STV-22   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_KOL ,0,0,0
22, 9-MOTHERHUB_STV-22   , pickupShipment        , MOTHERHUB_STV-MOTHERHUB_AMD ,0,0,0
22, 9-MOTHERHUB_STV-22   , deliverShipment       , MOTHERHUB_STV-MOTHERHUB_AMD ,18900,18900,5902038
