Type,key,dest_mh_lat,dest_mh_long,DH_lat,DH_long,dest_mh,DH,ready_time,Load,pickup_add_time
Shipment,MOTHERHUB_MED-SRIKAKULAMHUB_SKM-p,17.580519,78.469527,18.2969747,83.8967813,MOTHERHUB_MED,SRIKAKULAMHUB_SKM,50400,119,0
Shipment,MOTHERHUB_MED-SRIKAKULAMHUB_SKM-c,17.580519,78.469527,18.2969747,83.8967813,MOTHERHUB_MED,SRIKAKULAMHUB_SKM,50400,134,14400
Shipment,MOTHERHUB_MED-SRIKALAHASTIHUB_SKH-p,17.580519,78.469527,13.752,79.7037,MOTHERHUB_MED,SRIKALAHASTIHUB_SKH,50400,20,0
Shipment,MOTHERHUB_MED-SRIKALAHASTIHUB_SKH-c,17.580519,78.469527,13.752,79.7037,MOTHERHUB_MED,SRIKALAHASTIHUB_SKH,50400,91,14400
Shipment,MOTHERHUB_MED-TANUKUHUB_TKU-p,17.580519,78.469527,16.7571731,81.6799629,MOTHERHUB_MED,TANUKUHUB_TKU,50400,20,0
Shipment,MOTHERHUB_MED-TANUKUHUB_TKU-c,17.580519,78.469527,16.7571731,81.6799629,MOTHERHUB_MED,TANUKUHUB_TKU,50400,116,14400
Shipment,MOTHERHUB_MED-TENALIHUB_TNL-p,17.580519,78.469527,16.2395313,80.6493396,MOTHERHUB_MED,TENALIHUB_TNL,50400,95,0
Shipment,MOTHERHUB_MED-TENALIHUB_TNL-c,17.580519,78.469527,16.2395313,80.6493396,MOTHERHUB_MED,TENALIHUB_TNL,50400,88,14400
Shipment,MOTHERHUB_MED-VIJAYAWADAHUB_VJA-p,17.580519,78.469527,16.519591,80.698591,MOTHERHUB_MED,VIJAYAWADAHUB_VJA,50400,1281,0
Shipment,MOTHERHUB_MED-VIJAYAWADAHUB_VJA-c,17.580519,78.469527,16.519591,80.698591,MOTHERHUB_MED,VIJAYAWADAHUB_VJA,50400,181,14400
Shipment,MOTHERHUB_MED-VIKARABADHUB_VKB-p,17.580519,78.469527,17.341414,77.9070458,MOTHERHUB_MED,VIKARABADHUB_VKB,50400,31,0
Shipment,MOTHERHUB_MED-VIKARABADHUB_VKB-c,17.580519,78.469527,17.341414,77.9070458,MOTHERHUB_MED,VIKARABADHUB_VKB,50400,133,14400
Shipment,MOTHERHUB_MED-VISAKHAPATNAMHUB_VTZ-p,17.580519,78.469527,17.6868159,83.2184815,MOTHERHUB_MED,VISAKHAPATNAMHUB_VTZ,50400,759,0
Shipment,MOTHERHUB_MED-VISAKHAPATNAMHUB_VTZ-c,17.580519,78.469527,17.6868159,83.2184815,MOTHERHUB_MED,VISAKHAPATNAMHUB_VTZ,50400,229,14400
Shipment,MOTHERHUB_MED-VISAKHAVALLEYHUB_VTZ-p,17.580519,78.469527,17.6868159,83.2184815,MOTHERHUB_MED,VISAKHAVALLEYHUB_VTZ,50400,537,0
Shipment,MOTHERHUB_MED-VISAKHAVALLEYHUB_VTZ-c,17.580519,78.469527,17.6868159,83.2184815,MOTHERHUB_MED,VISAKHAVALLEYHUB_VTZ,50400,232,14400
Shipment,MOTHERHUB_MED-VIZIANAGARAMHUB_VZM-p,17.580519,78.469527,18.1066576,83.3955506,MOTHERHUB_MED,VIZIANAGARAMHUB_VZM,50400,119,0
Shipment,MOTHERHUB_MED-VIZIANAGARAMHUB_VZM-c,17.580519,78.469527,18.1066576,83.3955506,MOTHERHUB_MED,VIZIANAGARAMHUB_VZM,50400,125,14400
