Type,key,dest_mh_lat,dest_mh_long,DH_lat,DH_long,dest_mh,DH,ready_time,Load
Shipment,MOTHERHUB_BLR-KARWARHUB_KWR,12.9842798,77.8242648,14.828987,74.137373,MOTHERHUB_BLR,KARWARHUB_KWR,72000,516
Shipment,MOTHERHUB_BLR-CUDDALOREHUB_CDL,12.9842798,77.8242648,11.7313395,79.7639738,MOTHERHUB_BLR,CUDDALOREHUB_CDL,72000,512
Shipment,MOTHERHUB_BLR-ANANTHAPURHUB_ATP,12.9842798,77.8242648,14.6683137,77.5819832,MOTHERHUB_BLR,ANANTHAPURHUB_ATP,72000,696
Shipment,MOTHERHUB_BLR-KANNURHUB_KAN,12.9842798,77.8242648,11.896797,75.3521253,MOTHERHUB_BLR,KANNURHUB_KAN,72000,1828
Shipment,MOTHERHUB_BLR-TUMKURHUB_TKR,12.9842798,77.8242648,13.339168,77.113998,MOTHERHUB_BLR,TUMKURHUB_TKR,72000,924
Shipment,MOTHERHUB_BLR-DAVANAGEREHUB_DVG,12.9842798,77.8242648,14.4610463,75.929815,MOTHERHUB_BLR,DAVANAGEREHUB_DVG,72000,1560
Shipment,MOTHERHUB_BLR-THANJAVURHUB_TNJ,12.9842798,77.8242648,10.758659,79.126759,MOTHERHUB_BLR,THANJAVURHUB_TNJ,72000,638
Shipment,MOTHERHUB_BLR-LAWSPETHUB_PDY,12.9842798,77.8242648,11.9556999,79.8270699,MOTHERHUB_BLR,LAWSPETHUB_PDY,72000,1772
Shipment,MOTHERHUB_BLR-CHIDAMBARAMHUB_CDM,12.9842798,77.8242648,11.387667,79.693237,MOTHERHUB_BLR,CHIDAMBARAMHUB_CDM,72000,328
Shipment,MOTHERHUB_BLR-KUMBAKONAMHUB_TNJ,12.9842798,77.8242648,10.9673355,79.3908133,MOTHERHUB_BLR,KUMBAKONAMHUB_TNJ,72000,704
Shipment,MOTHERHUB_BLR-THIRUNELVELIHUB_TVL,12.9842798,77.8242648,8.717743,77.7209,MOTHERHUB_BLR,THIRUNELVELIHUB_TVL,72000,852
Shipment,MOTHERHUB_BLR-PALLIPALAYAMHUB_ERD,12.9842798,77.8242648,11.375731,77.752714,MOTHERHUB_BLR,PALLIPALAYAMHUB_ERD,72000,714
Shipment,MOTHERHUB_BLR-HASSANHUB_HSN,12.9842798,77.8242648,13.001051,76.099276,MOTHERHUB_BLR,HASSANHUB_HSN,72000,1312
