Type,key,dest_mh_lat,dest_mh_long,DH_lat,DH_long,DH,dest_mh,ready_time,Load,pickup_add_time,finalready_time
Shipment,MOTHERHUB_BAM-GHAZIABADHUB_DEL-c,28.545321,77.02914,28.68712,77.43751,GHAZIABADHUB_DEL,MOTHERHUB_BAM,,296,,0
Shipment,MOTHERHUB_BAM-GHAZIABADHUB_DEL-p,28.545321,77.02914,28.68712,77.43751,GHAZIABADHUB_DEL,MOTHERHUB_BAM,,981,,0
Shipment,MOTHERHUB_BAM-GHAZIABADMPHUB_DEL-c,28.545321,77.02914,28.68712,77.43751,GHAZIABADMPHUB_DEL,MOTHERHUB_BAM,,91,,0
Shipment,MOTHERHUB_BAM-GHAZIABADMPHUB_DEL-p,28.545321,77.02914,28.68712,77.43751,GHAZIABADMPHUB_DEL,MOTHERHUB_BAM,,6,,0
Shipment,MOTHERHUB_BAM-GREATERNOIDAHUB_DEL-c,28.545321,77.02914,28.460267,77.523498,GREATERNOIDAHUB_DEL,MOTHERHUB_BAM,,320,,0
Shipment,MOTHERHUB_BAM-GREATERNOIDAHUB_DEL-p,28.545321,77.02914,28.460267,77.523498,GREATERNOIDAHUB_DEL,MOTHERHUB_BAM,,530,,0
Shipment,MOTHERHUB_BAM-GURGAONHUB_DEL-c,28.545321,77.02914,28.494505,77.069283,GURGAONHUB_DEL,MOTHERHUB_BAM,,144,,0
Shipment,MOTHERHUB_BAM-GURGAONHUB_DEL-p,28.545321,77.02914,28.494505,77.069283,GURGAONHUB_DEL,MOTHERHUB_BAM,,984,,0
Shipment,MOTHERHUB_BAM-GURGAONMANESARHUB_DEL-c,28.545321,77.02914,28.439369,77.011105,GURGAONMANESARHUB_DEL,MOTHERHUB_BAM,,189,,0
Shipment,MOTHERHUB_BAM-GURGAONMANESARHUB_DEL-p,28.545321,77.02914,28.439369,77.011105,GURGAONMANESARHUB_DEL,MOTHERHUB_BAM,,773,,0
Shipment,MOTHERHUB_BAM-GURGAONMANESARMPHUB_DEL-c,28.545321,77.02914,28.439369,77.011105,GURGAONMANESARMPHUB_DEL,MOTHERHUB_BAM,,158,,0
Shipment,MOTHERHUB_BAM-GURGAONMANESARMPHUB_DEL-p,28.545321,77.02914,28.439369,77.011105,GURGAONMANESARMPHUB_DEL,MOTHERHUB_BAM,,11,,0
Shipment,MOTHERHUB_BAM-GURGAONMPHUB_DEL-c,28.545321,77.02914,28.494505,77.069283,GURGAONMPHUB_DEL,MOTHERHUB_BAM,,72,,0
Shipment,MOTHERHUB_BAM-GURGAONMPHUB_DEL-p,28.545321,77.02914,28.494505,77.069283,GURGAONMPHUB_DEL,MOTHERHUB_BAM,,4,,0
Shipment,MOTHERHUB_BAM-GWALIORMPHUB_GWL-c,28.545321,77.02914,26.2,78.2,GWALIORMPHUB_GWL,MOTHERHUB_BAM,72000,54,14400,86400
Shipment,MOTHERHUB_BAM-GWALIORMPHUB_GWL-p,28.545321,77.02914,26.2,78.2,GWALIORMPHUB_GWL,MOTHERHUB_BAM,72000,4,0,72000
Shipment,MOTHERHUB_BAM-HARIDWARHUB_HRD-c,28.545321,77.02914,29.945691,78.164248,HARIDWARHUB_HRD,MOTHERHUB_BAM,72000,178,14400,86400
Shipment,MOTHERHUB_BAM-HARIDWARHUB_HRD-p,28.545321,77.02914,29.945691,78.164248,HARIDWARHUB_HRD,MOTHERHUB_BAM,72000,795,0,72000
Shipment,MOTHERHUB_BAM-HISSARHUB_HSS-c,28.545321,77.02914,29.134289,75.748214,HISSARHUB_HSS,MOTHERHUB_BAM,72000,113,14400,86400
Shipment,MOTHERHUB_BAM-HISSARHUB_HSS-p,28.545321,77.02914,29.134289,75.748214,HISSARHUB_HSS,MOTHERHUB_BAM,72000,565,0,72000
Shipment,MOTHERHUB_BAM-HISSARMPHUB_HSS-c,28.545321,77.02914,29.134289,75.748214,HISSARMPHUB_HSS,MOTHERHUB_BAM,72000,33,14400,86400
Shipment,MOTHERHUB_BAM-HISSARMPHUB_HSS-p,28.545321,77.02914,29.134289,75.748214,HISSARMPHUB_HSS,MOTHERHUB_BAM,72000,2,0,72000
Shipment,MOTHERHUB_BAM-JAMMUHUB_IXJ-c,28.545321,77.02914,32.667207,74.871671,JAMMUHUB_IXJ,MOTHERHUB_BAM,72000,174,14400,86400
Shipment,MOTHERHUB_BAM-JAMMUHUB_IXJ-p,28.545321,77.02914,32.667207,74.871671,JAMMUHUB_IXJ,MOTHERHUB_BAM,72000,572,0,72000
Shipment,MOTHERHUB_BAM-JHANSIHUB_JHS-c,28.545321,77.02914,25.448426,78.568459,JHANSIHUB_JHS,MOTHERHUB_BAM,72000,292,14400,86400
Shipment,MOTHERHUB_BAM-JHANSIHUB_JHS-p,28.545321,77.02914,25.448426,78.568459,JHANSIHUB_JHS,MOTHERHUB_BAM,72000,348,0,72000
Shipment,MOTHERHUB_BAM-JHILMILMPHUB_DEL-c,28.545321,77.02914,28.7,77.3,JHILMILMPHUB_DEL,MOTHERHUB_BAM,72000,430,14400,86400
Shipment,MOTHERHUB_BAM-JHILMILMPHUB_DEL-p,28.545321,77.02914,28.7,77.3,JHILMILMPHUB_DEL,MOTHERHUB_BAM,72000,380,0,72000
Shipment,MOTHERHUB_BAM-JINDHUB_JND-c,28.545321,77.02914,28.878246,76.587201,JINDHUB_JND,MOTHERHUB_BAM,72000,145,14400,86400
Shipment,MOTHERHUB_BAM-JINDHUB_JND-p,28.545321,77.02914,28.878246,76.587201,JINDHUB_JND,MOTHERHUB_BAM,72000,110,0,72000
Shipment,MOTHERHUB_BAM-KAITHALHUB_KTL-c,28.545321,77.02914,29.978102,76.583754,KAITHALHUB_KTL,MOTHERHUB_BAM,72000,102,14400,86400
Shipment,MOTHERHUB_BAM-KAITHALHUB_KTL-p,28.545321,77.02914,29.978102,76.583754,KAITHALHUB_KTL,MOTHERHUB_BAM,72000,87,0,72000
Shipment,MOTHERHUB_BAM-KARNALHUB_KAL-c,28.545321,77.02914,29.700299,76.997427,KARNALHUB_KAL,MOTHERHUB_BAM,72000,147,14400,86400
Shipment,MOTHERHUB_BAM-KARNALHUB_KAL-p,28.545321,77.02914,29.700299,76.997427,KARNALHUB_KAL,MOTHERHUB_BAM,72000,169,0,72000
Shipment,MOTHERHUB_BAM-KAROLBAGHHUB_DEL-c,28.545321,77.02914,28.661687,77.15516,KAROLBAGHHUB_DEL,MOTHERHUB_BAM,,200,,0
Shipment,MOTHERHUB_BAM-KAROLBAGHHUB_DEL-p,28.545321,77.02914,28.661687,77.15516,KAROLBAGHHUB_DEL,MOTHERHUB_BAM,,1623,,0
Shipment,MOTHERHUB_BAM-KILOKARIHUB_DEL-c,28.545321,77.02914,28.509882,77.2981478,KILOKARIHUB_DEL,MOTHERHUB_BAM,,171,,0
Shipment,MOTHERHUB_BAM-KILOKARIHUB_DEL-p,28.545321,77.02914,28.509882,77.2981478,KILOKARIHUB_DEL,MOTHERHUB_BAM,,1201,,0
Shipment,MOTHERHUB_BAM-KURUKSHETRAHUB_KUR-c,28.545321,77.02914,29.978597,76.853358,KURUKSHETRAHUB_KUR,MOTHERHUB_BAM,72000,107,14400,86400
Shipment,MOTHERHUB_BAM-KURUKSHETRAHUB_KUR-p,28.545321,77.02914,29.978597,76.853358,KURUKSHETRAHUB_KUR,MOTHERHUB_BAM,72000,133,0,72000
Shipment,MOTHERHUB_BAM-MATHURAHUB_MTH-c,28.545321,77.02914,27.495784,77.662381,MATHURAHUB_MTH,MOTHERHUB_BAM,72000,157,14400,86400
Shipment,MOTHERHUB_BAM-MATHURAHUB_MTH-p,28.545321,77.02914,27.495784,77.662381,MATHURAHUB_MTH,MOTHERHUB_BAM,72000,221,0,72000
Shipment,MOTHERHUB_BAM-MAYURVIHARMPHUB_DEL-c,28.545321,77.02914,28.6,77.3,MAYURVIHARMPHUB_DEL,MOTHERHUB_BAM,72000,478,14400,86400
Shipment,MOTHERHUB_BAM-MAYURVIHARMPHUB_DEL-p,28.545321,77.02914,28.6,77.3,MAYURVIHARMPHUB_DEL,MOTHERHUB_BAM,72000,311,0,72000
Shipment,MOTHERHUB_BAM-MEERUTHUB_MEE-c,28.545321,77.02914,28.5342317,77.2746536,MEERUTHUB_MEE,MOTHERHUB_BAM,72000,202,14400,86400
Shipment,MOTHERHUB_BAM-MEERUTHUB_MEE-p,28.545321,77.02914,28.5342317,77.2746536,MEERUTHUB_MEE,MOTHERHUB_BAM,72000,690,0,72000
Shipment,MOTHERHUB_BAM-MEERUTMPHUB_MEE-c,28.545321,77.02914,28.5342317,77.2746536,MEERUTMPHUB_MEE,MOTHERHUB_BAM,72000,76,14400,86400
Shipment,MOTHERHUB_BAM-MEERUTMPHUB_MEE-p,28.545321,77.02914,28.5342317,77.2746536,MEERUTMPHUB_MEE,MOTHERHUB_BAM,72000,4,0,72000
Shipment,MOTHERHUB_BAM-MODELTOWNHUB_DEL-c,28.545321,77.02914,28.720928,77.17626,MODELTOWNHUB_DEL,MOTHERHUB_BAM,,171,,0
Shipment,MOTHERHUB_BAM-MODELTOWNHUB_DEL-p,28.545321,77.02914,28.720928,77.17626,MODELTOWNHUB_DEL,MOTHERHUB_BAM,,1292,,0
Shipment,MOTHERHUB_BAM-MODELTOWNMPHUB_DEL-c,28.545321,77.02914,28.720928,77.17626,MODELTOWNMPHUB_DEL,MOTHERHUB_BAM,,152,,0
Shipment,MOTHERHUB_BAM-MODELTOWNMPHUB_DEL-p,28.545321,77.02914,28.720928,77.17626,MODELTOWNMPHUB_DEL,MOTHERHUB_BAM,,12,,0
Shipment,MOTHERHUB_BAM-MORADABADHUB_MRD-c,28.545321,77.02914,28.830203,78.738543,MORADABADHUB_MRD,MOTHERHUB_BAM,72000,269,14400,86400
Shipment,MOTHERHUB_BAM-MORADABADHUB_MRD-p,28.545321,77.02914,28.830203,78.738543,MORADABADHUB_MRD,MOTHERHUB_BAM,72000,407,0,72000
Shipment,MOTHERHUB_BAM-MORADABADMPHUB_MRD-c,28.545321,77.02914,28.830203,78.738543,MORADABADMPHUB_MRD,MOTHERHUB_BAM,72000,22,14400,86400
Shipment,MOTHERHUB_BAM-MORADABADMPHUB_MRD-p,28.545321,77.02914,28.830203,78.738543,MORADABADMPHUB_MRD,MOTHERHUB_BAM,72000,1,0,72000
Shipment,MOTHERHUB_BAM-MUZAFFARNAGARHUB_MFN-c,28.545321,77.02914,29.4726817,77.7085091,MUZAFFARNAGARHUB_MFN,MOTHERHUB_BAM,72000,97,14400,86400
Shipment,MOTHERHUB_BAM-MUZAFFARNAGARHUB_MFN-p,28.545321,77.02914,29.4726817,77.7085091,MUZAFFARNAGARHUB_MFN,MOTHERHUB_BAM,72000,115,0,72000
Shipment,MOTHERHUB_BAM-NARAINAHUB_DEL-c,28.545321,77.02914,28.644308,77.146477,NARAINAHUB_DEL,MOTHERHUB_BAM,,192,,0
Shipment,MOTHERHUB_BAM-NARAINAHUB_DEL-p,28.545321,77.02914,28.644308,77.146477,NARAINAHUB_DEL,MOTHERHUB_BAM,,1309,,0
Shipment,MOTHERHUB_BAM-NARAINAMPHUB_DEL-c,28.545321,77.02914,28.644308,77.146477,NARAINAMPHUB_DEL,MOTHERHUB_BAM,,420,,0
Shipment,MOTHERHUB_BAM-NARAINAMPHUB_DEL-p,28.545321,77.02914,28.644308,77.146477,NARAINAMPHUB_DEL,MOTHERHUB_BAM,,30,,0
Shipment,MOTHERHUB_BAM-NARNAULHUB_NNL-c,28.545321,77.02914,28.069324,76.106757,NARNAULHUB_NNL,MOTHERHUB_BAM,72000,149,14400,86400
Shipment,MOTHERHUB_BAM-NARNAULHUB_NNL-p,28.545321,77.02914,28.069324,76.106757,NARNAULHUB_NNL,MOTHERHUB_BAM,72000,151,0,72000
Shipment,MOTHERHUB_BAM-NOIDAHUB_DEL-c,28.545321,77.02914,28.557544,77.357027,NOIDAHUB_DEL,MOTHERHUB_BAM,,267,,0
Shipment,MOTHERHUB_BAM-NOIDAHUB_DEL-p,28.545321,77.02914,28.557544,77.357027,NOIDAHUB_DEL,MOTHERHUB_BAM,,542,,0
Shipment,MOTHERHUB_BAM-NOIDAMPHUB_DEL-c,28.545321,77.02914,28.557544,77.357027,NOIDAMPHUB_DEL,MOTHERHUB_BAM,,95,,0
Shipment,MOTHERHUB_BAM-NOIDAMPHUB_DEL-p,28.545321,77.02914,28.557544,77.357027,NOIDAMPHUB_DEL,MOTHERHUB_BAM,,8,,0
Shipment,MOTHERHUB_BAM-OKHLAHUB_DEL-c,28.545321,77.02914,28.5342317,77.2746536,OKHLAHUB_DEL,MOTHERHUB_BAM,,150,,0
Shipment,MOTHERHUB_BAM-OKHLAHUB_DEL-p,28.545321,77.02914,28.5342317,77.2746536,OKHLAHUB_DEL,MOTHERHUB_BAM,,2140,,0
Shipment,MOTHERHUB_BAM-PALWALHUB_PLW-c,28.545321,77.02914,28.151348,77.334179,PALWALHUB_PLW,MOTHERHUB_BAM,72000,134,14400,86400
Shipment,MOTHERHUB_BAM-PALWALHUB_PLW-p,28.545321,77.02914,28.151348,77.334179,PALWALHUB_PLW,MOTHERHUB_BAM,72000,65,0,72000
Shipment,MOTHERHUB_BAM-PANIPATHUB_PPT-c,28.545321,77.02914,29.411689,76.971994,PANIPATHUB_PPT,MOTHERHUB_BAM,72000,187,14400,86400
Shipment,MOTHERHUB_BAM-PANIPATHUB_PPT-p,28.545321,77.02914,29.411689,76.971994,PANIPATHUB_PPT,MOTHERHUB_BAM,72000,227,0,72000
Shipment,MOTHERHUB_BAM-PANIPATMPHUB_PNI-c,28.545321,77.02914,29.411689,76.971994,PANIPATMPHUB_PNI,MOTHERHUB_BAM,72000,147,14400,86400
Shipment,MOTHERHUB_BAM-PANIPATMPHUB_PNI-p,28.545321,77.02914,29.411689,76.971994,PANIPATMPHUB_PNI,MOTHERHUB_BAM,72000,10,0,72000
Shipment,MOTHERHUB_BAM-PATAUDIMPHUB_DEL-c,28.545321,77.02914,28.3,76.8,PATAUDIMPHUB_DEL,MOTHERHUB_BAM,72000,22,14400,86400
Shipment,MOTHERHUB_BAM-PATAUDIMPHUB_DEL-p,28.545321,77.02914,28.3,76.8,PATAUDIMPHUB_DEL,MOTHERHUB_BAM,72000,1,0,72000
Shipment,MOTHERHUB_BAM-PEERAGARHI_PRG-c,28.545321,77.02914,28.682213,77.090671,PEERAGARHI_PRG,MOTHERHUB_BAM,,141,,0
Shipment,MOTHERHUB_BAM-PEERAGARHI_PRG-p,28.545321,77.02914,28.682213,77.090671,PEERAGARHI_PRG,MOTHERHUB_BAM,,2288,,0
Shipment,MOTHERHUB_BAM-PEERAGARHIMPHUB_DEL-c,28.545321,77.02914,28.7,77.1,PEERAGARHIMPHUB_DEL,MOTHERHUB_BAM,72000,472,14400,86400
Shipment,MOTHERHUB_BAM-PEERAGARHIMPHUB_DEL-p,28.545321,77.02914,28.7,77.1,PEERAGARHIMPHUB_DEL,MOTHERHUB_BAM,72000,308,0,72000
Shipment,MOTHERHUB_BAM-PHAGWARAHUB_PGR-c,28.545321,77.02914,31.200919,75.776276,PHAGWARAHUB_PGR,MOTHERHUB_BAM,72000,111,14400,86400
Shipment,MOTHERHUB_BAM-PHAGWARAHUB_PGR-p,28.545321,77.02914,31.200919,75.776276,PHAGWARAHUB_PGR,MOTHERHUB_BAM,72000,191,0,72000
Shipment,MOTHERHUB_BAM-PHASE3NOIDAHUB_DEL-c,28.545321,77.02914,26.617862,77.333564,PHASE3NOIDAHUB_DEL,MOTHERHUB_BAM,,205,,0
Shipment,MOTHERHUB_BAM-PHASE3NOIDAHUB_DEL-p,28.545321,77.02914,26.617862,77.333564,PHASE3NOIDAHUB_DEL,MOTHERHUB_BAM,,1444,,0
Shipment,MOTHERHUB_BAM-PRAHLADPURMPHUB_DEL-c,28.545321,77.02914,28.501376,77.282889,PRAHLADPURMPHUB_DEL,MOTHERHUB_BAM,72000,413,14400,86400
Shipment,MOTHERHUB_BAM-PRAHLADPURMPHUB_DEL-p,28.545321,77.02914,28.501376,77.282889,PRAHLADPURMPHUB_DEL,MOTHERHUB_BAM,72000,100,0,72000
Shipment,MOTHERHUB_BAM-RAJNAGARMPHUB_DEL-c,28.545321,77.02914,26.617862,77.333564,RAJNAGARMPHUB_DEL,MOTHERHUB_BAM,,394,,0
Shipment,MOTHERHUB_BAM-RAJNAGARMPHUB_DEL-p,28.545321,77.02914,26.617862,77.333564,RAJNAGARMPHUB_DEL,MOTHERHUB_BAM,,97,,0
Shipment,MOTHERHUB_BAM-REWARIHUB_RWR-c,28.545321,77.02914,28.197577,76.6242022,REWARIHUB_RWR,MOTHERHUB_BAM,72000,163,14400,86400
Shipment,MOTHERHUB_BAM-REWARIHUB_RWR-p,28.545321,77.02914,28.197577,76.6242022,REWARIHUB_RWR,MOTHERHUB_BAM,72000,188,0,72000
Shipment,MOTHERHUB_BAM-ROHTAKHUB_ROH-c,28.545321,77.02914,28.882957,76.619906,ROHTAKHUB_ROH,MOTHERHUB_BAM,72000,136,14400,86400
Shipment,MOTHERHUB_BAM-ROHTAKHUB_ROH-p,28.545321,77.02914,28.882957,76.619906,ROHTAKHUB_ROH,MOTHERHUB_BAM,72000,551,0,72000
Shipment,MOTHERHUB_BAM-RUDRAPURHUB_RDP-c,28.545321,77.02914,28.987508,79.414121,RUDRAPURHUB_RDP,MOTHERHUB_BAM,72000,169,14400,86400
Shipment,MOTHERHUB_BAM-RUDRAPURHUB_RDP-p,28.545321,77.02914,28.987508,79.414121,RUDRAPURHUB_RDP,MOTHERHUB_BAM,72000,197,0,72000
Shipment,MOTHERHUB_BAM-SAHARANPURHUB_SHP-c,28.545321,77.02914,29.956038,77.545236,SAHARANPURHUB_SHP,MOTHERHUB_BAM,72000,151,14400,86400
Shipment,MOTHERHUB_BAM-SAHARANPURHUB_SHP-p,28.545321,77.02914,29.956038,77.545236,SAHARANPURHUB_SHP,MOTHERHUB_BAM,72000,150,0,72000
Shipment,MOTHERHUB_BAM-SAHIBABADHUB_DEL-c,28.545321,77.02914,28.653727,77.362186,SAHIBABADHUB_DEL,MOTHERHUB_BAM,,231,,0
Shipment,MOTHERHUB_BAM-SAHIBABADHUB_DEL-p,28.545321,77.02914,28.653727,77.362186,SAHIBABADHUB_DEL,MOTHERHUB_BAM,,548,,0
Shipment,MOTHERHUB_BAM-SIRSAHUB_SRS-c,28.545321,77.02914,29.536369,75.015843,SIRSAHUB_SRS,MOTHERHUB_BAM,72000,106,14400,86400
Shipment,MOTHERHUB_BAM-SIRSAHUB_SRS-p,28.545321,77.02914,29.536369,75.015843,SIRSAHUB_SRS,MOTHERHUB_BAM,72000,104,0,72000
Shipment,MOTHERHUB_BAM-SONEPATHUB_SOP-c,28.545321,77.02914,28.999545,77.032738,SONEPATHUB_SOP,MOTHERHUB_BAM,72000,157,14400,86400
Shipment,MOTHERHUB_BAM-SONEPATHUB_SOP-p,28.545321,77.02914,28.999545,77.032738,SONEPATHUB_SOP,MOTHERHUB_BAM,72000,324,0,72000
Shipment,MOTHERHUB_BAM-SONEPATMPHUB_SOP-c,28.545321,77.02914,28.999545,77.032738,SONEPATMPHUB_SOP,MOTHERHUB_BAM,72000,22,14400,86400
Shipment,MOTHERHUB_BAM-SONEPATMPHUB_SOP-p,28.545321,77.02914,28.999545,77.032738,SONEPATMPHUB_SOP,MOTHERHUB_BAM,72000,1,0,72000
Shipment,MOTHERHUB_BAM-SRINAGARHUB_SRG-c,28.545321,77.02914,34.057386,74.824942,SRINAGARHUB_SRG,MOTHERHUB_BAM,72000,118,14400,86400
Shipment,MOTHERHUB_BAM-SRINAGARHUB_SRG-p,28.545321,77.02914,34.057386,74.824942,SRINAGARHUB_SRG,MOTHERHUB_BAM,72000,113,0,72000
Shipment,MOTHERHUB_BAM-VASANTKUNJHUB_DEL-c,28.545321,77.02914,28.540972,77.117725,VASANTKUNJHUB_DEL,MOTHERHUB_BAM,,185,,0
Shipment,MOTHERHUB_BAM-VASANTKUNJHUB_DEL-p,28.545321,77.02914,28.540972,77.117725,VASANTKUNJHUB_DEL,MOTHERHUB_BAM,,845,,0
Shipment,MOTHERHUB_BAM-YAMUNANAGARHUB_YNR-c,28.545321,77.02914,30.126579,77.294879,YAMUNANAGARHUB_YNR,MOTHERHUB_BAM,72000,132,14400,86400
Shipment,MOTHERHUB_BAM-YAMUNANAGARHUB_YNR-p,28.545321,77.02914,30.126579,77.294879,YAMUNANAGARHUB_YNR,MOTHERHUB_BAM,72000,175,0,72000
Shipment,MOTHERHUB_BBI-ANGULHUB_ANG-c,20.295471,85.84707,20.9,84.9,ANGULHUB_ANG,MOTHERHUB_BBI,72000,22,14400,86400
Shipment,MOTHERHUB_BBI-ANGULHUB_ANG-p,20.295471,85.84707,20.9,84.9,ANGULHUB_ANG,MOTHERHUB_BBI,72000,1,0,72000
Shipment,MOTHERHUB_BBI-BALESHWARHUB_BAW-c,20.295471,85.84707,21.507531,86.892154,BALESHWARHUB_BAW,MOTHERHUB_BBI,72000,202,14400,86400
Shipment,MOTHERHUB_BBI-BALESHWARHUB_BAW-p,20.295471,85.84707,21.507531,86.892154,BALESHWARHUB_BAW,MOTHERHUB_BBI,72000,446,0,72000
Shipment,MOTHERHUB_BBI-BERHAMPURHUB_BMP-c,20.295471,85.84707,19.3149618,84.7940911,BERHAMPURHUB_BMP,MOTHERHUB_BBI,72000,149,14400,86400
Shipment,MOTHERHUB_BBI-BERHAMPURHUB_BMP-p,20.295471,85.84707,19.3149618,84.7940911,BERHAMPURHUB_BMP,MOTHERHUB_BBI,72000,732,0,72000
Shipment,MOTHERHUB_BBI-BHUBANESWARHUB_BBI-c,20.295471,85.84707,20.2746209,85.8448786,BHUBANESWARHUB_BBI,MOTHERHUB_BBI,,169,14400,14400
Shipment,MOTHERHUB_BBI-BHUBANESWARHUB_BBI-p,20.295471,85.84707,20.2746209,85.8448786,BHUBANESWARHUB_BBI,MOTHERHUB_BBI,,849,0,0
Shipment,MOTHERHUB_BBI-CHANDRASEKHARPURHUB_BBI-c,20.295471,85.84707,20.325572,85.810221,CHANDRASEKHARPURHUB_BBI,MOTHERHUB_BBI,,148,14400,14400
Shipment,MOTHERHUB_BBI-CHANDRASEKHARPURHUB_BBI-p,20.295471,85.84707,20.325572,85.810221,CHANDRASEKHARPURHUB_BBI,MOTHERHUB_BBI,,783,0,0
Shipment,MOTHERHUB_BBI-CUTTACKHUB_BBI-c,20.295471,85.84707,28.7040592,77.1024902,CUTTACKHUB_BBI,MOTHERHUB_BBI,,130,14400,14400
Shipment,MOTHERHUB_BBI-CUTTACKHUB_BBI-p,20.295471,85.84707,28.7040592,77.1024902,CUTTACKHUB_BBI,MOTHERHUB_BBI,,1124,0,0
Shipment,MOTHERHUB_BBI-GAUTAMNAGARHUB_BBI-c,20.295471,85.84707,28.5621,77.2139,GAUTAMNAGARHUB_BBI,MOTHERHUB_BBI,,209,14400,14400
Shipment,MOTHERHUB_BBI-GAUTAMNAGARHUB_BBI-p,20.295471,85.84707,28.5621,77.2139,GAUTAMNAGARHUB_BBI,MOTHERHUB_BBI,,90,0,0
Shipment,MOTHERHUB_BBI-KHANDAGIRIHUB_BBI-c,20.295471,85.84707,20.2705,85.8064,KHANDAGIRIHUB_BBI,MOTHERHUB_BBI,,135,14400,14400
Shipment,MOTHERHUB_BBI-KHANDAGIRIHUB_BBI-p,20.295471,85.84707,20.2705,85.8064,KHANDAGIRIHUB_BBI,MOTHERHUB_BBI,,713,0,0
Shipment,MOTHERHUB_BBI-PARADIPHUB_PDP-c,20.295471,85.84707,20.30655,86.64136,PARADIPHUB_PDP,MOTHERHUB_BBI,72000,135,14400,86400
Shipment,MOTHERHUB_BBI-PARADIPHUB_PDP-p,20.295471,85.84707,20.30655,86.64136,PARADIPHUB_PDP,MOTHERHUB_BBI,72000,70,0,72000
Shipment,MOTHERHUB_BBI-PURIHUB_PUR-c,20.295471,85.84707,19.8162,85.8341,PURIHUB_PUR,MOTHERHUB_BBI,72000,184,14400,86400
Shipment,MOTHERHUB_BBI-PURIHUB_PUR-p,20.295471,85.84707,19.8162,85.8341,PURIHUB_PUR,MOTHERHUB_BBI,72000,86,0,72000
Shipment,MOTHERHUB_BBI-ROURKELAHUB_RRK-c,20.295471,85.84707,22.260423,84.853584,ROURKELAHUB_RRK,MOTHERHUB_BBI,72000,164,14400,86400
Shipment,MOTHERHUB_BBI-ROURKELAHUB_RRK-p,20.295471,85.84707,22.260423,84.853584,ROURKELAHUB_RRK,MOTHERHUB_BBI,72000,446,0,72000
Shipment,MOTHERHUB_BBI-SAMBALPURHUB_SBP-c,20.295471,85.84707,26,94.3333333,SAMBALPURHUB_SBP,MOTHERHUB_BBI,72000,216,14400,86400
Shipment,MOTHERHUB_BBI-SAMBALPURHUB_SBP-p,20.295471,85.84707,26,94.3333333,SAMBALPURHUB_SBP,MOTHERHUB_BBI,72000,550,0,72000
Shipment,MOTHERHUB_BIL-BADLAPURHUB_BAP-c,19.2374987,73.0362352,19.180241,73.230829,BADLAPURHUB_BAP,MOTHERHUB_BIL,72000,131,14400,86400
Shipment,MOTHERHUB_BIL-BADLAPURHUB_BAP-p,19.2374987,73.0362352,19.180241,73.230829,BADLAPURHUB_BAP,MOTHERHUB_BIL,72000,35,0,72000
Shipment,MOTHERHUB_BIL-BHIWANDIHUB_BHI-c,19.2374987,73.0362352,19.240438,73.0449505,BHIWANDIHUB_BHI,MOTHERHUB_BIL,72000,72,14400,86400
Shipment,MOTHERHUB_BIL-BHIWANDIHUB_BHI-p,19.2374987,73.0362352,19.240438,73.0449505,BHIWANDIHUB_BHI,MOTHERHUB_BIL,72000,13,0,72000
Shipment,MOTHERHUB_BIL-BHIWANDIMPHUB_BHI-c,19.2374987,73.0362352,19.240438,73.0449505,BHIWANDIMPHUB_BHI,MOTHERHUB_BIL,72000,173,14400,86400
Shipment,MOTHERHUB_BIL-BHIWANDIMPHUB_BHI-p,19.2374987,73.0362352,19.240438,73.0449505,BHIWANDIMPHUB_BHI,MOTHERHUB_BIL,72000,10,0,72000
Shipment,MOTHERHUB_BIL-BHUSAWALHUB_JGO-c,19.2374987,73.0362352,21,75.8,BHUSAWALHUB_JGO,MOTHERHUB_BIL,72000,53,14400,86400
Shipment,MOTHERHUB_BIL-BHUSAWALHUB_JGO-p,19.2374987,73.0362352,21,75.8,BHUSAWALHUB_JGO,MOTHERHUB_BIL,72000,9,0,72000
Shipment,MOTHERHUB_BIL-COLLEGEROADHUB_NSK-c,19.2374987,73.0362352,20.0012664,73.7626319,COLLEGEROADHUB_NSK,MOTHERHUB_BIL,72000,187,14400,86400
Shipment,MOTHERHUB_BIL-COLLEGEROADHUB_NSK-p,19.2374987,73.0362352,20.0012664,73.7626319,COLLEGEROADHUB_NSK,MOTHERHUB_BIL,72000,365,0,72000
Shipment,MOTHERHUB_BIL-DHULEHUB_DHL-c,19.2374987,73.0362352,20.8967048,74.7634276,DHULEHUB_DHL,MOTHERHUB_BIL,72000,103,14400,86400
Shipment,MOTHERHUB_BIL-DHULEHUB_DHL-p,19.2374987,73.0362352,20.8967048,74.7634276,DHULEHUB_DHL,MOTHERHUB_BIL,72000,99,0,72000
Shipment,MOTHERHUB_BIL-DOMBIVLIHUB_MUM-c,19.2374987,73.0362352,19.2192145,73.1196119,DOMBIVLIHUB_MUM,MOTHERHUB_BIL,72000,219,14400,86400
Shipment,MOTHERHUB_BIL-DOMBIVLIHUB_MUM-p,19.2374987,73.0362352,19.2192145,73.1196119,DOMBIVLIHUB_MUM,MOTHERHUB_BIL,72000,310,0,72000
Shipment,MOTHERHUB_BIL-GHANSOLIHUB_MUM-c,19.2374987,73.0362352,19.116972,73.004523,GHANSOLIHUB_MUM,MOTHERHUB_BIL,72000,149,14400,86400
