Type,key,src_lat,src_long,dest_lat,dest_long,origin_hub,dest_mh,order_pattern,Load,SLA
Shipment,MotherHub_AMD-MotherHub_STV,22.8978044,72.5902141,21.0895987,72.900005,MotherHub_AMD,MotherHub_STV,0,12,84057
Shipment,MotherHub_BAM-MotherHub_BNO,28.545321,77.02914,28.544563,77.031259,MotherHub_BAM,MotherHub_BNO,0,2432,3971
Shipment,MotherHub_BAM-MotherHub_GOA,28.545321,77.02914,15.3682554,73.946764,MotherHub_BAM,MotherHub_GOA,0,0,0
Shipment,MotherHub_BAM-MotherHub_IDR,28.545321,77.02914,22.777113,75.9021171,MotherHub_BAM,MotherHub_IDR,0,0,0
Shipment,MotherHub_BAM-MotherHub_JAI,28.545321,77.02914,26.948928,75.761927,MotherHub_BAM,MotherHub_JAI,0,0,177347
Shipment,MotherHub_BAM-MotherHub_KOL,28.545321,77.02914,22.708183,88.28565,MotherHub_BAM,MotherHub_KOL,0,0,129600
Shipment,MotherHub_BAM-MotherHub_PAT,28.545321,77.02914,25.587197,85.185842,MotherHub_BAM,MotherHub_PAT,0,0,259200
Shipment,MotherHub_BAM-MotherHub_PTI,28.545321,77.02914,28.294166,76.855804,MotherHub_BAM,MotherHub_PTI,0,83,21283
Shipment,MotherHub_BBI-CochinTCHub_KAM,20.295471,85.84707,10.0435449,76.3367287,MotherHub_BBI,CochinTCHub_KAM,0,0,465809
Shipment,MotherHub_BBI-MotherHub_AMD,20.295471,85.84707,22.8978044,72.5902141,MotherHub_BBI,MotherHub_AMD,0,0,241920
Shipment,MotherHub_BBI-MotherHub_BBI,20.295471,85.84707,20.295471,85.84707,MotherHub_BBI,MotherHub_BBI,0,0,148902
Shipment,MotherHub_BBI-MotherHub_BIL,20.295471,85.84707,19.2374987,73.0362352,MotherHub_BBI,MotherHub_BIL,0,0,439200
Shipment,MotherHub_BBI-MotherHub_BLR,20.295471,85.84707,12.9842798,77.8242648,MotherHub_BBI,MotherHub_BLR,0,1,297318
Shipment,MotherHub_BBI-MotherHub_BNO,20.295471,85.84707,28.544563,77.031259,MotherHub_BBI,MotherHub_BNO,0,0,388800
Shipment,MotherHub_BBI-MotherHub_CHN,20.295471,85.84707,13.04591,80.067723,MotherHub_BBI,MotherHub_CHN,0,0,374400
Shipment,MotherHub_BBI-MotherHub_CJB,20.295471,85.84707,11.0633423,77.0910944,MotherHub_BBI,MotherHub_CJB,0,0,460800
Shipment,MotherHub_BBI-MotherHub_GAU,20.295471,85.84707,26.043197,91.705232,MotherHub_BBI,MotherHub_GAU,0,0,311040
Shipment,MotherHub_BBI-MotherHub_GOA,20.295471,85.84707,15.3682554,73.946764,MotherHub_BBI,MotherHub_GOA,0,0,518400
Shipment,MotherHub_BBI-MotherHub_IDR,20.295471,85.84707,22.777113,75.9021171,MotherHub_BBI,MotherHub_IDR,0,0,388800
Shipment,MotherHub_BBI-MotherHub_IXR,20.295471,85.84707,23.352715,85.343538,MotherHub_BBI,MotherHub_IXR,0,0,259200
Shipment,MotherHub_BBI-MotherHub_JAI,20.295471,85.84707,26.948928,75.761927,MotherHub_BBI,MotherHub_JAI,0,0,362880
Shipment,MotherHub_BBI-MotherHub_KOL,20.295471,85.84707,22.708183,88.28565,MotherHub_BBI,MotherHub_KOL,0,1,234260
Shipment,MotherHub_BBI-MotherHub_LKO,20.295471,85.84707,26.755912,80.910939,MotherHub_BBI,MotherHub_LKO,0,0,230400
Shipment,MotherHub_BBI-MotherHub_MED,20.295471,85.84707,17.580519,78.469527,MotherHub_BBI,MotherHub_MED,0,0,196634
Shipment,MotherHub_BBI-MotherHub_MUM,20.295471,85.84707,19.1170238,72.8580558,MotherHub_BBI,MotherHub_MUM,0,0,265371
Shipment,MotherHub_BBI-MotherHub_PAT,20.295471,85.84707,25.587197,85.185842,MotherHub_BBI,MotherHub_PAT,0,0,296862
Shipment,MotherHub_BBI-MotherHub_PTI,20.295471,85.84707,28.294166,76.855804,MotherHub_BBI,MotherHub_PTI,0,0,302400
Shipment,MotherHub_BBI-MotherHub_PUNE,20.295471,85.84707,18.6087917,73.7268817,MotherHub_BBI,MotherHub_PUNE,0,0,302400
Shipment,MotherHub_BBI-MotherHub_RAI,20.295471,85.84707,22.056106,82.171855,MotherHub_BBI,MotherHub_RAI,0,0,410400
Shipment,MotherHub_BBI-MotherHub_STV,20.295471,85.84707,21.0895987,72.900005,MotherHub_BBI,MotherHub_STV,0,0,0
Shipment,MotherHub_BHI-CochinTCHub_KAM,19.2374896,73.0361464,10.0435449,76.3367287,MotherHub_BHI,CochinTCHub_KAM,0,96,36697
Shipment,MotherHub_BHI-MotherHub_AMD,19.2374896,73.0361464,22.8978044,72.5902141,MotherHub_BHI,MotherHub_AMD,0,340,9284
Shipment,MotherHub_BHI-MotherHub_BBI,19.2374896,73.0361464,20.295471,85.84707,MotherHub_BHI,MotherHub_BBI,0,52,39828
Shipment,MotherHub_BHI-MotherHub_BIL,19.2374896,73.0361464,19.2374987,73.0362352,MotherHub_BHI,MotherHub_BIL,0,366,5598
Shipment,MotherHub_BHI-MotherHub_BLR,19.2374896,73.0361464,12.9842798,77.8242648,MotherHub_BHI,MotherHub_BLR,0,371,33589
