Type,key,dest_mh_lat,dest_mh_long,DH_lat,DH_long,dest_mh,DH,ready_time,Load,pickup_add_time
Shipment,MOTHERHUB_RAI-BHILAIHUB_BIA-p,22.056106,82.171855,21.1938475,81.3509416,MOTHERHUB_RAI,BHILAIHUB_BIA,72000,730,0
Shipment,MOTHERHUB_RAI-BHILAIHUB_BIA-c,22.056106,82.171855,21.1938475,81.3509416,MOTHERHUB_RAI,BHILAIHUB_BIA,72000,132,14400
Shipment,MOTHERHUB_RAI-KORBAHUB_KOR-p,22.056106,82.171855,22.3594501,82.7500595,MOTHERHUB_RAI,KORBAHUB_KOR,72000,102,0
Shipment,MOTHERHUB_RAI-KORBAHUB_KOR-c,22.056106,82.171855,22.3594501,82.7500595,MOTHERHUB_RAI,KORBAHUB_KOR,72000,168,14400
Shipment,MOTHERHUB_RAI-RAIGARHHUB_RGH-p,22.056106,82.171855,21.8974003,83.3949632,MOTHERHUB_RAI,RAIGARHHUB_RGH,72000,108,0
Shipment,MOTHERHUB_RAI-RAIGARHHUB_RGH-c,22.056106,82.171855,21.8974003,83.3949632,MOTHERHUB_RAI,RAIGARHHUB_RGH,72000,187,14400
Shipment,MOTHERHUB_RAI-RATANPURHUB_PAB-p,22.056106,82.171855,22.2812175,82.1550451,MOTHERHUB_RAI,RATANPURHUB_PAB,72000,450,0
Shipment,MOTHERHUB_RAI-RATANPURHUB_PAB-c,22.056106,82.171855,22.2812175,82.1550451,MOTHERHUB_RAI,RATANPURHUB_PAB,72000,193,14400
